ablation_mode,complex_id,ligand_id,denticity,n_donors,all_correct_top1
metal_cn_only,tmqm_6850,L1,dent=1,1,1
metal_cn_only,tmqm_6851,L2,dent=2,2,0
metal_cn_only,tmqm_6852,L5,dent=1,1,1
metal_cn_only,tmqm_6852,L1,dent=1,1,1
metal_cn_only,tmqm_6853,L2,dent=2,2,0
metal_cn_only,tmqm_6854,L1,dent=1,1,0
metal_cn_only,tmqm_6854,L2,dent=1,1,0
metal_cn_only,tmqm_6855,L6,dent=1,1,1
metal_cn_only,tmqm_6855,L4,dent=1,1,0
metal_cn_only,tmqm_6856,L1,dent=1,1,1
metal_cn_only,tmqm_6856,L3,dent=1,1,0
metal_cn_only,tmqm_6857,L1,dent=2,2,1
metal_cn_only,tmqm_6858,L2,dent=2,2,0
metal_cn_only,tmqm_6859,L2,dent=2,2,1
metal_cn_only,tmqm_6860,L1,dent=2,2,1
metal_cn_only,tmqm_6861,L2,dent=2,2,0
metal_cn_only,tmqm_6862,L1,dent=1,1,1
metal_cn_only,tmqm_6862,L2,dent=1,1,1
metal_cn_only,tmqm_6863,L1,dent=1,1,1
metal_cn_only,tmqm_6863,L2,dent=1,1,1
metal_cn_only,tmqm_6864,L1,dent=2,2,0
metal_cn_only,tmqm_6865,L3,dent=1,1,1
metal_cn_only,tmqm_6865,L1,dent=1,1,1
metal_cn_only,tmqm_6866,L2,dent=2,2,0
metal_cn_only,tmqm_6867,L2,dent=2,2,0
metal_cn_only,tmqm_6868,L1,dent=2,2,1
metal_cn_only,tmqm_6869,L2,dent=1,1,1
metal_cn_only,tmqm_6869,L1,dent=1,1,1
metal_cn_only,tmqm_6870,L2,dent=1,1,1
metal_cn_only,tmqm_6870,L1,dent=1,1,0
metal_cn_only,tmqm_6871,L3,dent=1,1,1
metal_cn_only,tmqm_6871,L2,dent=1,1,1
metal_cn_only,tmqm_6872,L2,dent=1,1,0
metal_cn_only,tmqm_6872,L1,dent=1,1,0
metal_cn_only,tmqm_6873,L1,dent=1,1,1
metal_cn_only,tmqm_6873,L3,dent=1,1,0
metal_cn_only,tmqm_6874,L2,dent=1,1,1
metal_cn_only,tmqm_6874,L1,dent=1,1,1
metal_cn_only,tmqm_6875,L3,dent=2,2,0
metal_cn_only,tmqm_6876,L3,dent=1,1,1
metal_cn_only,tmqm_6876,L4,dent=1,1,1
metal_cn_only,tmqm_6877,L1,dent=2,2,1
metal_cn_only,tmqm_6878,L2,dent=1,1,1
metal_cn_only,tmqm_6878,L1,dent=1,1,0
metal_cn_only,tmqm_6879,L4,dent=1,1,1
metal_cn_only,tmqm_6879,L3,dent=1,1,1
metal_cn_only,tmqm_6880,L2,dent=2,2,1
metal_cn_only,tmqm_6881,L1,dent=1,1,1
metal_cn_only,tmqm_6881,L4,dent=1,1,1
metal_cn_only,tmqm_6882,L3,dent=1,1,1
metal_cn_only,tmqm_6882,L2,dent=1,1,1
metal_cn_only,tmqm_6883,L1,dent=1,1,0
metal_cn_only,tmqm_6883,L3,dent=1,1,1
metal_cn_only,tmqm_6884,L6,dent=1,1,1
metal_cn_only,tmqm_6884,L1,dent=1,1,0
metal_cn_only,tmqm_6885,L1,dent=2,2,0
metal_cn_only,tmqm_6886,L2,dent=1,1,1
metal_cn_only,tmqm_6886,L3,dent=1,1,1
metal_cn_only,tmqm_6887,L3,dent=2,2,0
metal_cn_only,tmqm_6888,L1,dent=1,1,1
metal_cn_only,tmqm_6888,L3,dent=1,1,0
metal_cn_only,tmqm_6889,L2,dent=2,2,0
metal_cn_only,tmqm_6890,L2,dent=2,2,1
metal_cn_only,tmqm_6891,L2,dent=2,2,0
metal_cn_only,tmqm_6892,L1,dent=2,2,1
metal_cn_only,tmqm_6893,L1,dent=2,2,0
metal_cn_only,tmqm_6894,L3,dent=2,2,0
metal_cn_only,tmqm_6895,L2,dent=2,2,1
metal_cn_only,tmqm_6896,L2,dent=1,1,1
metal_cn_only,tmqm_6896,L1,dent=1,1,1
metal_cn_only,tmqm_6897,L1,dent=2,2,0
metal_cn_only,tmqm_6898,L2,dent=2,2,1
metal_cn_only,tmqm_6899,L2,dent=2,2,0
metal_cn_only,tmqm_6900,L1,dent=1,1,1
metal_cn_only,tmqm_6900,L2,dent=1,1,0
metal_cn_only,tmqm_6901,L3,dent=1,1,0
metal_cn_only,tmqm_6901,L1,dent=1,1,1
metal_cn_only,tmqm_6902,L1,dent=2,2,0
metal_cn_only,tmqm_6903,L3,dent=1,1,1
metal_cn_only,tmqm_6903,L2,dent=1,1,1
metal_cn_only,tmqm_6904,L1,dent=1,1,0
metal_cn_only,tmqm_6904,L4,dent=1,1,1
metal_cn_only,tmqm_6905,L1,dent=2,2,0
metal_cn_only,tmqm_6906,L3,dent=1,1,1
metal_cn_only,tmqm_6906,L2,dent=1,1,0
metal_cn_only,tmqm_6907,L1,dent=1,1,1
metal_cn_only,tmqm_6907,L2,dent=1,1,1
metal_cn_only,tmqm_6908,L1,dent=2,2,1
metal_cn_only,tmqm_6909,L1,dent=2,2,0
metal_cn_only,tmqm_6910,L2,dent=2,2,0
metal_cn_only,tmqm_6911,L1,dent=1,1,1
metal_cn_only,tmqm_6911,L2,dent=1,1,1
metal_cn_only,tmqm_6912,L2,dent=2,2,1
metal_cn_only,tmqm_6913,L2,dent=1,1,1
metal_cn_only,tmqm_6913,L1,dent=1,1,1
metal_cn_only,tmqm_6914,L1,dent=1,1,0
metal_cn_only,tmqm_6914,L3,dent=1,1,0
metal_cn_only,tmqm_6915,L1,dent=2,2,1
metal_cn_only,tmqm_6916,L1,dent=2,2,0
metal_cn_only,tmqm_6917,L2,dent=1,1,0
metal_cn_only,tmqm_6917,L1,dent=1,1,0
metal_cn_only,tmqm_6918,L1,dent=2,2,0
metal_cn_only,tmqm_6919,L3,dent=1,1,0
metal_cn_only,tmqm_6919,L2,dent=1,1,1
metal_cn_only,tmqm_6920,L2,dent=2,2,0
metal_cn_only,tmqm_6921,L2,dent=2,2,0
metal_cn_only,tmqm_6922,L2,dent=1,1,0
metal_cn_only,tmqm_6922,L1,dent=1,1,0
metal_cn_only,tmqm_6923,L1,dent=1,1,0
metal_cn_only,tmqm_6923,L2,dent=1,1,0
metal_cn_only,tmqm_6924,L1,dent=2,2,1
metal_cn_only,tmqm_6925,L1,dent=1,1,1
metal_cn_only,tmqm_6925,L4,dent=1,1,0
metal_cn_only,tmqm_6926,L1,dent=1,1,0
metal_cn_only,tmqm_6926,L3,dent=1,1,1
metal_cn_only,tmqm_6927,L1,dent=1,1,1
metal_cn_only,tmqm_6927,L3,dent=1,1,1
metal_cn_only,tmqm_6928,L6,dent=1,1,0
metal_cn_only,tmqm_6928,L5,dent=1,1,0
metal_cn_only,tmqm_6929,L1,dent=2,2,0
metal_cn_only,tmqm_6930,L2,dent=1,1,1
metal_cn_only,tmqm_6930,L1,dent=1,1,1
metal_cn_only,tmqm_6931,L1,dent=2,2,1
metal_cn_only,tmqm_6932,L1,dent=2,2,0
metal_cn_only,tmqm_6933,L1,dent=2,2,0
metal_cn_only,tmqm_6934,L1,dent=2,2,1
metal_cn_only,tmqm_6935,L2,dent=2,2,0
metal_cn_only,tmqm_6936,L4,dent=1,1,0
metal_cn_only,tmqm_6936,L1,dent=1,1,0
metal_cn_only,tmqm_6937,L1,dent=2,2,0
metal_cn_only,tmqm_6938,L1,dent=2,2,1
metal_cn_only,tmqm_6939,L1,dent=2,2,1
metal_cn_only,tmqm_6940,L1,dent=1,1,1
metal_cn_only,tmqm_6940,L2,dent=1,1,1
metal_cn_only,tmqm_6941,L1,dent=2,2,1
metal_cn_only,tmqm_6942,L2,dent=2,2,0
metal_cn_only,tmqm_6943,L1,dent=2,2,0
metal_cn_only,tmqm_6944,L1,dent=2,2,0
metal_cn_only,tmqm_6945,L2,dent=1,1,1
metal_cn_only,tmqm_6945,L1,dent=1,1,1
metal_cn_only,tmqm_6946,L3,dent=1,1,1
metal_cn_only,tmqm_6946,L2,dent=1,1,0
metal_cn_only,tmqm_6947,L2,dent=1,1,1
metal_cn_only,tmqm_6947,L3,dent=1,1,0
metal_cn_only,tmqm_6948,L3,dent=1,1,1
metal_cn_only,tmqm_6948,L1,dent=1,1,1
metal_cn_only,tmqm_6949,L1,dent=2,2,1
metal_cn_only,tmqm_6950,L2,dent=1,1,0
metal_cn_only,tmqm_6950,L4,dent=1,1,1
metal_cn_only,tmqm_6951,L4,dent=1,1,0
metal_cn_only,tmqm_6951,L3,dent=1,1,1
metal_cn_only,tmqm_6952,L3,dent=1,1,1
metal_cn_only,tmqm_6952,L1,dent=1,1,0
metal_cn_only,tmqm_6953,L2,dent=1,1,1
metal_cn_only,tmqm_6953,L1,dent=1,1,0
metal_cn_only,tmqm_6954,L2,dent=1,1,1
metal_cn_only,tmqm_6954,L1,dent=1,1,1
metal_cn_only,tmqm_6955,L2,dent=2,2,0
metal_cn_only,tmqm_6956,L1,dent=1,1,0
metal_cn_only,tmqm_6956,L2,dent=1,1,1
metal_cn_only,tmqm_6957,L2,dent=2,2,0
metal_cn_only,tmqm_6958,L3,dent=2,2,0
metal_cn_only,tmqm_6959,L1,dent=2,2,1
metal_cn_only,tmqm_6960,L1,dent=2,2,1
metal_cn_only,tmqm_6961,L1,dent=1,1,0
metal_cn_only,tmqm_6961,L2,dent=1,1,1
metal_cn_only,tmqm_6962,L2,dent=2,2,0
metal_cn_only,tmqm_6963,L3,dent=2,2,1
metal_cn_only,tmqm_6964,L1,dent=2,2,0
metal_cn_only,tmqm_6965,L2,dent=2,2,1
metal_cn_only,tmqm_6966,L1,dent=2,2,0
metal_cn_only,tmqm_6967,L1,dent=2,2,0
metal_cn_only,tmqm_6968,L1,dent=1,1,0
metal_cn_only,tmqm_6968,L2,dent=1,1,0
metal_cn_only,tmqm_6969,L2,dent=1,1,1
metal_cn_only,tmqm_6969,L1,dent=1,1,1
metal_cn_only,tmqm_6970,L1,dent=2,2,1
metal_cn_only,tmqm_6971,L1,dent=1,1,1
metal_cn_only,tmqm_6971,L2,dent=1,1,0
metal_cn_only,tmqm_6972,L1,dent=2,2,0
metal_cn_only,tmqm_6973,L2,dent=1,1,1
metal_cn_only,tmqm_6973,L1,dent=1,1,0
metal_cn_only,tmqm_6974,L2,dent=1,1,1
metal_cn_only,tmqm_6974,L1,dent=1,1,1
metal_cn_only,tmqm_6975,L1,dent=2,2,0
metal_cn_only,tmqm_6976,L2,dent=1,1,0
metal_cn_only,tmqm_6976,L1,dent=1,1,0
metal_cn_only,tmqm_6977,L1,dent=2,2,0
metal_cn_only,tmqm_6978,L2,dent=2,2,0
metal_cn_only,tmqm_6979,L2,dent=2,2,1
metal_cn_only,tmqm_6980,L2,dent=2,2,1
metal_cn_only,tmqm_6981,L2,dent=1,1,0
metal_cn_only,tmqm_6981,L1,dent=1,1,1
metal_cn_only,tmqm_6982,L3,dent=1,1,1
metal_cn_only,tmqm_6982,L2,dent=1,1,1
metal_cn_only,tmqm_6983,L2,dent=2,2,0
metal_cn_only,tmqm_6984,L2,dent=1,1,0
metal_cn_only,tmqm_6984,L1,dent=1,1,1
metal_cn_only,tmqm_6985,L5,dent=2,2,0
metal_cn_only,tmqm_6986,L2,dent=2,2,1
metal_cn_only,tmqm_6987,L1,dent=2,2,0
metal_cn_only,tmqm_6988,L2,dent=1,1,1
metal_cn_only,tmqm_6988,L1,dent=1,1,1
metal_cn_only,tmqm_6989,L2,dent=2,2,0
metal_cn_only,tmqm_6990,L1,dent=2,2,0
metal_cn_only,tmqm_6991,L1,dent=2,2,1
metal_cn_only,tmqm_6992,L3,dent=2,2,1
metal_cn_only,tmqm_6993,L1,dent=1,1,0
metal_cn_only,tmqm_6993,L2,dent=1,1,0
metal_cn_only,tmqm_6994,L2,dent=1,1,1
metal_cn_only,tmqm_6994,L1,dent=1,1,1
metal_cn_only,tmqm_6995,L1,dent=1,1,1
metal_cn_only,tmqm_6995,L3,dent=1,1,1
metal_cn_only,tmqm_6996,L1,dent=1,1,1
metal_cn_only,tmqm_6996,L2,dent=1,1,1
metal_cn_only,tmqm_6997,L1,dent=2,2,0
metal_cn_only,tmqm_6998,L2,dent=2,2,1
metal_cn_only,tmqm_6999,L1,dent=1,1,1
metal_cn_only,tmqm_6999,L2,dent=1,1,1
metal_cn_only,tmqm_7000,L1,dent=2,2,1
metal_cn_only,tmqm_7001,L2,dent=2,2,0
metal_cn_only,tmqm_7002,L2,dent=2,2,1
metal_cn_only,tmqm_7003,L1,dent=1,1,1
metal_cn_only,tmqm_7003,L3,dent=1,1,1
metal_cn_only,tmqm_7004,L1,dent=2,2,0
metal_cn_only,tmqm_7005,L1,dent=2,2,0
metal_cn_only,tmqm_7006,L3,dent=2,2,0
metal_cn_only,tmqm_7007,L2,dent=1,1,1
metal_cn_only,tmqm_7007,L1,dent=1,1,0
metal_cn_only,tmqm_7008,L2,dent=2,2,1
metal_cn_only,tmqm_7009,L1,dent=2,2,0
metal_cn_only,tmqm_7010,L2,dent=2,2,0
metal_cn_only,tmqm_7011,L1,dent=1,1,0
metal_cn_only,tmqm_7011,L3,dent=1,1,0
metal_cn_only,tmqm_7012,L2,dent=2,2,1
metal_cn_only,tmqm_7013,L2,dent=2,2,1
metal_cn_only,tmqm_7014,L1,dent=2,2,1
metal_cn_only,tmqm_7015,L1,dent=1,1,1
metal_cn_only,tmqm_7015,L2,dent=1,1,1
metal_cn_only,tmqm_7016,L1,dent=2,2,1
metal_cn_only,tmqm_7017,L2,dent=2,2,0
metal_cn_only,tmqm_7018,L1,dent=2,2,1
metal_cn_only,tmqm_7019,L2,dent=1,1,0
metal_cn_only,tmqm_7019,L1,dent=1,1,1
metal_cn_only,tmqm_7020,L2,dent=2,2,1
metal_cn_only,tmqm_7021,L1,dent=1,1,1
metal_cn_only,tmqm_7021,L2,dent=1,1,1
metal_cn_only,tmqm_7022,L1,dent=2,2,1
metal_cn_only,tmqm_7023,L2,dent=2,2,0
metal_cn_only,tmqm_7024,L1,dent=1,1,0
metal_cn_only,tmqm_7024,L2,dent=1,1,1
metal_cn_only,tmqm_7026,L1,dent=1,1,1
metal_cn_only,tmqm_7026,L2,dent=1,1,0
metal_cn_only,tmqm_7027,L2,dent=1,1,1
metal_cn_only,tmqm_7027,L3,dent=1,1,1
metal_cn_only,tmqm_7028,L3,dent=1,1,0
metal_cn_only,tmqm_7028,L2,dent=1,1,1
metal_cn_only,tmqm_7029,L1,dent=1,1,1
metal_cn_only,tmqm_7029,L4,dent=1,1,0
metal_cn_only,tmqm_7030,L2,dent=2,2,0
metal_cn_only,tmqm_7031,L1,dent=1,1,0
metal_cn_only,tmqm_7031,L3,dent=1,1,1
metal_cn_only,tmqm_7032,L1,dent=1,1,1
metal_cn_only,tmqm_7032,L4,dent=1,1,1
metal_cn_only,tmqm_7033,L1,dent=1,1,0
metal_cn_only,tmqm_7033,L2,dent=1,1,1
metal_cn_only,tmqm_7034,L3,dent=2,2,1
metal_cn_only,tmqm_7035,L3,dent=1,1,0
metal_cn_only,tmqm_7035,L1,dent=1,1,0
metal_cn_only,tmqm_7036,L3,dent=1,1,1
metal_cn_only,tmqm_7036,L4,dent=1,1,1
metal_cn_only,tmqm_7037,L1,dent=2,2,0
metal_cn_only,tmqm_7038,L3,dent=1,1,1
metal_cn_only,tmqm_7038,L2,dent=1,1,1
metal_cn_only,tmqm_7039,L3,dent=2,2,1
metal_cn_only,tmqm_7040,L2,dent=1,1,1
metal_cn_only,tmqm_7040,L1,dent=1,1,0
metal_cn_only,tmqm_7041,L1,dent=2,2,0
metal_cn_only,tmqm_7042,L1,dent=1,1,0
metal_cn_only,tmqm_7042,L2,dent=1,1,1
metal_cn_only,tmqm_7043,L1,dent=1,1,1
metal_cn_only,tmqm_7043,L3,dent=1,1,1
metal_cn_only,tmqm_7044,L1,dent=1,1,0
metal_cn_only,tmqm_7044,L2,dent=1,1,0
metal_cn_only,tmqm_7045,L1,dent=2,2,0
metal_cn_only,tmqm_7046,L1,dent=2,2,0
metal_cn_only,tmqm_7047,L1,dent=2,2,0
metal_cn_only,tmqm_7048,L1,dent=2,2,1
metal_cn_only,tmqm_7049,L1,dent=1,1,1
metal_cn_only,tmqm_7049,L3,dent=1,1,1
metal_cn_only,tmqm_7050,L2,dent=2,2,0
metal_cn_only,tmqm_7051,L1,dent=1,1,0
metal_cn_only,tmqm_7051,L3,dent=1,1,0
metal_cn_only,tmqm_7052,L2,dent=2,2,0
metal_cn_only,tmqm_7053,L2,dent=1,1,0
metal_cn_only,tmqm_7053,L1,dent=1,1,1
metal_cn_only,tmqm_7054,L1,dent=2,2,1
metal_cn_only,tmqm_7055,L1,dent=2,2,0
metal_cn_only,tmqm_7056,L1,dent=1,1,1
metal_cn_only,tmqm_7056,L2,dent=1,1,0
metal_cn_only,tmqm_7057,L1,dent=1,1,0
metal_cn_only,tmqm_7057,L2,dent=1,1,0
metal_cn_only,tmqm_7058,L2,dent=1,1,0
metal_cn_only,tmqm_7058,L1,dent=1,1,0
metal_cn_only,tmqm_7059,L3,dent=1,1,1
metal_cn_only,tmqm_7059,L2,dent=1,1,1
metal_cn_only,tmqm_7060,L1,dent=2,2,0
metal_cn_only,tmqm_7061,L3,dent=1,1,0
metal_cn_only,tmqm_7061,L1,dent=1,1,0
metal_cn_only,tmqm_7062,L2,dent=2,2,1
metal_cn_only,tmqm_7063,L2,dent=1,1,1
metal_cn_only,tmqm_7063,L3,dent=1,1,0
metal_cn_only,tmqm_7064,L1,dent=1,1,0
metal_cn_only,tmqm_7064,L2,dent=1,1,1
metal_cn_only,tmqm_7065,L1,dent=2,2,1
metal_cn_only,tmqm_7066,L1,dent=2,2,0
metal_cn_only,tmqm_7067,L3,dent=1,1,1
metal_cn_only,tmqm_7067,L2,dent=1,1,1
metal_cn_only,tmqm_7068,L1,dent=2,2,1
metal_cn_only,tmqm_7069,L1,dent=2,2,0
metal_cn_only,tmqm_7070,L1,dent=2,2,1
metal_cn_only,tmqm_7071,L2,dent=2,2,1
metal_cn_only,tmqm_7072,L2,dent=2,2,0
metal_cn_only,tmqm_7073,L1,dent=2,2,1
metal_cn_only,tmqm_7074,L2,dent=2,2,0
metal_cn_only,tmqm_7075,L1,dent=1,1,1
metal_cn_only,tmqm_7075,L2,dent=1,1,1
metal_cn_only,tmqm_7076,L1,dent=2,2,0
metal_cn_only,tmqm_7077,L1,dent=1,1,1
metal_cn_only,tmqm_7077,L2,dent=1,1,1
metal_cn_only,tmqm_7078,L1,dent=2,2,0
metal_cn_only,tmqm_7079,L1,dent=2,2,1
metal_cn_only,tmqm_7080,L1,dent=1,1,1
metal_cn_only,tmqm_7080,L3,dent=1,1,0
metal_cn_only,tmqm_7081,L2,dent=1,1,1
metal_cn_only,tmqm_7081,L1,dent=1,1,0
metal_cn_only,tmqm_7082,L1,dent=2,2,1
metal_cn_only,tmqm_7083,L1,dent=2,2,0
metal_cn_only,tmqm_7084,L1,dent=2,2,1
metal_cn_only,tmqm_7085,L1,dent=2,2,1
metal_cn_only,tmqm_7086,L2,dent=1,1,1
metal_cn_only,tmqm_7086,L1,dent=1,1,0
metal_cn_only,tmqm_7087,L1,dent=2,2,0
metal_cn_only,tmqm_7088,L1,dent=2,2,0
metal_cn_only,tmqm_7089,L1,dent=1,1,0
metal_cn_only,tmqm_7089,L3,dent=1,1,1
metal_cn_only,tmqm_7090,L1,dent=2,2,1
metal_cn_only,tmqm_7091,L3,dent=1,1,0
metal_cn_only,tmqm_7091,L1,dent=1,1,0
metal_cn_only,tmqm_7092,L1,dent=1,1,1
metal_cn_only,tmqm_7092,L2,dent=1,1,0
metal_cn_only,tmqm_7093,L1,dent=2,2,0
metal_cn_only,tmqm_7094,L1,dent=2,2,0
metal_cn_only,tmqm_7095,L2,dent=1,1,1
metal_cn_only,tmqm_7095,L4,dent=1,1,0
metal_cn_only,tmqm_7096,L4,dent=2,2,1
metal_cn_only,tmqm_7097,L2,dent=2,2,1
metal_cn_only,tmqm_7098,L2,dent=1,1,1
metal_cn_only,tmqm_7098,L4,dent=1,1,1
metal_cn_only,tmqm_7099,L1,dent=2,2,0
metal_cn_only,tmqm_7100,L2,dent=1,1,1
metal_cn_only,tmqm_7100,L1,dent=1,1,1
metal_cn_only,tmqm_7101,L1,dent=2,2,0
metal_cn_only,tmqm_7102,L1,dent=1,1,1
metal_cn_only,tmqm_7102,L2,dent=1,1,0
metal_cn_only,tmqm_7103,L1,dent=2,2,1
metal_cn_only,tmqm_7104,L1,dent=2,2,1
metal_cn_only,tmqm_7105,L1,dent=2,2,0
metal_cn_only,tmqm_7106,L2,dent=2,2,0
metal_cn_only,tmqm_7107,L3,dent=2,2,1
metal_cn_only,tmqm_7108,L2,dent=2,2,1
metal_cn_only,tmqm_7109,L1,dent=1,1,0
metal_cn_only,tmqm_7109,L2,dent=1,1,1
metal_cn_only,tmqm_7110,L3,dent=1,1,1
metal_cn_only,tmqm_7110,L2,dent=1,1,1
metal_cn_only,tmqm_7111,L1,dent=1,1,1
metal_cn_only,tmqm_7111,L2,dent=1,1,1
metal_cn_only,tmqm_7112,L1,dent=2,2,1
metal_cn_only,tmqm_7113,L1,dent=1,1,1
metal_cn_only,tmqm_7113,L2,dent=1,1,1
metal_cn_only,tmqm_7114,L2,dent=2,2,0
metal_cn_only,tmqm_7115,L2,dent=2,2,1
metal_cn_only,tmqm_7116,L1,dent=2,2,0
metal_cn_only,tmqm_7117,L1,dent=2,2,0
metal_cn_only,tmqm_7118,L4,dent=1,1,0
metal_cn_only,tmqm_7118,L3,dent=1,1,0
metal_cn_only,tmqm_7119,L1,dent=1,1,1
metal_cn_only,tmqm_7119,L4,dent=1,1,1
metal_cn_only,tmqm_7120,L3,dent=1,1,0
metal_cn_only,tmqm_7120,L5,dent=1,1,1
metal_cn_only,tmqm_7121,L3,dent=2,2,1
metal_cn_only,tmqm_7122,L1,dent=1,1,0
metal_cn_only,tmqm_7122,L3,dent=1,1,0
metal_cn_only,tmqm_7123,L1,dent=1,1,1
metal_cn_only,tmqm_7123,L4,dent=1,1,1
metal_cn_only,tmqm_7124,L1,dent=2,2,1
metal_cn_only,tmqm_7125,L1,dent=1,1,1
metal_cn_only,tmqm_7125,L2,dent=1,1,0
metal_cn_only,tmqm_7126,L2,dent=2,2,0
metal_cn_only,tmqm_7127,L3,dent=2,2,1
metal_cn_only,tmqm_7128,L2,dent=1,1,0
metal_cn_only,tmqm_7128,L1,dent=1,1,1
metal_cn_only,tmqm_7129,L2,dent=1,1,1
metal_cn_only,tmqm_7129,L1,dent=1,1,1
metal_cn_only,tmqm_7130,L4,dent=2,2,1
metal_cn_only,tmqm_7131,L1,dent=2,2,0
metal_cn_only,tmqm_7132,L1,dent=1,1,0
metal_cn_only,tmqm_7132,L2,dent=1,1,1
metal_cn_only,tmqm_7133,L1,dent=2,2,1
metal_cn_only,tmqm_7134,L2,dent=2,2,0
metal_cn_only,tmqm_7135,L2,dent=2,2,1
metal_cn_only,tmqm_7136,L3,dent=1,1,1
metal_cn_only,tmqm_7136,L1,dent=1,1,1
metal_cn_only,tmqm_7137,L1,dent=2,2,0
metal_cn_only,tmqm_7138,L1,dent=2,2,1
metal_cn_only,tmqm_7139,L1,dent=2,2,0
metal_cn_only,tmqm_7140,L1,dent=2,2,1
metal_cn_only,tmqm_7141,L1,dent=1,1,0
metal_cn_only,tmqm_7141,L2,dent=1,1,1
metal_cn_only,tmqm_7142,L2,dent=1,1,1
metal_cn_only,tmqm_7142,L1,dent=1,1,1
metal_cn_only,tmqm_7143,L1,dent=2,2,1
metal_cn_only,tmqm_7144,L1,dent=1,1,1
metal_cn_only,tmqm_7144,L2,dent=1,1,0
metal_cn_only,tmqm_7145,L1,dent=2,2,0
metal_cn_only,tmqm_7146,L2,dent=2,2,0
metal_cn_only,tmqm_7147,L4,dent=1,1,1
metal_cn_only,tmqm_7147,L1,dent=1,1,1
metal_cn_only,tmqm_7148,L1,dent=2,2,1
metal_cn_only,tmqm_7149,L2,dent=2,2,0
metal_cn_only,tmqm_7150,L1,dent=2,2,0
metal_cn_only,tmqm_7151,L2,dent=1,1,1
metal_cn_only,tmqm_7151,L3,dent=1,1,1
metal_cn_only,tmqm_7152,L6,dent=1,1,0
metal_cn_only,tmqm_7152,L3,dent=1,1,1
metal_cn_only,tmqm_7153,L2,dent=2,2,1
metal_cn_only,tmqm_7154,L1,dent=2,2,0
metal_cn_only,tmqm_7155,L2,dent=1,1,1
metal_cn_only,tmqm_7155,L1,dent=1,1,1
metal_cn_only,tmqm_7156,L1,dent=2,2,0
metal_cn_only,tmqm_7157,L1,dent=2,2,0
metal_cn_only,tmqm_7158,L2,dent=1,1,1
metal_cn_only,tmqm_7158,L4,dent=1,1,0
metal_cn_only,tmqm_7159,L3,dent=2,2,0
metal_cn_only,tmqm_7160,L2,dent=1,1,0
metal_cn_only,tmqm_7160,L1,dent=1,1,1
metal_cn_only,tmqm_7161,L1,dent=1,1,1
metal_cn_only,tmqm_7161,L2,dent=1,1,1
metal_cn_only,tmqm_7162,L2,dent=2,2,0
metal_cn_only,tmqm_7163,L2,dent=2,2,0
metal_cn_only,tmqm_7164,L3,dent=1,1,1
metal_cn_only,tmqm_7164,L1,dent=1,1,1
metal_cn_only,tmqm_7165,L2,dent=2,2,0
metal_cn_only,tmqm_7166,L2,dent=1,1,0
metal_cn_only,tmqm_7166,L3,dent=1,1,1
metal_cn_only,tmqm_7167,L2,dent=1,1,1
metal_cn_only,tmqm_7167,L3,dent=1,1,1
metal_cn_only,tmqm_7168,L1,dent=2,2,0
metal_cn_only,tmqm_7169,L1,dent=1,1,0
metal_cn_only,tmqm_7169,L2,dent=1,1,1
metal_cn_only,tmqm_7170,L1,dent=1,1,1
metal_cn_only,tmqm_7170,L2,dent=1,1,0
metal_cn_only,tmqm_7171,L1,dent=2,2,1
metal_cn_only,tmqm_7172,L3,dent=1,1,0
metal_cn_only,tmqm_7172,L2,dent=1,1,0
metal_cn_only,tmqm_7173,L1,dent=2,2,0
metal_cn_only,tmqm_7174,L1,dent=2,2,1
metal_cn_only,tmqm_7175,L3,dent=1,1,1
metal_cn_only,tmqm_7175,L2,dent=1,1,1
metal_cn_only,tmqm_7176,L2,dent=1,1,0
metal_cn_only,tmqm_7176,L3,dent=1,1,0
metal_cn_only,tmqm_7177,L3,dent=1,1,1
metal_cn_only,tmqm_7177,L4,dent=1,1,1
metal_cn_only,tmqm_7178,L2,dent=1,1,1
metal_cn_only,tmqm_7178,L1,dent=1,1,1
metal_cn_only,tmqm_7179,L3,dent=1,1,0
metal_cn_only,tmqm_7179,L1,dent=1,1,1
metal_cn_only,tmqm_7180,L2,dent=2,2,0
metal_cn_only,tmqm_7181,L1,dent=1,1,1
metal_cn_only,tmqm_7181,L3,dent=1,1,1
metal_cn_only,tmqm_7182,L1,dent=1,1,1
metal_cn_only,tmqm_7182,L3,dent=1,1,0
metal_cn_only,tmqm_7183,L2,dent=1,1,0
metal_cn_only,tmqm_7183,L1,dent=1,1,1
metal_cn_only,tmqm_7184,L2,dent=1,1,1
metal_cn_only,tmqm_7184,L4,dent=1,1,1
metal_cn_only,tmqm_7185,L1,dent=2,2,1
metal_cn_only,tmqm_7186,L2,dent=2,2,1
metal_cn_only,tmqm_7187,L1,dent=1,1,1
metal_cn_only,tmqm_7187,L3,dent=1,1,1
metal_cn_only,tmqm_7188,L2,dent=1,1,1
metal_cn_only,tmqm_7188,L1,dent=1,1,0
metal_cn_only,tmqm_7189,L1,dent=2,2,0
metal_cn_only,tmqm_7190,L1,dent=2,2,1
metal_cn_only,tmqm_7191,L1,dent=1,1,1
metal_cn_only,tmqm_7191,L2,dent=1,1,1
metal_cn_only,tmqm_7192,L1,dent=2,2,1
metal_cn_only,tmqm_7193,L1,dent=2,2,0
