refcode,n_metals,is_polymeric,has_disorder,old_record_generated,scope_class
KEGHUA,2,False,True,True,molecular_multinuclear_supported
NISSEP,2,False,False,True,molecular_multinuclear_supported
MAWPAF,2,False,True,True,molecular_multinuclear_supported
DEGSAM,3,False,True,True,molecular_multinuclear_supported
OBUNEI,5,True,False,True,molecular_multinuclear_supported
EGUGUJ,4,False,True,True,molecular_multinuclear_supported
NESGOJ,6,True,False,True,molecular_multinuclear_supported
POJSOW,4,False,False,False,molecular_multinuclear_supported
JIXZAU,2,False,True,True,molecular_multinuclear_supported
FEQQEX,2,False,False,True,molecular_multinuclear_supported
NEQDIX,3,True,False,True,molecular_multinuclear_supported
MOMKEG,3,False,False,True,molecular_multinuclear_supported
FAGTOX,2,True,False,True,molecular_multinuclear_supported
LIRYAQ,3,False,True,True,molecular_multinuclear_supported
KIJGOA,5,False,True,True,molecular_multinuclear_supported
IYUFIS,3,True,False,True,molecular_multinuclear_supported
HERHEU,11,True,True,True,molecular_multinuclear_supported
FATGEN,4,False,True,True,molecular_multinuclear_supported
JAWZUD,5,True,False,True,molecular_multinuclear_supported
ZAXVUR,4,True,False,True,molecular_multinuclear_supported
UCESUS,3,True,True,True,molecular_multinuclear_supported
ATEBEH,2,False,False,True,molecular_multinuclear_supported
EKUYUE,5,False,False,True,molecular_multinuclear_supported
VOJGOU,2,False,True,True,molecular_multinuclear_supported
KUPVAU,2,False,True,True,molecular_multinuclear_supported
SIRHEG,24,False,True,False,polymeric_or_extended_future_scope
GEBFAX,2,True,False,True,molecular_multinuclear_supported
EYEMUQ,2,False,False,True,molecular_multinuclear_supported
RESCID,2,False,True,True,molecular_multinuclear_supported
LIGRUP,2,False,False,True,molecular_multinuclear_supported
DPSOHG,3,True,False,False,molecular_multinuclear_supported
HOZWUP,2,False,False,True,molecular_multinuclear_supported
MUQPIX,2,False,False,True,molecular_multinuclear_supported
ZOGCUV,2,False,False,True,molecular_multinuclear_supported
MEFXUT,2,False,True,True,molecular_multinuclear_supported
VIPMIU,2,False,True,True,molecular_multinuclear_supported
PPORFE13,2,False,False,False,molecular_multinuclear_supported
BIVXAG,8,True,False,True,molecular_multinuclear_supported
LOYLUI,4,False,False,True,molecular_multinuclear_supported
ELADEC,2,False,False,True,molecular_multinuclear_supported
LENCAL,3,True,False,True,molecular_multinuclear_supported
VEHHOG,7,True,False,True,molecular_multinuclear_supported
EFUXEL,3,False,False,True,molecular_multinuclear_supported
UYODUI,5,True,False,True,molecular_multinuclear_supported
SEMLIF,13,False,False,False,polymeric_or_extended_future_scope
ACAQIE,2,False,False,True,molecular_multinuclear_supported
HIQFET,4,False,True,True,molecular_multinuclear_supported
UCIWIP,2,False,True,True,molecular_multinuclear_supported
PIJNOP,8,False,False,True,molecular_multinuclear_supported
FUJNEE,2,False,True,True,molecular_multinuclear_supported
TAMREE,6,False,False,True,molecular_multinuclear_supported
CUZLUE11,4,False,False,False,molecular_multinuclear_supported
COVVAL,12,False,True,True,molecular_multinuclear_supported
SUXXOY,5,False,True,True,molecular_multinuclear_supported
ZUZWAS,9,True,False,True,molecular_multinuclear_supported
CAPGUV10,4,False,True,False,molecular_multinuclear_supported
YUJCEO,2,True,True,True,molecular_multinuclear_supported
JUGMIL,4,True,True,True,molecular_multinuclear_supported
FOQHOM,4,True,True,True,molecular_multinuclear_supported
SIQBAW,6,True,False,True,molecular_multinuclear_supported
FABZUD10,34,False,False,False,polymeric_or_extended_future_scope
CANYIA01,4,True,False,True,molecular_multinuclear_supported
ETIKAV,6,False,True,False,molecular_multinuclear_supported
NAXMAB,6,True,False,True,molecular_multinuclear_supported
MENYUC,2,False,False,True,molecular_multinuclear_supported
DUHSAC,3,False,True,True,molecular_multinuclear_supported
UFEWOT,2,False,False,True,molecular_multinuclear_supported
QARSIM,4,True,False,True,molecular_multinuclear_supported
ABUHAH,4,False,False,True,molecular_multinuclear_supported
FENJIT,6,False,True,True,molecular_multinuclear_supported
NAYDOI,2,False,False,True,molecular_multinuclear_supported
XEHYOY,2,False,True,True,molecular_multinuclear_supported
MAYCUK,10,False,False,False,molecular_multinuclear_supported
YATXUP,8,True,False,True,molecular_multinuclear_supported
YOXLAB01,9,True,True,True,molecular_multinuclear_supported
CEGSUC,2,False,False,True,molecular_multinuclear_supported
GENWON,20,False,True,False,polymeric_or_extended_future_scope
COYQIQ,2,False,True,False,molecular_multinuclear_supported
YAVKIQ,2,False,True,True,molecular_multinuclear_supported
BOKPIE,2,True,False,True,molecular_multinuclear_supported
GIMBIN05,4,True,False,True,molecular_multinuclear_supported
IQELIZ,2,False,False,True,molecular_multinuclear_supported
ZASHUW,2,False,False,True,molecular_multinuclear_supported
TOLLIS,3,True,False,True,molecular_multinuclear_supported
JUKFON,6,False,False,True,molecular_multinuclear_supported
HOVMUA,4,False,True,True,molecular_multinuclear_supported
BADLUS,3,False,True,True,molecular_multinuclear_supported
IGOYOT,2,False,False,True,molecular_multinuclear_supported
NAPYIN01,2,False,False,True,molecular_multinuclear_supported
COLCEN,3,False,True,True,molecular_multinuclear_supported
GIFQIW,2,False,True,True,molecular_multinuclear_supported
NEYREP,4,False,False,False,molecular_multinuclear_supported
DAXYEG,3,False,False,True,molecular_multinuclear_supported
GUHJOM,4,False,True,True,molecular_multinuclear_supported
PIWGIM,9,True,False,True,molecular_multinuclear_supported
KEHGOX,2,False,True,True,molecular_multinuclear_supported
FUVFUA,4,False,True,True,molecular_multinuclear_supported
QAKMOF,3,False,False,True,molecular_multinuclear_supported
PIQSUD,10,False,True,True,molecular_multinuclear_supported
LEFJUE,96,False,True,False,polymeric_or_extended_future_scope
TOGPEM,3,False,False,True,molecular_multinuclear_supported
JAQDIO,2,False,True,True,molecular_multinuclear_supported
BADMOL,5,False,True,True,molecular_multinuclear_supported
FETSEF10,17,True,True,False,polymeric_or_extended_future_scope
GIHMIX,11,True,True,True,molecular_multinuclear_supported
REYZOO,2,True,True,True,molecular_multinuclear_supported
KEJHUD,2,False,False,True,molecular_multinuclear_supported
FUTRIV,2,True,False,True,molecular_multinuclear_supported
BENQOB,2,False,False,True,molecular_multinuclear_supported
NALBUY,2,False,False,True,molecular_multinuclear_supported
AMUXIQ,62,False,True,False,polymeric_or_extended_future_scope
GUPQEP,2,True,False,True,molecular_multinuclear_supported
UTIRIB,3,False,True,True,molecular_multinuclear_supported
VILFOL,4,False,True,False,molecular_multinuclear_supported
KEGROD,2,False,True,True,molecular_multinuclear_supported
EXEQII,9,True,True,True,molecular_multinuclear_supported
NAKGAH,2,False,False,True,molecular_multinuclear_supported
UJEXEM,2,False,False,False,ambiguous_bonding_uncertain
ZIZQEI,3,False,False,True,molecular_multinuclear_supported
IJEKAM,3,True,False,True,molecular_multinuclear_supported
OJOBAS,10,True,True,True,molecular_multinuclear_supported
BULKOM,7,True,False,False,molecular_multinuclear_supported
WIZLOK,3,False,True,True,molecular_multinuclear_supported
YIWQIF,2,False,True,True,molecular_multinuclear_supported
DINRUQ,18,False,False,False,polymeric_or_extended_future_scope
VIZVOP,4,False,True,True,molecular_multinuclear_supported
ZEDCUK03,9,False,True,True,molecular_multinuclear_supported
ZOVSAH,8,False,True,True,molecular_multinuclear_supported
QOBWOU,6,False,False,True,molecular_multinuclear_supported
XIHRIQ,7,True,False,True,molecular_multinuclear_supported
SEFFIW,6,False,True,True,molecular_multinuclear_supported
NACKEH,2,True,False,True,molecular_multinuclear_supported
KADWOE,2,False,True,True,molecular_multinuclear_supported
KEQCUH,2,False,False,True,molecular_multinuclear_supported
SAWLEK,3,True,False,True,molecular_multinuclear_supported
VUNJOF,2,False,False,True,molecular_multinuclear_supported
ITILOP,2,False,False,True,molecular_multinuclear_supported
RAHYUX,2,False,False,True,molecular_multinuclear_supported
PYTCCO01,2,False,False,True,molecular_multinuclear_supported
VUSPIK01,2,False,True,True,molecular_multinuclear_supported
JUYBOW,4,True,False,True,molecular_multinuclear_supported
ATAHEI,4,True,False,True,molecular_multinuclear_supported
YOBVET,2,False,True,True,molecular_multinuclear_supported
GETDAM,2,False,False,True,molecular_multinuclear_supported
BULCIX,4,False,False,False,molecular_multinuclear_supported
YOHJOV,2,False,True,True,molecular_multinuclear_supported
UDICUG,62,False,True,False,polymeric_or_extended_future_scope
PAGHOW,4,False,False,True,molecular_multinuclear_supported
YUWJUZ,4,False,False,False,molecular_multinuclear_supported
GURGOQ,2,False,True,True,molecular_multinuclear_supported
TIXGAK,4,False,True,True,molecular_multinuclear_supported
MEQXEO,21,True,True,False,polymeric_or_extended_future_scope
OWUZUD,7,True,True,True,molecular_multinuclear_supported
SERBIB,7,False,True,True,molecular_multinuclear_supported
MUVLIC,8,True,True,False,molecular_multinuclear_supported
ISAROK,6,True,False,True,molecular_multinuclear_supported
HOYWID,2,True,False,True,molecular_multinuclear_supported
WENJEE02,2,False,True,True,molecular_multinuclear_supported
ZAJCAO,2,False,False,True,molecular_multinuclear_supported
VUZDEC,9,True,True,True,molecular_multinuclear_supported
HITTEK,2,False,True,True,molecular_multinuclear_supported
GUDHOF,3,False,True,True,molecular_multinuclear_supported
PIQTUI,12,True,True,False,molecular_multinuclear_supported
OMIJOJ,6,False,True,True,molecular_multinuclear_supported
VEQZID,2,False,False,True,molecular_multinuclear_supported
ILOKIE,2,False,False,True,molecular_multinuclear_supported
LUDPOT,4,False,True,True,molecular_multinuclear_supported
CURPEL,2,False,False,True,molecular_multinuclear_supported
DEMZUR,2,False,False,True,molecular_multinuclear_supported
ZEKRAM,2,False,True,True,molecular_multinuclear_supported
ADODEC,3,True,False,True,molecular_multinuclear_supported
BAVFOV,2,False,False,True,molecular_multinuclear_supported
PAPPAB07,20,True,False,False,polymeric_or_extended_future_scope
NOQXOI,3,False,False,True,molecular_multinuclear_supported
DOWTOC,20,True,True,False,polymeric_or_extended_future_scope
DIDCIF,2,False,True,True,molecular_multinuclear_supported
TUZTAN,7,True,False,True,molecular_multinuclear_supported
PONJAE,4,False,True,True,molecular_multinuclear_supported
DUQSUE,3,True,False,True,molecular_multinuclear_supported
LOCWEH23,3,False,False,True,molecular_multinuclear_supported
SITTUK,4,False,False,True,molecular_multinuclear_supported
FODTID01,2,True,False,True,molecular_multinuclear_supported
OHOSOT,2,False,False,True,molecular_multinuclear_supported
WUGJAK,3,True,False,True,molecular_multinuclear_supported
QAMROO,2,False,True,True,molecular_multinuclear_supported
QAXRUD,2,False,True,True,molecular_multinuclear_supported
RIZNIA,46,True,True,False,polymeric_or_extended_future_scope
XELYUL,4,True,False,True,molecular_multinuclear_supported
FUPSUF,4,False,True,False,molecular_multinuclear_supported
ZENGAD,2,False,True,True,molecular_multinuclear_supported
CADYEN,44,False,True,False,polymeric_or_extended_future_scope
IFUTIO,4,False,True,True,molecular_multinuclear_supported
SOXPOK,2,False,False,True,molecular_multinuclear_supported
HERJAS,12,True,True,False,molecular_multinuclear_supported
KIVXEW14,10,True,True,True,molecular_multinuclear_supported
IYOVOJ,4,True,False,True,molecular_multinuclear_supported
JEBBOI,16,False,False,False,polymeric_or_extended_future_scope
KILPUQ,3,True,False,True,molecular_multinuclear_supported
PEJCIS,2,False,False,True,molecular_multinuclear_supported
KOHTUZ,10,False,True,True,molecular_multinuclear_supported
MESBEU,2,False,False,True,molecular_multinuclear_supported
MIWHIN,8,False,True,False,molecular_multinuclear_supported
MALZAC,2,False,True,True,molecular_multinuclear_supported
SIXLIX,4,False,False,True,molecular_multinuclear_supported
EPABEF,13,True,False,False,polymeric_or_extended_future_scope
VIXVOP04,5,True,False,True,molecular_multinuclear_supported
EVAGEQ,2,False,False,True,molecular_multinuclear_supported
MIVJEJ,2,False,False,True,molecular_multinuclear_supported
SUQRAB,3,False,False,False,molecular_multinuclear_supported
MUWVOS,2,False,False,True,molecular_multinuclear_supported
LADNEJ,2,False,False,True,molecular_multinuclear_supported
ROLBOK06,2,False,True,True,molecular_multinuclear_supported
COGQUK,3,False,False,True,molecular_multinuclear_supported
LEDHAD,2,False,False,True,molecular_multinuclear_supported
NOPZEX,4,False,False,False,molecular_multinuclear_supported
BIMREX,16,False,True,False,polymeric_or_extended_future_scope
VOJRAR,2,False,True,True,molecular_multinuclear_supported
FURCIG,13,True,False,False,polymeric_or_extended_future_scope
WAJDIV02,2,True,False,True,molecular_multinuclear_supported
JEJWED,6,False,True,True,molecular_multinuclear_supported
CUZVOI,3,False,True,True,molecular_multinuclear_supported
ESADAE,7,False,True,True,molecular_multinuclear_supported
LOPVIW,3,False,False,True,molecular_multinuclear_supported
TABSEW,2,False,True,True,molecular_multinuclear_supported
AQOHEU,6,True,False,True,molecular_multinuclear_supported
ISESOR,3,True,False,True,molecular_multinuclear_supported
ZAJMIG,2,False,False,True,molecular_multinuclear_supported
WABJAM,4,True,True,True,molecular_multinuclear_supported
LUKHOS,2,False,False,True,molecular_multinuclear_supported
KUKHAZ,3,False,True,True,molecular_multinuclear_supported
WEYLOD,3,False,True,True,molecular_multinuclear_supported
QUXDUJ,2,False,False,False,molecular_multinuclear_supported
XAKHIB,4,False,False,True,molecular_multinuclear_supported
YAFRAY01,6,True,False,True,molecular_multinuclear_supported
PAXGOK,2,False,False,True,molecular_multinuclear_supported
WUZZEZ,2,False,False,True,molecular_multinuclear_supported
BUXRIX,3,True,True,True,molecular_multinuclear_supported
PIXQIA,2,False,True,True,molecular_multinuclear_supported
NOLKII,2,False,False,True,molecular_multinuclear_supported
MUXJUM,2,False,True,False,molecular_multinuclear_supported
XUWDAY,4,False,False,False,molecular_multinuclear_supported
UBEVAA,2,False,False,True,molecular_multinuclear_supported
VEXLET,2,False,False,True,molecular_multinuclear_supported
YOQWOT,2,False,True,True,molecular_multinuclear_supported
QOVNAS,2,False,True,True,molecular_multinuclear_supported
ZEVYUW,4,False,False,True,molecular_multinuclear_supported
UPUQON,2,False,False,False,molecular_multinuclear_supported
XOLWII,6,True,True,True,molecular_multinuclear_supported
EZAGOC02,2,False,True,True,molecular_multinuclear_supported
SEKTIP,2,False,True,True,molecular_multinuclear_supported
VOVJAT,2,False,False,True,molecular_multinuclear_supported
IBUDUE,2,False,False,True,molecular_multinuclear_supported
QUZNAD,2,False,False,True,molecular_multinuclear_supported
PARYEM,3,False,False,True,molecular_multinuclear_supported
RAJRAY21,3,True,True,True,molecular_multinuclear_supported
EPUMEJ,9,True,False,True,molecular_multinuclear_supported
CIPCOT,8,False,False,True,molecular_multinuclear_supported
