refcode,metal_count,metals,n_sites,bridge_count,parse_valid,roundtrip_valid,metal_order_invariant,atom_order_invariant,ligand_order_invariant,bridge_consistency_valid,local_sphere_consistency_valid,identity_keys_present,record_generated,failure_stage,failure_reason
ECUNUL,2,Zr+Zr,4,0,True,True,True,True,True,True,True,True,True,,
XODHOO,2,Co+Co,8,2,True,True,True,True,True,True,True,True,True,,
COXMOU,2,Cu+Cu,10,0,True,True,True,True,True,True,True,True,True,,
FUZXED,4,Fe+Fe+Fe+Fe,14,2,True,True,True,True,True,True,True,True,True,,
RAHWOO,2,Mn+Mn,10,2,True,True,True,True,True,True,True,True,True,,
BUVGEH,5,Co+Co+Co+Co+Co,30,0,True,True,True,True,True,True,True,True,True,,
TEBDEJ,3,Ag+Ag+Ag,6,4,True,True,True,True,True,True,True,True,True,,
ZOCWEV,2,Nb+Nb,14,0,True,True,True,True,True,True,True,True,True,,
ROJRAK,3,Cd+Cd+Cd,8,0,True,True,True,True,True,True,True,True,True,,
CETREY,2,Ni+Ni,8,0,True,True,True,True,True,True,True,True,True,,
JIDQOG,2,Co+Co,11,1,True,True,True,True,True,True,True,True,True,,
RUXBUK,8,Mo+Mo+Mo+Mo+Mo+Mo+Mo+V,26,12,True,True,True,True,True,True,True,True,True,,
DOCHOU,2,Pd+Pd,8,0,True,True,True,True,True,True,True,True,True,,
MADXUL,3,Mn+Mn+Mn,14,4,True,True,True,True,True,True,True,True,True,,
YEPGIN,2,Mn+Mn,12,0,True,True,True,True,True,True,True,True,True,,
CAYMIY,2,V+V,6,4,True,True,True,True,True,True,True,True,True,,
UJUBAD,7,Cu+Cu+Mo+Mo+Mo+Mo+Mo,30,10,True,True,True,True,True,True,True,True,True,,
WEGKOK,7,Ag+Ag+Ag+Ag+Ag+Ag+Ag,13,2,True,True,True,True,True,True,True,True,True,,
QEYNUE,3,Mn+Mn+Mn,9,0,True,True,True,True,True,True,True,True,True,,
KAHZIG,4,Ni+Sc+Sc+Sc,5,1,True,True,True,True,True,True,True,True,True,,
TIPVEW01,2,Co+Co,12,0,True,True,True,True,True,True,True,True,True,,
ADOTOE,2,Zn+Zn,10,0,True,True,True,True,True,True,True,True,True,,
ABUMET,2,Rh+Rh,12,0,True,True,True,True,True,True,True,True,True,,
MORXUM,3,Mn+Mo+Mo,14,2,True,True,True,True,True,True,True,True,True,,
LEMJET,6,Ru+Ru+Ru+Ru+Ru+Ru,16,0,True,True,True,True,True,True,True,True,True,,
KUQJEO,2,Mn+Mn,12,0,True,True,True,True,True,True,True,True,True,,
LECTUK,2,Zn+Zn,9,0,True,True,True,True,True,True,True,True,True,,
LUKRUE,4,Cu+Cu+Cu+Cu,7,0,True,True,True,True,True,True,True,True,True,,
BOVFIE,4,Ti+Ti+Ti+Ti,8,4,True,True,True,True,True,True,True,True,True,,
PUZZIV,2,Y+Y,16,0,True,True,True,True,True,True,True,True,True,,
HESBEM,2,Ag+Ag,3,0,True,True,True,True,True,True,True,True,True,,
UFOTOB,6,Pd+Pd+Pd+Pd+Pd+Pd,12,12,True,True,True,True,True,True,True,True,True,,
UQEFIG,7,Cu+Cu+Cu+Cu+Cu+Cu+W,13,4,True,True,True,True,True,True,True,True,True,,
FACNOM,2,Pt+Pt,10,2,True,True,True,True,True,True,True,True,True,,
ORUVED,12,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu,36,12,True,True,True,True,True,True,True,True,True,,
PACTAS,2,Ru+Ru,12,0,True,True,True,True,True,True,True,True,True,,
QACCEC,7,Ru+Ru+Ru+Ru+Ru+Ru+Ru,22,7,True,True,True,True,True,True,True,True,True,,
SOTHIS,2,Cu+Cu,8,0,True,True,True,True,True,True,True,True,True,,
YAJFEV,2,Nb+Nb,12,4,True,True,True,True,True,True,True,True,True,,
SIGDUI01,8,Cu+Cu+Mo+Mo+Mo+Mo+Mo+Mo,21,10,True,True,True,True,True,True,True,True,True,,
DENHIQ,6,Cu+Cu+Cu+Cu+Cu+Cu,18,6,True,True,True,True,True,True,True,True,True,,
VEWFOV,2,Fe+Fe,12,0,True,True,True,True,True,True,True,True,True,,
KABCEV,2,Cu+Cu,8,0,True,True,True,True,True,True,True,True,True,,
ZIVMOI,10,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu,10,6,True,True,True,True,True,True,True,True,True,,
CPCOBI10,2,Co+Co,2,2,True,True,True,True,True,True,True,True,True,,
DOBWUO,6,Re+Re+Re+Re+Re+Re,36,0,True,True,True,True,True,True,True,True,True,,
WOYHEA,4,Ni+Ni+Zn+Zn,16,4,True,True,True,True,True,True,True,True,True,,
CEDCIX,2,Ti+Ti,6,0,True,True,True,True,True,True,True,True,True,,
BUDXEG,3,Co+Co+Co,6,3,True,True,True,True,True,True,True,True,True,,
FIMLUJ,2,Pd+Pd,8,0,True,True,True,True,True,True,True,True,True,,
WIJROX,2,Ru+Ru,10,0,True,True,True,True,True,True,True,True,True,,
TASKEE,2,Cu+Cu,10,0,True,True,True,True,True,True,True,True,True,,
UJIGEZ,10,Ni+Ni+Ni+Ni+Ni+Ni+Ni+Ni+Ni+Ni,30,10,True,True,True,True,True,True,True,True,True,,
POLCUO,3,Ni+Ni+Ni,7,4,True,True,True,True,True,True,True,True,True,,
NAHPUI01,2,Zn+Zn,8,0,True,True,True,True,True,True,True,True,True,,
YISRID13,2,Fe+Fe,12,0,True,True,True,True,True,True,True,True,True,,
UJUWUT,6,Os+Os+Os+Os+Os+Os,26,6,True,True,True,True,True,True,True,True,True,,
QORBEE01,4,Cu+Cu+Cu+Cu,4,2,True,True,True,True,True,True,True,True,True,,
EWERUT,5,V+V+V+V+V,10,3,True,True,True,True,True,True,True,True,True,,
DEWSON,2,Mo+W,7,0,True,True,True,True,True,True,True,True,True,,
AQEQOC,2,Zn+Zn,11,1,True,True,True,True,True,True,True,True,True,,
CIJJEM,4,Ir+Ir+Ir+Ir,18,0,True,True,True,True,True,True,True,True,True,,
SUBVAQ,4,Fe+Fe+Fe+Fe,17,2,True,True,True,True,True,True,True,True,True,,
DOXLUB,2,Ni+Ni,12,0,True,True,True,True,True,True,True,True,True,,
HALHAG,8,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu,32,8,True,True,True,True,True,True,True,True,True,,
XOXSAI,2,Pd+Pd,8,0,True,True,True,True,True,True,True,True,True,,
ULALUP,2,Cd+Cd,12,0,True,True,True,True,True,True,True,True,True,,
IHOQAX,3,Au+Au+Cu,14,0,True,True,True,True,True,True,True,True,True,,
CIPJAO,8,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu,40,0,True,True,True,True,True,True,True,True,True,,
VUPKAV,2,Mn+Mn,8,2,True,True,True,True,True,True,True,True,True,,
MOQJEH,2,Cu+Cu,10,0,True,True,True,True,True,True,True,True,True,,
BURTIR,4,Mo+Mo+Mo+Mo,20,0,True,True,True,True,True,True,True,True,True,,
UNOTEX,4,Cu+Cu+Cu+Cu,10,4,True,True,True,True,True,True,True,True,True,,
COKSOO,2,Cu+Cu,6,2,True,True,True,True,True,True,True,True,True,,
PIXKEO,2,Fe+Pt,7,1,True,True,True,True,True,True,True,True,True,,
MUVNAU,2,Ru+Ru,2,2,True,True,True,True,True,True,True,True,True,,
GOJHEV,7,Co+Co+Co+Co+Ru+Ru+Ru,30,2,True,True,True,True,True,True,True,True,True,,
DEQWOL,2,Ni+Ni,9,1,True,True,True,True,True,True,True,True,True,,
CEPYOP,12,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn,18,8,True,True,True,True,True,True,True,True,True,,
GAHWER,3,Ru+Ru+Ru,11,1,True,True,True,True,True,True,True,True,True,,
PECTEZ,2,Pd+Pd,6,2,True,True,True,True,True,True,True,True,True,,
PUSZUC,12,Ti+Ti+Ti+Ti+Ti+Ti+Ti+Ti+Ti+Ti+Ti+Ti,48,24,True,True,True,True,True,True,True,True,True,,
BIDCUN,3,Fe+Fe+Pd,2,0,True,True,True,True,True,True,True,True,True,,
ALPTCL10,8,Pt+Pt+Pt+Pt+Pt+Pt+Pt+Pt,16,8,True,True,True,True,True,True,True,True,True,,
AJULID01,5,Cu+Cu+V+V+V,10,4,True,True,True,True,True,True,True,True,True,,
GACVEL,2,Cr+Cr,12,0,True,True,True,True,True,True,True,True,True,,
LAYZIU,2,Fe+Fe,9,1,True,True,True,True,True,True,True,True,True,,
MISSEO,2,Cd+Cd,12,0,True,True,True,True,True,True,True,True,True,,
WUYXUM,4,Cu+Cu+Cu+Cu,16,0,True,True,True,True,True,True,True,True,True,,
GIDHOS,3,Ni+Ni+Ni,12,2,True,True,True,True,True,True,True,True,True,,
MIFQOJ,8,Mn+Mn+Mn+Mn+Mn+Mn+Mn+Mn,12,1,True,True,True,True,True,True,True,True,True,,
CECCIZ,12,Ag+Ag+Au+Au+Au+Au+Au+Au+Au+Au+Au+Au,12,0,True,True,True,True,True,True,True,True,True,,
VUKWAZ,4,Mo+Mo+Mo+Mo,16,2,True,True,True,True,True,True,True,True,True,,
VUWTEP,4,Zn+Zn+Zn+Zn,4,3,True,True,True,True,True,True,True,True,True,,
LAVTEH,2,Rh+Rh,4,0,True,True,True,True,True,True,True,True,True,,
MOMDAU,10,Cu+Cu+Cu+Cu+Fe+Fe+Fe+Fe+Fe+Fe,24,12,True,True,True,True,True,True,True,True,True,,
SUCPAL,2,Cu+Cu,10,0,True,True,True,True,True,True,True,True,True,,
ZUHKAQ,2,Fe+Fe,6,0,True,True,True,True,True,True,True,True,True,,
BOZTAP,2,Ir+Ir,7,0,True,True,True,True,True,True,True,True,True,,
CEJZUP,8,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu,7,3,True,True,True,True,True,True,True,True,True,,
REDQUQ,6,Nb+Nb+Ni+Ni+Ni+Ni,14,10,True,True,True,True,True,True,True,True,True,,
ESADEH,2,Ru+Ru,3,3,True,True,True,True,True,True,True,True,True,,
INUBEZ,4,Cu+Cu+Cu+Cu,14,2,True,True,True,True,True,True,True,True,True,,
NAYSEN,6,Cr+Cr+Cr+Cr+Cr+Cr,12,0,True,True,True,True,True,True,True,True,True,,
WIZHIA,2,Re+Re,12,0,True,True,True,True,True,True,True,True,True,,
EDAZEQ,4,Mn+Mn+Mn+Mn,7,2,True,True,True,True,True,True,True,True,True,,
HOBWIF,2,W+W,12,0,True,True,True,True,True,True,True,True,True,,
GESXUX,3,Os+Os+Os,11,1,True,True,True,True,True,True,True,True,True,,
AVATUN,2,Au+Au,8,0,True,True,True,True,True,True,True,True,True,,
YECJIB,8,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu,30,0,True,True,True,True,True,True,True,True,True,,
SEHBAK,4,Ag+Ag+Ag+Ag,10,2,True,True,True,True,True,True,True,True,True,,
DAVNOG,4,Ni+Ni+Ni+Ni,16,4,True,True,True,True,True,True,True,True,True,,
BONSOQ,4,Fe+Os+Os+Os,13,1,True,True,True,True,True,True,True,True,True,,
JIZTUH08,2,Ni+Ni,5,1,True,True,True,True,True,True,True,True,True,,
DEDFAT,4,Cu+Cu+Cu+Cu,12,2,True,True,True,True,True,True,True,True,True,,
CURZAQ,4,Fe+Fe+Fe+Mo,12,4,True,True,True,True,True,True,True,True,True,,
CEJHUW,2,Ir+Ir,12,0,True,True,True,True,True,True,True,True,True,,
MOHMOP,6,Cu+Cu+Cu+Fe+Fe+Fe,15,5,True,True,True,True,True,True,True,True,True,,
BIWXEL,2,Ru+Ru,12,0,True,True,True,True,True,True,True,True,True,,
QUPBAF,2,Co+Co,6,1,True,True,True,True,True,True,True,True,True,,
RARBEV,2,Ni+Ni,8,0,True,True,True,True,True,True,True,True,True,,
POJKOQ,2,Cu+Cu,8,2,True,True,True,True,True,True,True,True,True,,
RATBAR,4,Cu+Cu+Cu+Cu,10,2,True,True,True,True,True,True,True,True,True,,
ESEDIP,2,Ni+Ni,7,1,True,True,True,True,True,True,True,True,True,,
ACUSAV,7,Cd+Cd+Cd+Cd+Cd+Cd+Cd,26,6,True,True,True,True,True,True,True,True,True,,
MEKHUG,2,Cu+Cu,6,0,True,True,True,True,True,True,True,True,True,,
FELFOV,3,Co+Co+Co,18,0,True,True,True,True,True,True,True,True,True,,
ZURMAD,2,Ru+Ru,12,0,True,True,True,True,True,True,True,True,True,,
YILQUH,4,Fe+Fe+Fe+Fe,13,3,True,True,True,True,True,True,True,True,True,,
ZOPVAD,2,Ru+Ru,6,0,True,True,True,True,True,True,True,True,True,,
FORVOZ,2,Zr+Zr,12,0,True,True,True,True,True,True,True,True,True,,
VAPNUW,3,Fe+Fe+Fe,8,2,True,True,True,True,True,True,True,True,True,,
UZIGOB,10,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn,20,2,True,True,True,True,True,True,True,True,True,,
JETGEU,2,Fe+Fe,8,0,True,True,True,True,True,True,True,True,True,,
JUZWEG,2,Cr+Mn,7,0,True,True,True,True,True,True,True,True,True,,
JOVYAY,4,Cu+Cu+Cu+Cu,16,4,True,True,True,True,True,True,True,True,True,,
GAXVUW,3,Ni+Ni+Ni,6,2,True,True,True,True,True,True,True,True,True,,
ZIDYUG,5,Ag+Ag+Ag+Ag+Ag,8,3,True,True,True,True,True,True,True,True,True,,
BEMCIG,8,Cr+Cr+Cr+Cr+Cr+Cr+V+V,40,8,True,True,True,True,True,True,True,True,True,,
VIDRUV,2,Fe+Pt,7,1,True,True,True,True,True,True,True,True,True,,
IMEXAZ,4,Fe+Fe+Zn+Zn,10,0,True,True,True,True,True,True,True,True,True,,
KEVZAP,2,Cu+Cu,6,2,True,True,True,True,True,True,True,True,True,,
GOGKAR,10,Ti+Ti+Ti+Ti+Ti+Ti+Ti+Ti+Ti+Ti,40,10,True,True,True,True,True,True,True,True,True,,
ECAHIB15,3,Cu+Cu+Cu,6,1,True,True,True,True,True,True,True,True,True,,
WIJFAY,6,V+V+V+V+V+V,18,12,True,True,True,True,True,True,True,True,True,,
HGBDOX,3,Hg+Hg+Hg,6,2,True,True,True,True,True,True,True,True,True,,
KEGZOL01,5,Cu+Cu+Zn+Zn+Zn,11,0,True,True,True,True,True,True,True,True,True,,
JOWGOU,12,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+La+La,57,11,True,True,True,True,True,True,True,True,True,,
MEYTOC,9,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn,24,3,True,True,True,True,True,True,True,True,True,,
COQJOI,2,Zn+Zn,8,0,True,True,True,True,True,True,True,True,True,,
XOLXEB,4,Pd+Pd+Pd+Pd,12,0,True,True,True,True,True,True,True,True,True,,
CATYEE,3,Co+Fe+Ru,14,1,True,True,True,True,True,True,True,True,True,,
KEDPOY,2,W+W,9,1,True,True,True,True,True,True,True,True,True,,
WOMPAQ,6,Au+Au+Au+Fe+Fe+Fe,6,0,True,True,True,True,True,True,True,True,True,,
INAJIS,3,Zn+Zn+Zn,11,0,True,True,True,True,True,True,True,True,True,,
HOSNEJ,2,Mo+Mo,8,0,True,True,True,True,True,True,True,True,True,,
JIGMUH,3,Ta+Ta+Ta,13,4,True,True,True,True,True,True,True,True,True,,
DIQRAZ,2,Cu+Cu,6,2,True,True,True,True,True,True,True,True,True,,
KAWMEB,5,Zr+Zr+Zr+Zr+Zr,23,5,True,True,True,True,True,True,True,True,True,,
PEKHEU,4,Co+Co+Co+Co,9,1,True,True,True,True,True,True,True,True,True,,
KETDOE,3,Ni+Zn+Zn,11,0,True,True,True,True,True,True,True,True,True,,
RONDEH,9,Cu+Cu+Cu+Cu+Cu+Zn+Zn+Zn+Zn,24,7,True,True,True,True,True,True,True,True,True,,
FORQEK,3,Mn+Mn+Mn,12,1,True,True,True,True,True,True,True,True,True,,
ACGXRH,2,Rh+Rh,12,0,True,True,True,True,True,True,True,True,True,,
LEMFOY10,4,Fe+Fe+Ti+Ti,10,0,True,True,True,True,True,True,True,True,True,,
ZADZIN,4,Os+Os+Os+W,13,0,True,True,True,True,True,True,True,True,True,,
KIBFEH,12,Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo,48,24,True,True,True,True,True,True,True,True,True,,
KEYBOI,9,Co+Co+Co+Co+Co+Co+Co+Co+Co,18,6,True,True,True,True,True,True,True,True,True,,
UTECON,2,Co+Co,6,1,True,True,True,True,True,True,True,True,True,,
EGUTUX,7,Cr+Mo+Mo+Mo+Mo+Mo+Mo,24,12,True,True,True,True,True,True,True,True,True,,
REKQEF,6,Ag+Ag+Ag+Ag+Pt+Pt,8,8,True,True,True,True,True,True,True,True,True,,
DULDOG,4,Fe+Fe+Fe+Fe,24,0,True,True,True,True,True,True,True,True,True,,
TEBZAB03,2,Co+Co,6,0,True,True,True,True,True,True,True,True,True,,
MAZWER,4,Pd+Pd+Pd+Pd,12,4,True,True,True,True,True,True,True,True,True,,
KEVZUH,9,Cu+Cu+Pt+Pt+Pt+Pt+Pt+Pt+Pt,31,0,True,True,True,True,True,True,True,True,True,,
IDERUE,2,Cu+Cu,9,1,True,True,True,True,True,True,True,True,True,,
JIVTEQ,6,Ag+Ag+Ag+Ag+Ag+Ag,4,4,True,True,True,True,True,True,True,True,True,,
PINMUX,2,Cu+Cu,12,0,True,True,True,True,True,True,True,True,True,,
QILYAO,2,Co+Ni,4,2,True,True,True,True,True,True,True,True,True,,
HEMVUQ,2,Co+Co,12,0,True,True,True,True,True,True,True,True,True,,
QIZSOI,8,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn,26,8,True,True,True,True,True,True,True,True,True,,
RIQDUQ,2,Cu+Cu,8,0,True,True,True,True,True,True,True,True,True,,
MUGWIW,3,Cd+Cd+Cd,6,2,True,True,True,True,True,True,True,True,True,,
OFAYID,2,Zn+Zn,8,0,True,True,True,True,True,True,True,True,True,,
EJUTIM,2,Ir+Ir,5,1,True,True,True,True,True,True,True,True,True,,
TIRBAY,7,Cu+Cu+Cu+Cu+Cu+Cu+Cu,9,4,True,True,True,True,True,True,True,True,True,,
HOQHIH,2,Cu+Cu,10,0,True,True,True,True,True,True,True,True,True,,
ZUVLOR,2,Ru+Ru,11,1,True,True,True,True,True,True,True,True,True,,
ZEHJED,2,Fe+Fe,11,0,True,True,True,True,True,True,True,True,True,,
POYKET,2,Mo+Pt,5,1,True,True,True,True,True,True,True,True,True,,
VEHLAV10,3,Ag+Ag+Ag,6,0,True,True,True,True,True,True,True,True,True,,
WIXYAH,3,Cu+Cu+Cu,9,3,True,True,True,True,True,True,True,True,True,,
PAVSEO,7,Cu+Mo+Mo+Mo+Mo+Mo+Mo,24,12,True,True,True,True,True,True,True,True,True,,
DOGSUN,6,Pt+Pt+Pt+Pt+Pt+Pt,16,8,True,True,True,True,True,True,True,True,True,,
KIKXIM,2,Zn+Zn,10,0,True,True,True,True,True,True,True,True,True,,
KUWNAV,12,Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo,48,24,True,True,True,True,True,True,True,True,True,,
KESKUP,4,Cd+Cd+Cd+Cd,8,6,True,True,True,True,True,True,True,True,True,,
OSATUZ,3,Au+Fe+Fe,4,0,True,True,True,True,True,True,True,True,True,,
EQESIF,7,Mn+W+W+W+W+W+W,24,12,True,True,True,True,True,True,True,True,True,,
PIWNUG,3,Cd+Cd+Cd,7,3,True,True,True,True,True,True,True,True,True,,
LOFYUB,5,Mn+Mn+Mn+Mn+Mo,22,0,True,True,True,True,True,True,True,True,True,,
LONQUB,6,Cd+Cd+Cd+Cd+Cd+Cd,18,4,True,True,True,True,True,True,True,True,True,,
PIHNUT,2,Cu+Cu,7,1,True,True,True,True,True,True,True,True,True,,
JUHPUZ,2,Sc+Sc,12,0,True,True,True,True,True,True,True,True,True,,
NONDOJ,3,Mn+Mn+Mn,9,0,True,True,True,True,True,True,True,True,True,,
DIDBEZ,3,Co+Co+Co,6,2,True,True,True,True,True,True,True,True,True,,
UJATIM,5,Co+Co+Co+Co+Co,30,0,True,True,True,True,True,True,True,True,True,,
OYICEG,4,Ir+Ir+Ir+Ir,4,4,True,True,True,True,True,True,True,True,True,,
WIHWES,2,Fe+Fe,8,2,True,True,True,True,True,True,True,True,True,,
BAZJET,9,Mn+Mn+Mn+Mn+Mn+Mn+Mn+Mn+Mn,22,1,True,True,True,True,True,True,True,True,True,,
AGOGUY,3,Fe+Fe+Ni,4,0,True,True,True,True,True,True,True,True,True,,
TUQSEE,2,Zn+Zn,8,0,True,True,True,True,True,True,True,True,True,,
UYUPUA,6,Cd+Cd+Cd+Cd+Cd+Cd,14,0,True,True,True,True,True,True,True,True,True,,
ZOPBOV,9,Fe+Ir+Ir+Ir+Ir+Ir+Ir+Ir+Ir,25,6,True,True,True,True,True,True,True,True,True,,
POMKUX,3,Ir+Ir+Ir,3,3,True,True,True,True,True,True,True,True,True,,
ZOBDAV,3,Cr+Cr+Cr,16,1,True,True,True,True,True,True,True,True,True,,
NUNCEI01,8,Co+Co+Co+Fe+Fe+Fe+Fe+Fe,36,2,True,True,True,True,True,True,True,True,True,,
FODGAH,2,Cu+Cu,9,1,True,True,True,True,True,True,True,True,True,,
DALJAF,3,Co+Co+Co,14,4,True,True,True,True,True,True,True,True,True,,
ROHYIX,2,Fe+Fe,10,0,True,True,True,True,True,True,True,True,True,,
DESBOV,2,Ag+Ag,8,0,True,True,True,True,True,True,True,True,True,,
JONSEO,9,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn,10,7,True,True,True,True,True,True,True,True,True,,
ZONVUV,4,Co+Co+Os+Os,14,0,True,True,True,True,True,True,True,True,True,,
PACKUZ,9,Ni+Ni+Ni+Ni+Ni+Ni+Ni+Ni+Ni,14,6,True,True,True,True,True,True,True,True,True,,
IJIROK,8,Co+Co+Co+Co+Co+Co+Co+Co,9,6,True,True,True,True,True,True,True,True,True,,
KOCBIN,8,Fe+Fe+Fe+Fe+Mo+Mo+Mo+Mo,12,8,True,True,True,True,True,True,True,True,True,,
SAVLEH,4,Cu+Cu+Cu+Cu,8,0,True,True,True,True,True,True,True,True,True,,
MALPOI,12,Co+Co+Co+Co+Mo+Mo+Mo+Mo+Mo+Mo+Mo+Mo,32,16,True,True,True,True,True,True,True,True,True,,
WONBEH,7,Cu+Cu+Cu+Cu+Cu+Cu+Cu,20,8,True,True,True,True,True,True,True,True,True,,
WAKMEC,4,Cu+Cu+Cu+Cu,16,0,True,True,True,True,True,True,True,True,True,,
NITJAF,5,Cu+Cu+Cu+Cu+Cu,20,4,True,True,True,True,True,True,True,True,True,,
KUYGAP,2,Cu+Cu,8,2,True,True,True,True,True,True,True,True,True,,
VUWTUG,8,Ni+Ni+Ni+Ni+Ni+Ni+Ni+Ni,8,5,True,True,True,True,True,True,True,True,True,,
BUJZOX,4,Ag+Ag+Ir+Ir,12,0,True,True,True,True,True,True,True,True,True,,
CAZNOH,2,Mn+Mn,12,0,True,True,True,True,True,True,True,True,True,,
WAGVOQ,2,Rh+Rh,4,0,True,True,True,True,True,True,True,True,True,,
LELTOO,2,Co+Co,6,1,True,True,True,True,True,True,True,True,True,,
BIYLOM,6,Cu+Cu+Cu+Cu+Cu+Cu,4,2,True,True,True,True,True,True,True,True,True,,
KIXPEM,2,Co+Co,8,0,True,True,True,True,True,True,True,True,True,,
COQGEW,12,Pd+Pd+Pd+Pd+Pd+Pd+Pd+Pd+Pd+Pd+Pd+Pd,48,0,True,True,True,True,True,True,True,True,True,,
COBKIQ,2,Co+Co,12,0,True,True,True,True,True,True,True,True,True,,
OWIHIM,2,Fe+Fe,12,0,True,True,True,True,True,True,True,True,True,,
BUTVER,2,Fe+Fe,6,0,True,True,True,True,True,True,True,True,True,,
KAPSIE,3,Ir+Ir+Ir,9,0,True,True,True,True,True,True,True,True,True,,
ISIPOP,6,Cu+Cu+Cu+Cu+Cu+Cu,10,4,True,True,True,True,True,True,True,True,True,,
NUMLUC,4,Pd+Pd+Pd+Pd,12,4,True,True,True,True,True,True,True,True,True,,
ERUZOI,2,Zn+Zn,4,1,True,True,True,True,True,True,True,True,True,,
CISWUX,2,Cd+Cd,7,0,True,True,True,True,True,True,True,True,True,,
MERJUR,2,Ti+Ti,10,0,True,True,True,True,True,True,True,True,True,,
JUVWAB02,9,Fe+Fe+Fe+Fe+Pd+Pd+Pd+Pd+Pd,20,4,True,True,True,True,True,True,True,True,True,,
CAGSEJ,3,Os+Os+Os,13,1,True,True,True,True,True,True,True,True,True,,
AGUZOS,2,Ti+Ti,6,2,True,True,True,True,True,True,True,True,True,,
KENPIC,2,Co+Co,11,1,True,True,True,True,True,True,True,True,True,,
CUCNOF,4,Mo+Mo+Mo+Mo,16,4,True,True,True,True,True,True,True,True,True,,
BUHFER,8,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu,7,5,True,True,True,True,True,True,True,True,True,,
HAVNEA,2,Ru+Ru,12,0,True,True,True,True,True,True,True,True,True,,
MELSAA,8,Ni+Ni+Ni+Ni+Ni+Ni+Ni+Ni,16,1,True,True,True,True,True,True,True,True,True,,
VOSKOH,2,Cd+Cd,10,0,True,True,True,True,True,True,True,True,True,,
SELYIS,4,Ag+Ag+Ag+Ag,20,2,True,True,True,True,True,True,True,True,True,,
PILZAN01,10,Cd+Cd+Cd+Cd+Cd+Cd+Cd+Cd+Cd+Cd,24,7,True,True,True,True,True,True,True,True,True,,
MEBKIO,2,Cu+Cu,10,0,True,True,True,True,True,True,True,True,True,,
WABZAB,2,Pt+Pt,8,0,True,True,True,True,True,True,True,True,True,,
YIZWOV,2,Cd+Cd,8,2,True,True,True,True,True,True,True,True,True,,
SONSAP,2,Ru+Ru,8,0,True,True,True,True,True,True,True,True,True,,
WUCFOR,10,Au+Au+Au+Au+Co+Co+Co+Co+Co+Co,17,4,True,True,True,True,True,True,True,True,True,,
AQOPOM,6,Zn+Zn+Zn+Zn+Zn+Zn,17,1,True,True,True,True,True,True,True,True,True,,
PAKYUV,2,Pt+Pt,10,0,True,True,True,True,True,True,True,True,True,,
XIQWAY,2,Ni+Ni,8,0,True,True,True,True,True,True,True,True,True,,
YEVRID01,8,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu,10,2,True,True,True,True,True,True,True,True,True,,
FOWKEI,3,Zn+Zn+Zn,12,1,True,True,True,True,True,True,True,True,True,,
RUVHUM,2,Mn+Mn,8,2,True,True,True,True,True,True,True,True,True,,
IFACOH,4,Ag+Ag+Ag+Ag,7,1,True,True,True,True,True,True,True,True,True,,
EVOJII,2,Pt+Pt,10,0,True,True,True,True,True,True,True,True,True,,
WEKMEG,7,Zn+Zn+Zn+Zn+Zn+Zn+Zn,14,1,True,True,True,True,True,True,True,True,True,,
ORUVEF,5,Co+Co+Co+Co+Co,12,3,True,True,True,True,True,True,True,True,True,,
BAZMAU,2,Ni+Ni,7,1,True,True,True,True,True,True,True,True,True,,
LEVMEE,2,Fe+Pd,3,0,True,True,True,True,True,True,True,True,True,,
ENIHOB01,8,Fe+Fe+Fe+Fe+Fe+Fe+Pd+Pd,20,3,True,True,True,True,True,True,True,True,True,,
UDEPUP,2,Ru+Ru,4,2,True,True,True,True,True,True,True,True,True,,
GATGIR,4,Fe+Fe+Fe+Fe,14,4,True,True,True,True,True,True,True,True,True,,
MICTAW,3,Zn+Zn+Zn,5,3,True,True,True,True,True,True,True,True,True,,
XALGAT,4,Cd+Cd+Cd+Cd,13,4,True,True,True,True,True,True,True,True,True,,
XUFJAL,4,Ru+Ru+Ru+Ru,20,0,True,True,True,True,True,True,True,True,True,,
WASQIR,10,Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn+Zn,27,4,True,True,True,True,True,True,True,True,True,,
REBJEO,4,Cd+Cd+Cd+Cd,14,2,True,True,True,True,True,True,True,True,True,,
