node_id,source_database,source_id,metal_count,metals_str,cn_list,shape_best_list,donor_set,bridge_types,haptic_modes,periodic_truncated,parse_valid,roundtrip_valid,L0,L1,L2,L3
MOF_ABOSOD,CSD_MOF,ABOSOD,12,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu,"5,5,5,5,5,5,5,5,5,5,5,5","TBPY,TBPY,TBPY,TBPY,TBPY,TBPY,TBPY,TBPY,TBPY,TBPY,TBPY,TBPY","N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu|CN:5+5+5+5+5+5+5+5+5+5+5+5,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu|CN:5+5+5+5+5+5+5+5+5+5+5+5|Shape:TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY,Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu+Cu|CN:5+5+5+5+5+5+5+5+5+5+5+5|Shape:TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY+TBPY|Donors:N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,2def5f89fa68
MOF_ABOSUJ,CSD_MOF,ABOSUJ,2,Cu+Cu,"6,6","OC,OC","N,N,N,N,O,O,O,O,O,O,O",mu2-O,,True,True,True,Cu+Cu|CN:6+6,Cu+Cu|CN:6+6|Shape:OC+OC,Cu+Cu|CN:6+6|Shape:OC+OC|Donors:N+N+N+N+O+O+O+O+O+O+O|Bridges:1,5df231201c03
MOF_ABOTUG,CSD_MOF,ABOTUG,4,Co+Co+Co+Co,"6,6,1,1","OC,OC,CN1,CN1","N,N,N,N,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Co+Co+Co+Co|CN:6+6+1+1,Co+Co+Co+Co|CN:6+6+1+1|Shape:OC+OC+CN1+CN1,Co+Co+Co+Co|CN:6+6+1+1|Shape:OC+OC+CN1+CN1|Donors:N+N+N+N+O+O+O+O+O+O+O+O+O+O|Bridges:0,d64f0129ac78
MOF_ABOTUG01,CSD_MOF,ABOTUG01,2,Co+Co,"6,6","OC,OC","N,N,N,N,O,O,O,O,O,O,O,O",,,True,True,True,Co+Co|CN:6+6,Co+Co|CN:6+6|Shape:OC+OC,Co+Co|CN:6+6|Shape:OC+OC|Donors:N+N+N+N+O+O+O+O+O+O+O+O|Bridges:0,a8933921a2d8
MOF_ABOTUG02,CSD_MOF,ABOTUG02,4,Co+Co+Co+Co,"6,6,2,2","OC,OC,L,L","N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Co+Co+Co+Co|CN:6+6+2+2,Co+Co+Co+Co|CN:6+6+2+2|Shape:OC+OC+L+L,Co+Co+Co+Co|CN:6+6+2+2|Shape:OC+OC+L+L|Donors:N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,be88171e1ade
MOF_ABOTUG03,CSD_MOF,ABOTUG03,2,Co+Co,"6,6","OC,OC","N,N,N,N,O,O,O,O,O,O",mu2-O,,True,True,True,Co+Co|CN:6+6,Co+Co|CN:6+6|Shape:OC+OC,Co+Co|CN:6+6|Shape:OC+OC|Donors:N+N+N+N+O+O+O+O+O+O|Bridges:2,0fc03c9a632e
MOF_ABOTUJ,CSD_MOF,ABOTUJ,1,Cu,5,TBPY,"N,N,O,S",,,True,True,True,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:N+N+O+S|Bridges:0,62f7c5b9dcfc
MOF_ABOVOF,CSD_MOF,ABOVOF,1,Cu,6,OC,"N,N,N,N,S,S",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+N+N+S+S|Bridges:0,41a1e03ddb8a
MOF_ABOVUL,CSD_MOF,ABOVUL,1,Cu,6,OC,"N,N,N,N,S,S",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+N+N+S+S|Bridges:0,41a1e03ddb8a
MOF_ABOWEW,CSD_MOF,ABOWEW,1,Cu,5,TBPY,"N,N,N,N,S",,,True,True,True,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:N+N+N+N+S|Bridges:0,6fb8dddc859c
MOF_ABOWIA,CSD_MOF,ABOWIA,2,Cu+Cu,"4,4","SP,SP","N,N,N,N,N,N,N,N",,,True,True,True,Cu+Cu|CN:4+4,Cu+Cu|CN:4+4|Shape:SP+SP,Cu+Cu|CN:4+4|Shape:SP+SP|Donors:N+N+N+N+N+N+N+N|Bridges:0,144844df372e
MOF_ABOWIY,CSD_MOF,ABOWIY,1,Mo,4,SP,"C,C,C,In",,,True,True,True,Mo|CN:4,Mo|CN:4|Shape:SP,Mo|CN:4|Shape:SP|Donors:C+C+C+In|Bridges:0,858cdacaa27c
MOF_ABPENC,CSD_MOF,ABPENC,2,Cd+Cd,"6,6","OC,OC","Br,Br,O,O,O,O,O,O,S,S",mu2-Br,,True,True,True,Cd+Cd|CN:6+6,Cd+Cd|CN:6+6|Shape:OC+OC,Cd+Cd|CN:6+6|Shape:OC+OC|Donors:Br+Br+O+O+O+O+O+O+S+S|Bridges:2,bd54a92d5dad
MOF_ABPZCU,CSD_MOF,ABPZCU,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABPZCU01,CSD_MOF,ABPZCU01,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABPZCU02,CSD_MOF,ABPZCU02,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABPZCU03,CSD_MOF,ABPZCU03,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABPZCU04,CSD_MOF,ABPZCU04,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABPZCU07,CSD_MOF,ABPZCU07,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABPZCU08,CSD_MOF,ABPZCU08,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABPZCU10,CSD_MOF,ABPZCU10,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABPZCU11,CSD_MOF,ABPZCU11,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABPZCU12,CSD_MOF,ABPZCU12,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABUBIM,CSD_MOF,ABUBIM,2,Hg+Hg,"5,5","TBPY,TBPY","Br,Br,Br,Br,N,N",mu2-Br,,True,True,True,Hg+Hg|CN:5+5,Hg+Hg|CN:5+5|Shape:TBPY+TBPY,Hg+Hg|CN:5+5|Shape:TBPY+TBPY|Donors:Br+Br+Br+Br+N+N|Bridges:4,113751924bdf
MOF_ABUBUY,CSD_MOF,ABUBUY,4,Zn+Zn+Zn+Zn,"5,5,5,5","TBPY,TBPY,TBPY,TBPY","N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Zn+Zn+Zn+Zn|CN:5+5+5+5,Zn+Zn+Zn+Zn|CN:5+5+5+5|Shape:TBPY+TBPY+TBPY+TBPY,Zn+Zn+Zn+Zn|CN:5+5+5+5|Shape:TBPY+TBPY+TBPY+TBPY|Donors:N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,92ed1dc42cf2
MOF_ABUCIK,CSD_MOF,ABUCIK,4,Cd+Cd+Cd+Cd,"7,7,2,2","PBPY,PBPY,L,L","N,N,N,N,O,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Cd+Cd+Cd+Cd|CN:7+7+2+2,Cd+Cd+Cd+Cd|CN:7+7+2+2|Shape:PBPY+PBPY+L+L,Cd+Cd+Cd+Cd|CN:7+7+2+2|Shape:PBPY+PBPY+L+L|Donors:N+N+N+N+O+O+O+O+O+O+O+O+O+O|Bridges:4,6da7a72011ce
MOF_ABUCOQ,CSD_MOF,ABUCOQ,4,Cd+Cd+Cd+Cd,"6,6,6,6","OC,OC,OC,OC","N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Cd+Cd+Cd+Cd|CN:6+6+6+6,Cd+Cd+Cd+Cd|CN:6+6+6+6|Shape:OC+OC+OC+OC,Cd+Cd+Cd+Cd|CN:6+6+6+6|Shape:OC+OC+OC+OC|Donors:N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:2,3ee36e3a98f6
MOF_ABUFOU,CSD_MOF,ABUFOU,2,Mn+Mn,"6,1","OC,CN1","O,O,O,O,O,O,O",,,True,True,True,Mn+Mn|CN:6+1,Mn+Mn|CN:6+1|Shape:OC+CN1,Mn+Mn|CN:6+1|Shape:OC+CN1|Donors:O+O+O+O+O+O+O|Bridges:0,1a26dac92a87
MOF_ABUFUA,CSD_MOF,ABUFUA,2,Fe+Fe,"6,1","OC,CN1","O,O,O,O,O,O,O",,,True,True,True,Fe+Fe|CN:6+1,Fe+Fe|CN:6+1|Shape:OC+CN1,Fe+Fe|CN:6+1|Shape:OC+CN1|Donors:O+O+O+O+O+O+O|Bridges:0,bacc43683f1a
MOF_ABUGUC,CSD_MOF,ABUGUC,4,Mn+Mn+Mn+Mn,"6,6,6,6","OC,OC,OC,OC","N,O,O,O,O,O,O,O,O,O,O,O,O,O,O","mu2-N,mu2-O,mu4-O",,True,True,True,Mn+Mn+Mn+Mn|CN:6+6+6+6,Mn+Mn+Mn+Mn|CN:6+6+6+6|Shape:OC+OC+OC+OC,Mn+Mn+Mn+Mn|CN:6+6+6+6|Shape:OC+OC+OC+OC|Donors:N+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:7,d1d412410210
MOF_ABUHAJ,CSD_MOF,ABUHAJ,4,Mn+Mn+Mn+Mn,"6,6,5,6","OC,OC,TBPY,OC","N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Mn+Mn+Mn+Mn|CN:6+6+5+6,Mn+Mn+Mn+Mn|CN:6+6+5+6|Shape:OC+OC+TBPY+OC,Mn+Mn+Mn+Mn|CN:6+6+5+6|Shape:OC+OC+TBPY+OC|Donors:N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,477789e3d88a
MOF_ABULAL,CSD_MOF,ABULAL,6,Ag+Ag+Ag+Ag+Cr+Cr,"3,3,1,1,4,4","TP,TP,CN1,CN1,SP,SP","N,N,N,N,N,N,N,N,O,O,O,O,O,O,O",mu2-O,,True,True,True,Ag+Ag+Ag+Ag+Cr+Cr|CN:3+3+1+1+4+4,Ag+Ag+Ag+Ag+Cr+Cr|CN:3+3+1+1+4+4|Shape:TP+TP+CN1+CN1+SP+SP,Ag+Ag+Ag+Ag+Cr+Cr|CN:3+3+1+1+4+4|Shape:TP+TP+CN1+CN1+SP+SP|Donors:N+N+N+N+N+N+N+N+O+O+O+O+O+O+O|Bridges:1,7ae2bc93b42c
MOF_ABULEP,CSD_MOF,ABULEP,4,Ag+Ag+Ag+Ag,"4,4,1,1","SP,SP,CN1,CN1","N,N,N,N,N,N,O,O","mu2-N,mu2-O",,True,True,True,Ag+Ag+Ag+Ag|CN:4+4+1+1,Ag+Ag+Ag+Ag|CN:4+4+1+1|Shape:SP+SP+CN1+CN1,Ag+Ag+Ag+Ag|CN:4+4+1+1|Shape:SP+SP+CN1+CN1|Donors:N+N+N+N+N+N+O+O|Bridges:2,4300c9cbaca4
MOF_ABULUG,CSD_MOF,ABULUG,2,Cd+Cd,"6,6","OC,OC","N,N,N,N,O,O,O,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:6+6,Cd+Cd|CN:6+6|Shape:OC+OC,Cd+Cd|CN:6+6|Shape:OC+OC|Donors:N+N+N+N+O+O+O+O+O+O+O+O|Bridges:0,8ec8f0743185
MOF_ABUMUJ,CSD_MOF,ABUMUJ,2,Y+Y,"8,8","CU,CU","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Y+Y|CN:8+8,Y+Y|CN:8+8|Shape:CU+CU,Y+Y|CN:8+8|Shape:CU+CU|Donors:O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,8bfbaf47bae4
MOF_ABUQEU,CSD_MOF,ABUQEU,2,Ti+Ti,"5,2","TBPY,L","O,O,O,O,O,O,O",,,True,True,True,Ti+Ti|CN:5+2,Ti+Ti|CN:5+2|Shape:TBPY+L,Ti+Ti|CN:5+2|Shape:TBPY+L|Donors:O+O+O+O+O+O+O|Bridges:0,a54d2936cbad
MOF_ABUQIY,CSD_MOF,ABUQIY,1,Ti,5,TBPY,"O,O,O,O,O",,,True,True,True,Ti|CN:5,Ti|CN:5|Shape:TBPY,Ti|CN:5|Shape:TBPY|Donors:O+O+O+O+O|Bridges:0,3741f103a177
MOF_ABUREX,CSD_MOF,ABUREX,1,Zr,5,TBPY,"B,B,B,C,C",,,True,True,True,Zr|CN:5,Zr|CN:5|Shape:TBPY,Zr|CN:5|Shape:TBPY|Donors:B+B+B+C+C|Bridges:0,ba87d52148ed
MOF_ABUSOG,CSD_MOF,ABUSOG,1,Mn,6,OC,"N,N,N,N,N,N",,,True,True,True,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,1092bf4cedde
MOF_ABUWOJ,CSD_MOF,ABUWOJ,6,Zn+Zn+Zn+Zn+Zn+Zn,"6,4,6,1,4,1","OC,SP,OC,CN1,SP,CN1","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",mu3-O,,True,True,True,Zn+Zn+Zn+Zn+Zn+Zn|CN:6+4+6+1+4+1,Zn+Zn+Zn+Zn+Zn+Zn|CN:6+4+6+1+4+1|Shape:OC+SP+OC+CN1+SP+CN1,Zn+Zn+Zn+Zn+Zn+Zn|CN:6+4+6+1+4+1|Shape:OC+SP+OC+CN1+SP+CN1|Donors:O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:2,af0b5f85e843
MOF_ABUXEB,CSD_MOF,ABUXEB,10,Co+Co+V+V+V+V+V+V+V+V,"6,4,4,4,4,4,6,4,1,1","OC,SP,SP,SP,SP,SP,OC,SP,CN1,CN1","N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Co+Co+V+V+V+V+V+V+V+V|CN:6+1+4+4+4+4+4+6+4+1,Co+Co+V+V+V+V+V+V+V+V|CN:6+1+4+4+4+4+4+6+4+1|Shape:OC+CN1+SP+SP+SP+SP+SP+OC+SP+CN1,Co+Co+V+V+V+V+V+V+V+V|CN:6+1+4+4+4+4+4+6+4+1|Shape:OC+CN1+SP+SP+SP+SP+SP+OC+SP+CN1|Donors:N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:11,57d5ab8ca821
MOF_ABUXED,CSD_MOF,ABUXED,1,Cu,6,OC,"N,N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834
MOF_ABUXIH,CSD_MOF,ABUXIH,1,Cu,5,TBPY,"N,N,O,O,O",,,True,True,True,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:N+N+O+O+O|Bridges:0,52d546eb788f
MOF_ABUXON,CSD_MOF,ABUXON,4,Ni+Ni+Ni+Ni,"6,6,6,6","OC,OC,OC,OC","N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O","mu2-O,mu3-O",,True,True,True,Ni+Ni+Ni+Ni|CN:6+6+6+6,Ni+Ni+Ni+Ni|CN:6+6+6+6|Shape:OC+OC+OC+OC,Ni+Ni+Ni+Ni|CN:6+6+6+6|Shape:OC+OC+OC+OC|Donors:N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O|Bridges:4,422c27b48d7c
MOF_ABUXUT,CSD_MOF,ABUXUT,3,Cu+Cu+Cu,"5,6,5","TBPY,OC,TBPY","N,N,O,O,O,O,O,O",mu3-O,,True,True,True,Cu+Cu+Cu|CN:5+6+5,Cu+Cu+Cu|CN:5+6+5|Shape:TBPY+OC+TBPY,Cu+Cu+Cu|CN:5+6+5|Shape:TBPY+OC+TBPY|Donors:N+N+O+O+O+O+O+O|Bridges:3,360db98a4b49
MOF_ABUYAA,CSD_MOF,ABUYAA,2,Co+Co,"6,6","OC,OC","N,N,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Co+Co|CN:6+6,Co+Co|CN:6+6|Shape:OC+OC,Co+Co|CN:6+6|Shape:OC+OC|Donors:N+N+O+O+O+O+O+O+O+O+O|Bridges:1,34bdb8412138
MOF_ABUZIJ,CSD_MOF,ABUZIJ,2,Cu+La,"9,5","CN9,TBPY","N,O,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cu+La|CN:9+5,Cu+La|CN:9+5|Shape:CN9+TBPY,Cu+La|CN:9+5|Shape:CN9+TBPY|Donors:N+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,7d532004a1ed
MOF_ABUZON,CSD_MOF,ABUZON,3,Cd+Cd+Cd,"6,7,7","OC,PBPY,PBPY","N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cd+Cd+Cd|CN:6+7+7,Cd+Cd+Cd|CN:6+7+7|Shape:OC+PBPY+PBPY,Cd+Cd+Cd|CN:6+7+7|Shape:OC+PBPY+PBPY|Donors:N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,aaa82b62bbbf
MOF_ABUZOP,CSD_MOF,ABUZOP,1,Cu,5,TBPY,"N,O,O,O,O",,,True,True,True,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:N+O+O+O+O|Bridges:0,181c72acab20
MOF_ABZCUH,CSD_MOF,ABZCUH,2,Cd+Cd,"7,1","PBPY,CN1","N,N,N,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:7+1,Cd+Cd|CN:7+1|Shape:PBPY+CN1,Cd+Cd|CN:7+1|Shape:PBPY+CN1|Donors:N+N+N+O+O+O+O+O|Bridges:0,9f2182a3fbe4
MOF_ABZCUH01,CSD_MOF,ABZCUH01,2,Cd+Cd,"7,1","PBPY,CN1","N,N,N,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:7+1,Cd+Cd|CN:7+1|Shape:PBPY+CN1,Cd+Cd|CN:7+1|Shape:PBPY+CN1|Donors:N+N+N+O+O+O+O+O|Bridges:0,9f2182a3fbe4
MOF_ABZCUH02,CSD_MOF,ABZCUH02,2,Cd+Cd,"7,1","PBPY,CN1","N,N,N,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:7+1,Cd+Cd|CN:7+1|Shape:PBPY+CN1,Cd+Cd|CN:7+1|Shape:PBPY+CN1|Donors:N+N+N+O+O+O+O+O|Bridges:0,9f2182a3fbe4
MOF_ABZCUH03,CSD_MOF,ABZCUH03,2,Cd+Cd,"7,1","PBPY,CN1","N,N,N,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:7+1,Cd+Cd|CN:7+1|Shape:PBPY+CN1,Cd+Cd|CN:7+1|Shape:PBPY+CN1|Donors:N+N+N+O+O+O+O+O|Bridges:0,9f2182a3fbe4
MOF_ABZCUH04,CSD_MOF,ABZCUH04,1,Cd,7,PBPY,"N,N,O,O,O",,,True,True,True,Cd|CN:7,Cd|CN:7|Shape:PBPY,Cd|CN:7|Shape:PBPY|Donors:N+N+O+O+O|Bridges:0,8e892c7e53fc
MOF_ABZCUH05,CSD_MOF,ABZCUH05,1,Cd,7,PBPY,"N,O,O,O,O,O",,,True,True,True,Cd|CN:7,Cd|CN:7|Shape:PBPY,Cd|CN:7|Shape:PBPY|Donors:N+O+O+O+O+O|Bridges:0,a2ad97140181
MOF_ACABEM,CSD_MOF,ACABEM,3,Cu+Cu+Cu,"6,4,2","OC,SP,L","N,N,N,N,N,N,N,O,O,O,O,O",,,True,True,True,Cu+Cu+Cu|CN:6+4+2,Cu+Cu+Cu|CN:6+4+2|Shape:OC+SP+L,Cu+Cu+Cu|CN:6+4+2|Shape:OC+SP+L|Donors:N+N+N+N+N+N+N+O+O+O+O+O|Bridges:0,935a9eb0a078
MOF_ACABEO,CSD_MOF,ACABEO,1,Cu,6,OC,"N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+O+O+O+O|Bridges:0,1e71129b44ef
MOF_ACABIS,CSD_MOF,ACABIS,1,Cu,6,OC,"N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+O+O+O+O|Bridges:0,1e71129b44ef
MOF_ACABOY,CSD_MOF,ACABOY,1,Cu,6,OC,"N,O,O,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+O+O+O+O|Bridges:0,1e71129b44ef
MOF_ACACAL,CSD_MOF,ACACAL,1,Co,6,OC,"N,N,N,N,N,N",,,True,True,True,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,cb4c33f79d9f
MOF_ACACCD,CSD_MOF,ACACCD,2,Cd+Cd,"6,2","OC,L","O,O,O,O,O,O",mu2-O,,True,True,True,Cd+Cd|CN:6+2,Cd+Cd|CN:6+2|Shape:OC+L,Cd+Cd|CN:6+2|Shape:OC+L|Donors:O+O+O+O+O+O|Bridges:2,a91a518061b4
MOF_ACACIT,CSD_MOF,ACACIT,1,Co,5,TBPY,"Br,N,N,N,N",,,True,True,True,Co|CN:5,Co|CN:5|Shape:TBPY,Co|CN:5|Shape:TBPY|Donors:Br+N+N+N+N|Bridges:0,f23bd2444148
MOF_ACACUF,CSD_MOF,ACACUF,1,Co,6,OC,"N,N,N,N,N,N",,,True,True,True,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,cb4c33f79d9f
MOF_ACADAM,CSD_MOF,ACADAM,1,Mn,6,OC,"O,O,O,O,O,O",,,True,True,True,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:O+O+O+O+O+O|Bridges:0,a14c47aa3c30
MOF_ACADAN,CSD_MOF,ACADAN,4,Ag+Ag+Au+Au,"0,0,2,2","CN0,CN0,L,L","C,C,P,P",,,True,True,True,Ag+Ag+Au+Au|CN:0+0+2+2,Ag+Ag+Au+Au|CN:0+0+2+2|Shape:CN0+CN0+L+L,Ag+Ag+Au+Au|CN:0+0+2+2|Shape:CN0+CN0+L+L|Donors:C+C+P+P|Bridges:0,ccbe9829a3bd
MOF_ACADEO,CSD_MOF,ACADEO,4,V+V+V+V,"6,6,6,6","OC,OC,OC,OC","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,V+V+V+V|CN:6+6+6+6,V+V+V+V|CN:6+6+6+6|Shape:OC+OC+OC+OC,V+V+V+V|CN:6+6+6+6|Shape:OC+OC+OC+OC|Donors:O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,e98c188c1e8b
MOF_ACADEQ,CSD_MOF,ACADEQ,1,Zn,5,TBPY,"O,O,O,O",,,True,True,True,Zn|CN:5,Zn|CN:5|Shape:TBPY,Zn|CN:5|Shape:TBPY|Donors:O+O+O+O|Bridges:0,9857a29ce872
MOF_ACADOA,CSD_MOF,ACADOA,3,Mn+Mn+Mn,"6,6,6","OC,OC,OC","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Mn+Mn+Mn|CN:6+6+6,Mn+Mn+Mn|CN:6+6+6|Shape:OC+OC+OC,Mn+Mn+Mn|CN:6+6+6|Shape:OC+OC+OC|Donors:O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:2,af3818bbbbdd
MOF_ACAFAN,CSD_MOF,ACAFAN,3,Ag+Ag+Ag,"3,3,3","TP,TP,TP","N,N,N,N,N,N,N,N,O",,,True,True,True,Ag+Ag+Ag|CN:3+3+3,Ag+Ag+Ag|CN:3+3+3|Shape:TP+TP+TP,Ag+Ag+Ag|CN:3+3+3|Shape:TP+TP+TP|Donors:N+N+N+N+N+N+N+N+O|Bridges:0,0bd84b91ec33
MOF_ACAFER,CSD_MOF,ACAFER,6,Ag+Ag+Ag+Ag+Ag+Ag,"3,3,4,3,3,1","TP,TP,SP,TP,TP,CN1","F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N",,,True,True,True,Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+4+3+3+1,Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+4+3+3+1|Shape:TP+TP+SP+TP+TP+CN1,Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+4+3+3+1|Shape:TP+TP+SP+TP+TP+CN1|Donors:F+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N|Bridges:0,53938467d22c
MOF_ACAFIT,CSD_MOF,ACAFIT,2,Cu+Cu,"4,2","SP,L","I,I,N,N",mu2-I,,True,True,True,Cu+Cu|CN:4+2,Cu+Cu|CN:4+2|Shape:SP+L,Cu+Cu|CN:4+2|Shape:SP+L|Donors:I+I+N+N|Bridges:2,905e6ba3846b
