node_id,source_database,source_id,record_type,metal_count,metals_str,cn_list,shape_best_list,donor_set,bridge_types,haptic_modes,L0,L1,L2,L3,ligand_signature
MONO_ACUYIJ,CSD_molecular,ACUYIJ,mononuclear,1,V,6,OC,"N,O,O,O,O,O",,,V|CN:6,V|CN:6|Shape:OC,V|CN:6|Shape:OC|Donors:N+O+O+O+O+O|Bridges:0,f382789bc1d1,N+O+O+O+O+O
MONO_ACUYOP,CSD_molecular,ACUYOP,mononuclear,1,V,6,OC,"N,O,O,O,O,O",,,V|CN:6,V|CN:6|Shape:OC,V|CN:6|Shape:OC|Donors:N+O+O+O+O+O|Bridges:0,f382789bc1d1,N+O+O+O+O+O
MONO_ACUYUT,CSD_molecular,ACUYUT,mononuclear,1,W,2,L,"C,N",,,W|CN:2,W|CN:2|Shape:L,W|CN:2|Shape:L|Donors:C+N|Bridges:0,bc7591087285,C+N
MONO_ACUYUU,CSD_molecular,ACUYUU,mononuclear,1,Cu,2,L,"C,Cl",,,Cu|CN:2,Cu|CN:2|Shape:L,Cu|CN:2|Shape:L|Donors:C+Cl|Bridges:0,f89193066d72,C+Cl
MONO_ACUYUV,CSD_molecular,ACUYUV,mononuclear,1,V,6,OC,"N,O,O,O,O,O",,,V|CN:6,V|CN:6|Shape:OC,V|CN:6|Shape:OC|Donors:N+O+O+O+O+O|Bridges:0,f382789bc1d1,N+O+O+O+O+O
MONO_ACUZAA,CSD_molecular,ACUZAA,mononuclear,1,W,2,L,"C,N",,,W|CN:2,W|CN:2|Shape:L,W|CN:2|Shape:L|Donors:C+N|Bridges:0,bc7591087285,C+N
MONO_ACUZII,CSD_molecular,ACUZII,mononuclear,1,Fe,6,OC,"C,C,C,C,C,C",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:C+C+C+C+C+C|Bridges:0,e509712213b1,C+C+C+C+C+C
MONO_ACUZII01,CSD_molecular,ACUZII01,mononuclear,1,Fe,6,OC,"C,C,C,C,C,C",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:C+C+C+C+C+C|Bridges:0,e509712213b1,C+C+C+C+C+C
MONO_ACUZIK,CSD_molecular,ACUZIK,mononuclear,1,Pt,3,TP,"C,N,N",,,Pt|CN:3,Pt|CN:3|Shape:TP,Pt|CN:3|Shape:TP|Donors:C+N+N|Bridges:0,c1c79c573c9e,C+N+N
MONO_ACUZUU,CSD_molecular,ACUZUU,mononuclear,1,Mo,6,OC,"O,O,O,O,O,O",,,Mo|CN:6,Mo|CN:6|Shape:OC,Mo|CN:6|Shape:OC|Donors:O+O+O+O+O+O|Bridges:0,6f178f3f6455,O+O+O+O+O+O
MONO_ACVICO,CSD_molecular,ACVICO,mononuclear,1,Co,6,OC,"N,N,N,N,O,O",,,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:N+N+N+N+O+O|Bridges:0,fb08fb86261f,N+N+N+N+O+O
MONO_ACXACU,CSD_molecular,ACXACU,mononuclear,1,Cu,6,OC,"Cl,Cl,Cl,Cl,N,N",,,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:Cl+Cl+Cl+Cl+N+N|Bridges:0,49add688abab,Cl+Cl+Cl+Cl+N+N
MONO_ACXMPD,CSD_molecular,ACXMPD,mononuclear,1,Pd,4,SP,"C,O,O,P",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:C+O+O+P|Bridges:0,c62b46205e00,C+O+O+P
MONO_ACXPPD,CSD_molecular,ACXPPD,mononuclear,1,Pd,2,L,"P,P",,,Pd|CN:2,Pd|CN:2|Shape:L,Pd|CN:2|Shape:L|Donors:P+P|Bridges:0,64a43387775e,P+P
MONO_ACXPPD01,CSD_molecular,ACXPPD01,mononuclear,1,Pd,2,L,"P,P",,,Pd|CN:2,Pd|CN:2|Shape:L,Pd|CN:2|Shape:L|Donors:P+P|Bridges:0,64a43387775e,P+P
MONO_ACYCPV01,CSD_molecular,ACYCPV01,mononuclear,1,V,2,L,"C,C",,,V|CN:2,V|CN:2|Shape:L,V|CN:2|Shape:L|Donors:C+C|Bridges:0,50421910dc85,C+C
MONO_ACYNMN,CSD_molecular,ACYNMN,mononuclear,1,Mn,5,TBPY,"Cl,N,N,O,O",,,Mn|CN:5,Mn|CN:5|Shape:TBPY,Mn|CN:5|Shape:TBPY|Donors:Cl+N+N+O+O|Bridges:0,ddb8f69a46ad,Cl+N+N+O+O
MONO_ACYNNB10,CSD_molecular,ACYNNB10,mononuclear,1,Nb,6,OC,"Cl,Cl,Cl,N,N,O",,,Nb|CN:6,Nb|CN:6|Shape:OC,Nb|CN:6|Shape:OC|Donors:Cl+Cl+Cl+N+N+O|Bridges:0,558b1cc97e35,Cl+Cl+Cl+N+N+O
MONO_ACYPCO,CSD_molecular,ACYPCO,mononuclear,1,Co,6,OC,"N,N,N,N,N,N",,,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,cb4c33f79d9f,N+N+N+N+N+N
MONO_ACYPMN,CSD_molecular,ACYPMN,mononuclear,1,Mn,3,TP,"C,C,C",,,Mn|CN:3,Mn|CN:3|Shape:TP,Mn|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,b6d075211623,C+C+C
MONO_ACYPRE,CSD_molecular,ACYPRE,mononuclear,1,Re,3,TP,"C,C,C",,,Re|CN:3,Re|CN:3|Shape:TP,Re|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,7a04677527a6,C+C+C
MONO_ACYTCW,CSD_molecular,ACYTCW,mononuclear,1,W,5,TBPY,"C,S,S,S,S",,,W|CN:5,W|CN:5|Shape:TBPY,W|CN:5|Shape:TBPY|Donors:C+S+S+S+S|Bridges:0,eac0f5a5318c,C+S+S+S+S
MONO_ACZDCO,CSD_molecular,ACZDCO,mononuclear,1,Co,6,OC,"N,N,N,N,O,O",,,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:N+N+N+N+O+O|Bridges:0,fb08fb86261f,N+N+N+N+O+O
MONO_ACZRNT10,CSD_molecular,ACZRNT10,mononuclear,1,Zr,8,CU,"O,O,O,O,O,O,O,O",,,Zr|CN:8,Zr|CN:8|Shape:CU,Zr|CN:8|Shape:CU|Donors:O+O+O+O+O+O+O+O|Bridges:0,df0760861ac9,O+O+O+O+O+O+O+O
MONO_ADABAI,CSD_molecular,ADABAI,mononuclear,1,Cu,6,OC,"N,N,O,O,O,O",,,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834,N+N+O+O+O+O
MONO_ADABIT,CSD_molecular,ADABIT,mononuclear,1,Ru,6,OC,"N,N,N,N,N,O",,,Ru|CN:6,Ru|CN:6|Shape:OC,Ru|CN:6|Shape:OC|Donors:N+N+N+N+N+O|Bridges:0,faf4c28682b4,N+N+N+N+N+O
MONO_ADABOW,CSD_molecular,ADABOW,mononuclear,1,Zn,5,TBPY,"Br,Br,N,N,S",,,Zn|CN:5,Zn|CN:5|Shape:TBPY,Zn|CN:5|Shape:TBPY|Donors:Br+Br+N+N+S|Bridges:0,3dafdb00bbed,Br+Br+N+N+S
MONO_ADABOZ,CSD_molecular,ADABOZ,mononuclear,1,Co,5,TBPY,"Cl,Cl,N,P,P",,,Co|CN:5,Co|CN:5|Shape:TBPY,Co|CN:5|Shape:TBPY|Donors:Cl+Cl+N+P+P|Bridges:0,709255fc295b,Cl+Cl+N+P+P
MONO_ADABUC,CSD_molecular,ADABUC,mononuclear,1,Cd,5,TBPY,"I,I,N,N,S",,,Cd|CN:5,Cd|CN:5|Shape:TBPY,Cd|CN:5|Shape:TBPY|Donors:I+I+N+N+S|Bridges:0,39867281dd16,I+I+N+N+S
MONO_ADABUF,CSD_molecular,ADABUF,mononuclear,1,Co,4,SP,"Cl,N,P,P",,,Co|CN:4,Co|CN:4|Shape:SP,Co|CN:4|Shape:SP|Donors:Cl+N+P+P|Bridges:0,58020735a544,Cl+N+P+P
MONO_ADACAM,CSD_molecular,ADACAM,mononuclear,1,Ru,6,OC,"N,N,N,N,N,N",,,Ru|CN:6,Ru|CN:6|Shape:OC,Ru|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,ed7c1c0653fb,N+N+N+N+N+N
MONO_ADACEQ,CSD_molecular,ADACEQ,mononuclear,1,Ru,6,OC,"N,N,N,N,N,O",,,Ru|CN:6,Ru|CN:6|Shape:OC,Ru|CN:6|Shape:OC|Donors:N+N+N+N+N+O|Bridges:0,faf4c28682b4,N+N+N+N+N+O
MONO_ADACIU,CSD_molecular,ADACIU,mononuclear,1,Co,4,SP,"N,N,N,N",,,Co|CN:4,Co|CN:4|Shape:SP,Co|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,ac1bdbfb2255,N+N+N+N
MONO_ADACOB,CSD_molecular,ADACOB,mononuclear,1,Ni,4,SP,"Cl,N,N,P",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:Cl+N+N+P|Bridges:0,2a455e76fbe7,Cl+N+N+P
MONO_ADACOX,CSD_molecular,ADACOX,mononuclear,1,Ru,3,TP,"P,P,S",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:P+P+S|Bridges:0,de574c8a61f3,P+P+S
MONO_ADACUD,CSD_molecular,ADACUD,mononuclear,1,Ru,3,TP,"P,P,S",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:P+P+S|Bridges:0,de574c8a61f3,P+P+S
MONO_ADADAM,CSD_molecular,ADADAM,mononuclear,1,Os,6,OC,"C,C,N,N,P,P",,,Os|CN:6,Os|CN:6|Shape:OC,Os|CN:6|Shape:OC|Donors:C+C+N+N+P+P|Bridges:0,58f54e3758f6,C+C+N+N+P+P
MONO_ADADEO,CSD_molecular,ADADEO,mononuclear,1,Ru,3,TP,"P,P,Se",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:P+P+Se|Bridges:0,12c4a465fe65,P+P+Se
MONO_ADADIS,CSD_molecular,ADADIS,mononuclear,1,Ru,3,TP,"P,P,S",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:P+P+S|Bridges:0,de574c8a61f3,P+P+S
MONO_ADADIU,CSD_molecular,ADADIU,mononuclear,1,Os,6,OC,"C,C,C,N,P,P",,,Os|CN:6,Os|CN:6|Shape:OC,Os|CN:6|Shape:OC|Donors:C+C+C+N+P+P|Bridges:0,b8598c56591b,C+C+C+N+P+P
MONO_ADAFAQ,CSD_molecular,ADAFAQ,mononuclear,1,Ir,6,OC,"C,Cl,H,N,P,P",,,Ir|CN:6,Ir|CN:6|Shape:OC,Ir|CN:6|Shape:OC|Donors:C+Cl+H+N+P+P|Bridges:0,438eeb401537,C+Cl+H+N+P+P
MONO_ADAGIW,CSD_molecular,ADAGIW,mononuclear,1,Ti,6,OC,"N,N,N,N,N,N",,,Ti|CN:6,Ti|CN:6|Shape:OC,Ti|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,844be8ae6566,N+N+N+N+N+N
MONO_ADAHIX,CSD_molecular,ADAHIX,mononuclear,1,Cu,5,TBPY,"N,O,O,O,O",,,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:N+O+O+O+O|Bridges:0,181c72acab20,N+O+O+O+O
MONO_ADAHOD,CSD_molecular,ADAHOD,mononuclear,1,Ag,2,L,"N,N",,,Ag|CN:2,Ag|CN:2|Shape:L,Ag|CN:2|Shape:L|Donors:N+N|Bridges:0,642c3566a65f,N+N
MONO_ADAHOF,CSD_molecular,ADAHOF,mononuclear,1,Au,2,L,"P,S",,,Au|CN:2,Au|CN:2|Shape:L,Au|CN:2|Shape:L|Donors:P+S|Bridges:0,e41a20a47f1e,P+S
MONO_ADAJOI,CSD_molecular,ADAJOI,mononuclear,1,Ni,4,SP,"Cl,N,N,P",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:Cl+N+N+P|Bridges:0,2a455e76fbe7,Cl+N+N+P
MONO_ADAJUO,CSD_molecular,ADAJUO,mononuclear,1,Ni,4,SP,"Cl,N,N,P",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:Cl+N+N+P|Bridges:0,2a455e76fbe7,Cl+N+N+P
MONO_ADAKAT,CSD_molecular,ADAKAT,mononuclear,1,Ag,3,TP,"B,B,Cl",,,Ag|CN:3,Ag|CN:3|Shape:TP,Ag|CN:3|Shape:TP|Donors:B+B+Cl|Bridges:0,9d48a063982d,B+B+Cl
MONO_ADAKAV,CSD_molecular,ADAKAV,mononuclear,1,Ni,4,SP,"Cl,N,N,P",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:Cl+N+N+P|Bridges:0,2a455e76fbe7,Cl+N+N+P
MONO_ADAKEY,CSD_molecular,ADAKEY,mononuclear,1,Co,5,TBPY,"N,N,N,N,O",,,Co|CN:5,Co|CN:5|Shape:TBPY,Co|CN:5|Shape:TBPY|Donors:N+N+N+N+O|Bridges:0,5cec6da73117,N+N+N+N+O
MONO_ADAKUN,CSD_molecular,ADAKUN,mononuclear,1,Pd,2,L,"N,N",,,Pd|CN:2,Pd|CN:2|Shape:L,Pd|CN:2|Shape:L|Donors:N+N|Bridges:0,a1c982481561,N+N
MONO_ADALIB,CSD_molecular,ADALIB,mononuclear,1,Cu,5,TBPY,"N,N,N,O,O",,,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:N+N+N+O+O|Bridges:0,69cd401a68d3,N+N+N+O+O
MONO_ADAMAT,CSD_molecular,ADAMAT,mononuclear,1,Hf,2,L,"Cl,Cl",,,Hf|CN:2,Hf|CN:2|Shape:L,Hf|CN:2|Shape:L|Donors:Cl+Cl|Bridges:0,baa540cf3e6c,Cl+Cl
MONO_ADAMAX,CSD_molecular,ADAMAX,mononuclear,1,Ru,3,TP,"Cl,N,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:Cl+N+P|Bridges:0,f76ace4b9c9b,Cl+N+P
MONO_ADAMAX01,CSD_molecular,ADAMAX01,mononuclear,1,Ru,3,TP,"Cl,N,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:Cl+N+P|Bridges:0,f76ace4b9c9b,Cl+N+P
MONO_ADAMEZ,CSD_molecular,ADAMEZ,mononuclear,1,Rh,2,L,"Cl,P",,,Rh|CN:2,Rh|CN:2|Shape:L,Rh|CN:2|Shape:L|Donors:Cl+P|Bridges:0,9a72ee13f1e0,Cl+P
MONO_ADANAY,CSD_molecular,ADANAY,mononuclear,1,Ru,3,TP,"Cl,N,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:Cl+N+P|Bridges:0,f76ace4b9c9b,Cl+N+P
MONO_ADANEB,CSD_molecular,ADANEB,mononuclear,1,Ru,3,TP,"C,Cl,N",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:C+Cl+N|Bridges:0,e224b24b45b8,C+Cl+N
MONO_ADANEC,CSD_molecular,ADANEC,mononuclear,1,Ru,3,TP,"Cl,N,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:Cl+N+P|Bridges:0,f76ace4b9c9b,Cl+N+P
MONO_ADANOJ,CSD_molecular,ADANOJ,mononuclear,1,Zr,2,L,"Cl,N",,,Zr|CN:2,Zr|CN:2|Shape:L,Zr|CN:2|Shape:L|Donors:Cl+N|Bridges:0,049f85eba883,Cl+N
MONO_ADAPON,CSD_molecular,ADAPON,mononuclear,1,Ir,6,OC,"C,C,N,N,O,O",,,Ir|CN:6,Ir|CN:6|Shape:OC,Ir|CN:6|Shape:OC|Donors:C+C+N+N+O+O|Bridges:0,400dc43f9a45,C+C+N+N+O+O
MONO_ADAPUT,CSD_molecular,ADAPUT,mononuclear,1,Ir,6,OC,"C,C,N,N,O,O",,,Ir|CN:6,Ir|CN:6|Shape:OC,Ir|CN:6|Shape:OC|Donors:C+C+N+N+O+O|Bridges:0,400dc43f9a45,C+C+N+N+O+O
MONO_ADAQIJ,CSD_molecular,ADAQIJ,mononuclear,1,Zn,4,SP,"C,N,N,N",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:C+N+N+N|Bridges:0,cf4a51406e4e,C+N+N+N
MONO_ADAQUU,CSD_molecular,ADAQUU,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_ADAQUU01,CSD_molecular,ADAQUU01,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_ADAREF,CSD_molecular,ADAREF,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_ADAREF01,CSD_molecular,ADAREF01,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_ADAREG,CSD_molecular,ADAREG,mononuclear,1,Fe,4,SP,"N,N,N,N",,,Fe|CN:4,Fe|CN:4|Shape:SP,Fe|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,718aa130f300,N+N+N+N
MONO_ADAROQ,CSD_molecular,ADAROQ,mononuclear,1,Fe,4,SP,"N,N,N,N",,,Fe|CN:4,Fe|CN:4|Shape:SP,Fe|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,718aa130f300,N+N+N+N
MONO_ADARUW,CSD_molecular,ADARUW,mononuclear,1,Cu,4,SP,"S,S,S,S",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:S+S+S+S|Bridges:0,03b892b77b9e,S+S+S+S
MONO_ADASII,CSD_molecular,ADASII,mononuclear,1,Zn,4,SP,"Br,Br,N,O",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:Br+Br+N+O|Bridges:0,92e797111b21,Br+Br+N+O
MONO_ADASOQ,CSD_molecular,ADASOQ,mononuclear,1,Ag,4,SP,"N,N,N,N",,,Ag|CN:4,Ag|CN:4|Shape:SP,Ag|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,f0e5194ad6f1,N+N+N+N
MONO_ADASOR,CSD_molecular,ADASOR,mononuclear,1,Ru,5,TBPY,"C,C,Cl,Cl,O",,,Ru|CN:5,Ru|CN:5|Shape:TBPY,Ru|CN:5|Shape:TBPY|Donors:C+C+Cl+Cl+O|Bridges:0,e25bd244a32d,C+C+Cl+Cl+O
MONO_ADASUX,CSD_molecular,ADASUX,mononuclear,1,Ru,5,TBPY,"C,C,Cl,Cl,O",,,Ru|CN:5,Ru|CN:5|Shape:TBPY,Ru|CN:5|Shape:TBPY|Donors:C+C+Cl+Cl+O|Bridges:0,e25bd244a32d,C+C+Cl+Cl+O
MONO_ADASUX01,CSD_molecular,ADASUX01,mononuclear,1,Ru,5,TBPY,"C,C,Cl,Cl,O",,,Ru|CN:5,Ru|CN:5|Shape:TBPY,Ru|CN:5|Shape:TBPY|Donors:C+C+Cl+Cl+O|Bridges:0,e25bd244a32d,C+C+Cl+Cl+O
MONO_ADATAE,CSD_molecular,ADATAE,mononuclear,1,Ru,5,TBPY,"C,C,Cl,Cl,O",,,Ru|CN:5,Ru|CN:5|Shape:TBPY,Ru|CN:5|Shape:TBPY|Donors:C+C+Cl+Cl+O|Bridges:0,e25bd244a32d,C+C+Cl+Cl+O
MONO_ADAVUZ,CSD_molecular,ADAVUZ,mononuclear,1,Cd,6,OC,"N,N,N,N,N,N",,,Cd|CN:6,Cd|CN:6|Shape:OC,Cd|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,2dfbe9aff83f,N+N+N+N+N+N
MONO_ADAWIO,CSD_molecular,ADAWIO,mononuclear,1,Cd,5,TBPY,"I,N,N,N,N",,,Cd|CN:5,Cd|CN:5|Shape:TBPY,Cd|CN:5|Shape:TBPY|Donors:I+N+N+N+N|Bridges:0,70cc93cb2c52,I+N+N+N+N
MONO_ADAZAI,CSD_molecular,ADAZAI,mononuclear,1,Ru,3,TP,"Cl,N,N",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:Cl+N+N|Bridges:0,57d79ca1ae6e,Cl+N+N
MONO_ADAZEL,CSD_molecular,ADAZEL,mononuclear,1,Mn,6,OC,"Cl,Cl,N,N,N,N",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:Cl+Cl+N+N+N+N|Bridges:0,9cede7da8d81,Cl+Cl+N+N+N+N
MONO_ADAZUD,CSD_molecular,ADAZUD,mononuclear,1,Pd,4,SP,"C,Cl,N,N",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:C+Cl+N+N|Bridges:0,ea2236ac30b2,C+Cl+N+N
MONO_ADBPPD,CSD_molecular,ADBPPD,mononuclear,1,Pd,4,SP,"N,N,P,P",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:N+N+P+P|Bridges:0,88cc7157edd8,N+N+P+P
MONO_ADDNCU,CSD_molecular,ADDNCU,mononuclear,1,Cu,5,TBPY,"N,N,N,N,N",,,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:N+N+N+N+N|Bridges:0,bfba3ade9b80,N+N+N+N+N
MONO_ADEBAN,CSD_molecular,ADEBAN,mononuclear,1,Pd,4,SP,"Cl,Cl,N,N",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:Cl+Cl+N+N|Bridges:0,e50fa361a8ef,Cl+Cl+N+N
MONO_ADEBET,CSD_molecular,ADEBET,mononuclear,1,Pd,4,SP,"C,Cl,N,N",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:C+Cl+N+N|Bridges:0,ea2236ac30b2,C+Cl+N+N
MONO_ADEBIV,CSD_molecular,ADEBIV,mononuclear,1,Cd,6,OC,"I,I,N,N,N,N",,,Cd|CN:6,Cd|CN:6|Shape:OC,Cd|CN:6|Shape:OC|Donors:I+I+N+N+N+N|Bridges:0,0a3e308ebd05,I+I+N+N+N+N
MONO_ADEBUH,CSD_molecular,ADEBUH,mononuclear,1,Pd,4,SP,"O,O,P,P",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:O+O+P+P|Bridges:0,c121b41b50c9,O+O+P+P
MONO_ADECOC,CSD_molecular,ADECOC,mononuclear,1,Os,6,OC,"C,C,C,N,N,N",,,Os|CN:6,Os|CN:6|Shape:OC,Os|CN:6|Shape:OC|Donors:C+C+C+N+N+N|Bridges:0,02c0d3cfe4a6,C+C+C+N+N+N
MONO_ADEFIZ,CSD_molecular,ADEFIZ,mononuclear,1,Co,6,OC,"Cl,Cl,N,N,N,N",,,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:Cl+Cl+N+N+N+N|Bridges:0,a45808457e4d,Cl+Cl+N+N+N+N
MONO_ADEGEX,CSD_molecular,ADEGEX,mononuclear,1,Cu,4,SP,"H,P,S,S",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:H+P+S+S|Bridges:0,b39dd8dc80ed,H+P+S+S
MONO_ADEGIB,CSD_molecular,ADEGIB,mononuclear,1,Co,6,OC,"N,N,O,O,O,O",,,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,e91f36cfed65,N+N+O+O+O+O
MONO_ADEGOH,CSD_molecular,ADEGOH,mononuclear,1,Co,6,OC,"N,N,O,O,O,O",,,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,e91f36cfed65,N+N+O+O+O+O
MONO_ADEHEX,CSD_molecular,ADEHEX,mononuclear,1,Co,4,SP,"Cl,Cl,N,N",,,Co|CN:4,Co|CN:4|Shape:SP,Co|CN:4|Shape:SP|Donors:Cl+Cl+N+N|Bridges:0,b1a463ca961e,Cl+Cl+N+N
MONO_ADEHEZ,CSD_molecular,ADEHEZ,mononuclear,1,Zn,4,SP,"Cl,Cl,Cl,Cl",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:Cl+Cl+Cl+Cl|Bridges:0,a7890c09ad2f,Cl+Cl+Cl+Cl
MONO_ADEHEZ01,CSD_molecular,ADEHEZ01,mononuclear,1,Zn,4,SP,"Cl,Cl,Cl,Cl",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:Cl+Cl+Cl+Cl|Bridges:0,a7890c09ad2f,Cl+Cl+Cl+Cl
MONO_ADEHIB,CSD_molecular,ADEHIB,mononuclear,1,Mn,6,OC,"N,N,N,N,O,O",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+N+N+O+O|Bridges:0,974cbf70c94a,N+N+N+N+O+O
MONO_ADEHOH,CSD_molecular,ADEHOH,mononuclear,1,Zn,4,SP,"N,N,N,N",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,433595212f17,N+N+N+N
MONO_ADEHOI,CSD_molecular,ADEHOI,mononuclear,1,Rh,6,OC,"C,C,N,N,N,N",,,Rh|CN:6,Rh|CN:6|Shape:OC,Rh|CN:6|Shape:OC|Donors:C+C+N+N+N+N|Bridges:0,3a9cb1324ca9,C+C+N+N+N+N
MONO_ADEJIF,CSD_molecular,ADEJIF,mononuclear,1,Co,4,SP,"C,N,O,O",,,Co|CN:4,Co|CN:4|Shape:SP,Co|CN:4|Shape:SP|Donors:C+N+O+O|Bridges:0,07af35f281f7,C+N+O+O
MONO_ADEJOK,CSD_molecular,ADEJOK,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_ADEJUQ,CSD_molecular,ADEJUQ,mononuclear,1,Pd,4,SP,"N,N,N,N",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,bbd565bbe5ed,N+N+N+N
MONO_ADEJUR,CSD_molecular,ADEJUR,mononuclear,1,Co,4,SP,"C,N,O,O",,,Co|CN:4,Co|CN:4|Shape:SP,Co|CN:4|Shape:SP|Donors:C+N+O+O|Bridges:0,07af35f281f7,C+N+O+O
