mof_node_id,mof_source_id,molecular_record_id,molecular_refcode,match_rank,homology_score,metal_score,donor_set_score,CN_score,shape_similarity,bridge_or_haptic_score,topology_score,stereo_or_relation_score,match_level
MOF_ACETCO,ACETCO,MONO_ABEDAO,ABEDAO,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETCO,ACETCO,MONO_ABZACO10,ABZACO10,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETCO,ACETCO,MONO_ABZACO11,ABZACO11,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETCO,ACETCO,MONO_ACONPB,ACONPB,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETCO,ACETCO,MONO_ACOSEU,ACOSEU,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETIP,ACETIP,MULTI_ACIMAB,ACIMAB,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETIP,ACETIP,MULTI_AFAGUN,AFAGUN,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETIP,ACETIP,MULTI_ABAMID,ABAMID,3,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACETIP,ACETIP,MULTI_ABEPIK,ABEPIK,4,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACETIP,ACETIP,MULTI_ACUFIQ,ACUFIQ,5,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACETOV,ACETOV,MULTI_ACIMAB,ACIMAB,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETOV,ACETOV,MULTI_AFAGUN,AFAGUN,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETOV,ACETOV,MULTI_ABAMID,ABAMID,3,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACETOV,ACETOV,MULTI_ABEPIK,ABEPIK,4,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACETOV,ACETOV,MULTI_ACUFIQ,ACUFIQ,5,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACETUB,ACETUB,MONO_ABOSOZ,ABOSOZ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETUB,ACETUB,MONO_ABOSOZ01,ABOSOZ01,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETUB,ACETUB,MONO_ADASOQ,ADASOQ,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACETUB,ACETUB,MONO_AFUREB,AFUREB,4,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACETUB,ACETUB,MONO_ABEFEV,ABEFEV,5,0.8125,1.0,0.75,0.75,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACEVAF,ACEVAF,MONO_ABIZAN,ABIZAN,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVAF,ACEVAF,MONO_ABOBAV,ABOBAV,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVAF,ACEVAF,MONO_ABUVUO,ABUVUO,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVAF,ACEVAF,MONO_ACANPI,ACANPI,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVAF,ACEVAF,MONO_ACAPNI,ACAPNI,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVAJ,ACEVAJ,MONO_ABOSOZ,ABOSOZ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVAJ,ACEVAJ,MONO_ABOSOZ01,ABOSOZ01,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVAJ,ACEVAJ,MONO_ADASOQ,ADASOQ,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVAJ,ACEVAJ,MONO_AFUREB,AFUREB,4,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACEVAJ,ACEVAJ,MONO_ABEFEV,ABEFEV,5,0.8125,1.0,0.75,0.75,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACEVEN,ACEVEN,MULTI_ABAXIL,ABAXIL,1,0.625,0.0,0.6,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACEVEN,ACEVEN,MULTI_ABUNER,ABUNER,2,0.585,0.0,0.8,0.8,0.0,1.0,1.0,0.5,weak_match
MOF_ACEVEN,ACEVEN,MULTI_ACOQOY,ACOQOY,3,0.5583,0.0,0.3333,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACEVEN,ACEVEN,MULTI_ACACEP,ACACEP,4,0.5256,0.0,0.6,0.7778,0.5,1.0,0.7,0.5,weak_match
MOF_ACEVEN,ACEVEN,MULTI_ADONIR,ADONIR,5,0.51,0.0,0.5,0.8,0.0,1.0,1.0,0.5,weak_match
MOF_ACEVIR,ACEVIR,MULTI_ACIMAB,ACIMAB,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVIR,ACEVIR,MULTI_AFAGUN,AFAGUN,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACEVIR,ACEVIR,MULTI_ABAMID,ABAMID,3,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACEVIR,ACEVIR,MULTI_ABEPIK,ABEPIK,4,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACEVIR,ACEVIR,MULTI_ACUFIQ,ACUFIQ,5,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACEVOX,ACEVOX,MULTI_ADAGPC01,ADAGPC01,1,0.95,1.0,1.0,1.0,1.0,1.0,0.5,1.0,L3_collision
MOF_ACEVOX,ACEVOX,MULTI_ACUFIQ,ACUFIQ,2,0.8125,1.0,0.75,0.75,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACEVOX,ACEVOX,MULTI_ACUFIQ01,ACUFIQ01,3,0.8125,1.0,0.75,0.75,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACEVOX,ACEVOX,MULTI_ADAGPC,ADAGPC,4,0.775,1.0,0.6667,0.6667,0.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACEVOX,ACEVOX,MULTI_ADIXIV,ADIXIV,5,0.775,1.0,0.6667,0.6667,0.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACEWAJ,ACEWAJ,MULTI_ABANAV,ABANAV,1,0.8104,1.0,0.875,0.8333,0.0,1.0,0.5,0.5,bridge_topology_match
MOF_ACEWAJ,ACEWAJ,MULTI_ABOKOT,ABOKOT,2,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWAJ,ACEWAJ,MULTI_ACHYZN,ACHYZN,3,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWAJ,ACEWAJ,MULTI_ACOGIJ,ACOGIJ,4,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWAJ,ACEWAJ,MULTI_ACOGIJ01,ACOGIJ01,5,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWEN,ACEWEN,MULTI_ABANAV,ABANAV,1,0.7771,1.0,0.875,0.8333,0.0,0.6667,0.5,0.5,bridge_topology_match
MOF_ACEWEN,ACEWEN,MULTI_ABOKOT,ABOKOT,2,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWEN,ACEWEN,MULTI_ACHYZN,ACHYZN,3,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWEN,ACEWEN,MULTI_ACOGIJ,ACOGIJ,4,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWEN,ACEWEN,MULTI_ACOGIJ01,ACOGIJ01,5,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWIR,ACEWIR,MULTI_ABANAV,ABANAV,1,0.8104,1.0,0.875,0.8333,0.0,1.0,0.5,0.5,bridge_topology_match
MOF_ACEWIR,ACEWIR,MULTI_ABOKOT,ABOKOT,2,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWIR,ACEWIR,MULTI_ACHYZN,ACHYZN,3,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWIR,ACEWIR,MULTI_ACOGIJ,ACOGIJ,4,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACEWIR,ACEWIR,MULTI_ACOGIJ01,ACOGIJ01,5,0.7708,1.0,0.5833,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACIBEU,ACIBEU,MULTI_ACACOH,ACACOH,1,0.7003,0.8,0.9524,0.3611,0.5,1.0,0.4,0.5,bridge_topology_match
MOF_ACIBEU,ACIBEU,MULTI_ADAWUA,ADAWUA,2,0.605,0.8,0.56,0.4167,0.3333,1.0,0.4,0.5,weak_match
MOF_ACIBEU,ACIBEU,MULTI_ACABEL,ACABEL,3,0.6027,0.8,0.7619,0.3611,0.5,0.5,0.4,0.5,bridge_topology_match
MOF_ACIBEU,ACIBEU,MULTI_ACACCO,ACACCO,4,0.6027,0.8,0.7619,0.3611,0.5,0.5,0.4,0.5,bridge_topology_match
MOF_ACIBEU,ACIBEU,MULTI_ACACCO01,ACACCO01,5,0.6027,0.8,0.7619,0.3611,0.5,0.5,0.4,0.5,bridge_topology_match
MOF_ACIBEU01,ACIBEU01,MULTI_ADAWOU,ADAWOU,1,0.7092,1.0,0.6923,0.7222,0.0,0.6667,0.5,0.5,relaxed_donor_geometry_match
MOF_ACIBEU01,ACIBEU01,MULTI_ACICUM,ACICUM,2,0.7086,1.0,0.6154,0.7778,0.3333,0.575,0.5,0.5,relaxed_donor_geometry_match
MOF_ACIBEU01,ACIBEU01,MULTI_ACADCO,ACADCO,3,0.6889,1.0,0.5,0.7778,0.6667,0.0,1.0,0.5,weak_match
MOF_ACIBEU01,ACIBEU01,MULTI_ACHACO,ACHACO,4,0.6657,0.8,0.7273,0.4444,0.6667,0.6667,0.7,0.5,bridge_topology_match
MOF_ACIBEU01,ACIBEU01,MULTI_ADUWEC,ADUWEC,5,0.645,0.8,0.75,0.5833,0.0,0.4583,0.7,0.5,relaxed_donor_geometry_match
MOF_ACIBEU02,ACIBEU02,MULTI_ADAWOU,ADAWOU,1,0.7092,1.0,0.6923,0.7222,0.0,0.6667,0.5,0.5,relaxed_donor_geometry_match
MOF_ACIBEU02,ACIBEU02,MULTI_ACICUM,ACICUM,2,0.7086,1.0,0.6154,0.7778,0.3333,0.575,0.5,0.5,relaxed_donor_geometry_match
MOF_ACIBEU02,ACIBEU02,MULTI_ACADCO,ACADCO,3,0.6889,1.0,0.5,0.7778,0.6667,0.0,1.0,0.5,weak_match
MOF_ACIBEU02,ACIBEU02,MULTI_ACHACO,ACHACO,4,0.6657,0.8,0.7273,0.4444,0.6667,0.6667,0.7,0.5,bridge_topology_match
MOF_ACIBEU02,ACIBEU02,MULTI_ADUWEC,ADUWEC,5,0.645,0.8,0.75,0.5833,0.0,0.4583,0.7,0.5,relaxed_donor_geometry_match
MOF_ACIBOE,ACIBOE,MULTI_ACENOL,ACENOL,1,0.5322,0.8,0.7037,0.3125,0.375,0.1,0.4,0.5,relaxed_donor_geometry_match
MOF_ACIBOE,ACIBOE,MULTI_ADUVAY,ADUVAY,2,0.463,0.0,0.95,0.6667,0.4,0.0714,0.4,0.5,no_match
MOF_ACIBOE,ACIBOE,MULTI_AFEGAV,AFEGAV,3,0.4583,0.8,0.25,0.5417,0.25,0.5,0,0.5,no_match
MOF_ACIBOE,ACIBOE,MULTI_ACOQOY01,ACOQOY01,4,0.4458,0.8,0.0,0.75,0.4167,0.5,0,0.5,no_match
MOF_ACIBOE,ACIBOE,MULTI_ADUDAH,ADUDAH,5,0.4441,0.8,0.3182,0.4167,0.125,0.5,0,0.5,no_match
MOF_ACICEY,ACICEY,MULTI_ABIDUL,ABIDUL,1,0.625,0.0,0.8333,0.8333,0.5,1.0,1.0,0.5,weak_match
MOF_ACICEY,ACICEY,MULTI_ACHISC10,ACHISC10,2,0.6152,0.0,0.7273,0.9167,0.5,1.0,1.0,0.5,weak_match
MOF_ACICEY,ACICEY,MULTI_ADIMAB,ADIMAB,3,0.5962,0.0,0.8182,0.8333,0.0,1.0,1.0,0.5,weak_match
MOF_ACICEY,ACICEY,MULTI_ACIMAB,ACIMAB,4,0.59,0.8,0.4,0.5,0.5,1.0,0.4,0.5,weak_match
MOF_ACICEY,ACICEY,MULTI_ACUFIQ,ACUFIQ,5,0.59,0.8,0.4,0.5,0.5,1.0,0.4,0.5,weak_match
MOF_ACICIC,ACICIC,MONO_AFURIF,AFURIF,1,0.7042,1.0,0.25,0.8333,0.0,1.0,1.0,0.5,weak_match
MOF_ACICIC,ACICIC,MONO_AFUSAY,AFUSAY,2,0.7042,1.0,0.25,0.8333,0.0,1.0,1.0,0.5,weak_match
MOF_ACICIC,ACICIC,MONO_ABZSGA,ABZSGA,3,0.6798,1.0,0.2857,0.6667,0.0,1.0,1.0,0.5,weak_match
MOF_ACICIC,ACICIC,MONO_ACPSAG,ACPSAG,4,0.6798,1.0,0.2857,0.6667,0.0,1.0,1.0,0.5,weak_match
MOF_ACICIC,ACICIC,MONO_ADUQEV,ADUQEV,5,0.6798,1.0,0.2857,0.6667,0.0,1.0,1.0,0.5,weak_match
MOF_ACICOF,ACICOF,MULTI_ABUYEC,ABUYEC,1,0.7667,1.0,0.7,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACICOF,ACICOF,MULTI_ACOGOP,ACOGOP,2,0.7667,1.0,0.7,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACICOF,ACICOF,MULTI_ADEVOV,ADEVOV,3,0.7667,1.0,0.7,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACICOF,ACICOF,MULTI_ADIGUQ,ADIGUQ,4,0.7667,1.0,0.7,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACICOF,ACICOF,MULTI_ADINOQ,ADINOQ,5,0.7667,1.0,0.7,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACICOH,ACICOH,MONO_ABIZAN,ABIZAN,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACICOH,ACICOH,MONO_ABOBAV,ABOBAV,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACICOH,ACICOH,MONO_ABUVUO,ABUVUO,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACICOH,ACICOH,MONO_ACANPI,ACANPI,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACICOH,ACICOH,MONO_ACAPNI,ACAPNI,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACICOI,ACICOI,MULTI_ABIDUL,ABIDUL,1,0.6256,0.0,0.7692,0.9167,0.5,1.0,1.0,0.5,weak_match
MOF_ACICOI,ACICOI,MULTI_ADIMAB,ADIMAB,2,0.6208,0.0,0.75,0.9167,0.5,1.0,1.0,0.5,weak_match
MOF_ACICOI,ACICOI,MULTI_AFAJUN,AFAJUN,3,0.5872,0.0,0.6154,0.9167,0.5,1.0,1.0,0.5,weak_match
MOF_ACICOI,ACICOI,MULTI_AFAKAU,AFAKAU,4,0.5872,0.0,0.6154,0.9167,0.5,1.0,1.0,0.5,weak_match
MOF_ACICOI,ACICOI,MULTI_ACHISC10,ACHISC10,5,0.5833,0.0,0.6667,0.8333,0.5,1.0,1.0,0.5,weak_match
MOF_ACICUL,ACICUL,MONO_ABIFAW,ABIFAW,1,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACICUL,ACICUL,MONO_ABIZOC,ABIZOC,2,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACICUL,ACICUL,MONO_ADERUW,ADERUW,3,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACICUL,ACICUL,MONO_ADERUW01,ADERUW01,4,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACICUL,ACICUL,MONO_ADOVEV,ADOVEV,5,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACICUO,ACICUO,MULTI_ACUFIQ,ACUFIQ,1,0.7572,1.0,0.8889,0.8,0.0,0.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACICUO,ACICUO,MULTI_ACUFIQ01,ACUFIQ01,2,0.7572,1.0,0.8889,0.8,0.0,0.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACICUO,ACICUO,MULTI_ACIMAB,ACIMAB,3,0.71,1.0,0.7,0.8,0.0,0.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACICUO,ACICUO,MULTI_AFAGUN,AFAGUN,4,0.71,1.0,0.7,0.8,0.0,0.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACICUO,ACICUO,MULTI_ABAMID,ABAMID,5,0.6714,1.0,0.5455,0.8,0.0,0.0,1.0,0.5,weak_match
MOF_ACIDAT,ACIDAT,MULTI_ABAWUX,ABAWUX,1,0.7825,1.0,0.75,0.6,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIDAT,ACIDAT,MULTI_ABAXAE,ABAXAE,2,0.7825,1.0,0.75,0.6,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIDAT,ACIDAT,MULTI_ABOFAY,ABOFAY,3,0.7825,1.0,0.75,0.6,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIDAT,ACIDAT,MULTI_ACITEL,ACITEL,4,0.7825,1.0,0.75,0.6,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIDAT,ACIDAT,MULTI_ACITEL01,ACITEL01,5,0.7825,1.0,0.75,0.6,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIFOI,ACIFOI,MONO_ABCOPD,ABCOPD,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACIFOI,ACIFOI,MONO_ACAJUM,ACAJUM,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACIFOI,ACIFOI,MONO_ACARAX,ACARAX,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACIFOI,ACIFOI,MONO_ACEJAU,ACEJAU,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACIFOI,ACIFOI,MONO_ACEJAU01,ACEJAU01,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACIGAX,ACIGAX,MULTI_ACIPIN,ACIPIN,1,0.7375,1.0,0.25,1.0,1.0,1.0,0.5,0.5,weak_match
MOF_ACIGAX,ACIGAX,MULTI_ACEMUQ,ACEMUQ,2,0.6875,1.0,0.25,1.0,1.0,0.5,0.5,0.5,weak_match
MOF_ACIGAX,ACIGAX,MULTI_ACHANC,ACHANC,3,0.6875,1.0,0.25,1.0,1.0,0.5,0.5,0.5,weak_match
MOF_ACIGAX,ACIGAX,MULTI_ADIGUS,ADIGUS,4,0.6875,1.0,0.25,1.0,1.0,0.5,0.5,0.5,weak_match
MOF_ACIGAX,ACIGAX,MULTI_AEPRCU,AEPRCU,5,0.6875,1.0,0.25,1.0,1.0,0.5,0.5,0.5,weak_match
MOF_ACIGEB,ACIGEB,MONO_AGEQUA,AGEQUA,1,0.9125,1.0,0.75,1.0,1.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIGEB,ACIGEB,MONO_ABAFAN,ABAFAN,2,0.825,1.0,0.4,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACIGEB,ACIGEB,MONO_ABAFER,ABAFER,3,0.825,1.0,0.4,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACIGEB,ACIGEB,MONO_ABAPCU,ABAPCU,4,0.825,1.0,0.4,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACIGEB,ACIGEB,MONO_ABAXEI,ABAXEI,5,0.825,1.0,0.4,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACIGIF,ACIGIF,MULTI_ABOBEY,ABOBEY,1,0.725,1.0,0.4,1.0,1.0,0.0,1.0,0.5,weak_match
MOF_ACIGIF,ACIGIF,MULTI_ACHISC10,ACHISC10,2,0.6709,1.0,0.3636,0.9,0.5,0.0,1.0,0.5,weak_match
MOF_ACIGIF,ACIGIF,MULTI_ACETCU,ACETCU,3,0.6501,1.0,0.1905,0.95,0.75,0.5,0.5,0.5,weak_match
MOF_ACIGIF,ACIGIF,MULTI_ABAZUC,ABAZUC,4,0.625,1.0,0.0,1.0,1.0,0.5,0.5,0.5,weak_match
MOF_ACIGIF,ACIGIF,MULTI_ABOJAE,ABOJAE,5,0.625,1.0,0.0,1.0,1.0,0.5,0.5,0.5,weak_match
MOF_ACIJAX,ACIJAX,MULTI_AFEMOQ,AFEMOQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACIJAX,ACIJAX,MULTI_AFEGEY01,AFEGEY01,2,0.9036,1.0,0.7143,1.0,1.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIJAX,ACIJAX,MULTI_ABOJIK,ABOJIK,3,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACIJAX,ACIJAX,MULTI_ABUBUX,ABUBUX,4,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACIJAX,ACIJAX,MULTI_ABUVIC,ABUVIC,5,0.85,1.0,0.8333,0.8333,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIJEB,ACIJEB,MULTI_ADOJUB,ADOJUB,1,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIJEB,ACIJEB,MULTI_ADOJUB01,ADOJUB01,2,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIJEB,ACIJEB,MULTI_ABEQAB,ABEQAB,3,0.7625,1.0,0.5833,0.5833,0.5,1.0,1.0,0.5,weak_match
MOF_ACIJEB,ACIJEB,MULTI_ABEQIJ,ABEQIJ,4,0.7625,1.0,0.5833,0.5833,0.5,1.0,1.0,0.5,weak_match
MOF_ACIJEB,ACIJEB,MULTI_ACNICP,ACNICP,5,0.7269,1.0,0.3077,0.75,0.5,1.0,1.0,0.5,weak_match
MOF_ACIJEF,ACIJEF,MULTI_ADONIR,ADONIR,1,0.7666,1.0,0.6774,0.9444,0.6667,0.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACIJEF,ACIJEF,MULTI_ABOZOI,ABOZOI,2,0.6844,0.8,0.913,0.7222,0.3333,0.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ACIJEF,ACIJEF,MULTI_ADOLIR,ADOLIR,3,0.6589,0.8,0.9091,0.6667,0.6667,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ACIJEF,ACIJEF,MULTI_ABUNER,ABUNER,4,0.6495,1.0,0.2093,0.9444,0.6667,0.0,1.0,0.5,weak_match
MOF_ACIJEF,ACIJEF,MULTI_AEIBCU,AEIBCU,5,0.6167,0.8,0.6,0.6667,0.6667,0.35,0.4,0.5,relaxed_donor_geometry_match
MOF_ACIJIH,ACIJIH,MULTI_ACEVOW,ACEVOW,1,0.6763,1.0,0.625,0.6,0.5,0.5,0.5,0.5,relaxed_donor_geometry_match
MOF_ACIJIH,ACIJIH,MULTI_ACOLEM,ACOLEM,2,0.6763,1.0,0.625,0.6,0.5,0.5,0.5,0.5,relaxed_donor_geometry_match
MOF_ACIJIH,ACIJIH,MULTI_ACEWUA,ACEWUA,3,0.6311,1.0,0.4444,0.6,0.5,0.5,0.5,0.5,weak_match
MOF_ACIJIH,ACIJIH,MULTI_ACEZEN,ACEZEN,4,0.6311,1.0,0.4444,0.6,0.5,0.5,0.5,0.5,weak_match
MOF_ACIJIH,ACIJIH,MULTI_ADUTOJ,ADUTOJ,5,0.6311,1.0,0.4444,0.6,0.5,0.5,0.5,0.5,weak_match
MOF_ACIJIJ,ACIJIJ,MULTI_ADONIR,ADONIR,1,0.7746,1.0,0.7097,0.9444,0.6667,0.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ACIJIJ,ACIJIJ,MULTI_ABOZOI,ABOZOI,2,0.6952,0.8,0.9565,0.7222,0.3333,0.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ACIJIJ,ACIJIJ,MULTI_ABUNER,ABUNER,3,0.6627,1.0,0.2619,0.9444,0.6667,0.0,1.0,0.5,weak_match
MOF_ACIJIJ,ACIJIJ,MULTI_ADOLIR,ADOLIR,4,0.6491,0.8,0.8696,0.6667,0.6667,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ACIJIJ,ACIJIJ,MULTI_AEIBCU,AEIBCU,5,0.625,0.8,0.64,0.6667,0.6667,0.3333,0.4,0.5,relaxed_donor_geometry_match
MOF_ACIJON,ACIJON,MONO_AFOLAJ,AFOLAJ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACIJON,ACIJON,MONO_AGEVUD,AGEVUD,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ACIJON,ACIJON,MONO_AFIYUN,AFIYUN,3,0.9036,1.0,0.7143,1.0,1.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIJON,ACIJON,MONO_ACACZM,ACACZM,4,0.85,1.0,0.8333,0.8333,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIJON,ACIJON,MONO_ACACZM01,ACACZM01,5,0.85,1.0,0.8333,0.8333,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ACIJUT,ACIJUT,MONO_ABEGOG,ABEGOG,1,0.8321,1.0,0.4286,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACIJUT,ACIJUT,MONO_ABOWOF,ABOWOF,2,0.8321,1.0,0.4286,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACIJUT,ACIJUT,MONO_ABOXOI,ABOXOI,3,0.8321,1.0,0.4286,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ACIJUT,ACIJUT,MONO_ABOXUO,ABOXUO,4,0.8321,1.0,0.4286,1.0,1.0,1.0,1.0,0.5,weak_match
