selection_order,mol_id,fold,metal,cn,graph_sha256,candidate_count,k,signature_matches,exact_matches,signature_fully_collapsed,exact_fully_collapsed,signature_roundtrip_passes,exact_roundtrip_passes,signature_roundtrip_all,exact_roundtrip_all,candidate_count_matches,candidate_count_stable,variant_errors,signature_reference_sha256,exact_reference_sha256,encode_median_seconds,signature_median_seconds,exact_median_seconds,error_examples_json,fatal_error
526,CIWXAH,3,Cr,6,eed0a8ab2397b1d7bdc6fb66531a374986036b498ee5a99cf0810afd753fe1ad,48,100,29,100,False,True,100,100,True,True,100,True,0,67113cddb7aabcfc83aee286cc6d3b9663566f3839c5b556f1dfb6ad1de99a9d,74fc209981c7376a814e7f7a5f5f095da289bb35bd848d9c7eee8d3981d0939a,0.006380200007697567,0.0002564000023994595,0.01574360000086017,[],
527,QEZCEE,0,Pd,4,b94decb7a5e4346967b9c6b8202c85d6d04e4cc6ae0612c50369baff7b70e82c,4,100,51,100,False,True,100,100,True,True,100,True,0,7ab5b4f3ff570894a9ece3edd710eb8d2abba342c87194d0987557dadb52824a,7ab5b4f3ff570894a9ece3edd710eb8d2abba342c87194d0987557dadb52824a,0.0038105999992694706,0.00016570001025684178,0.0009563000057823956,[],
528,EVAGEN,4,Rh,4,0f26c1e7d6644836e972d56184af0393b23b9f3e95ef71aedbd1e662947efd4c,2,100,49,100,False,True,100,100,True,True,100,True,0,2ab681bfad3fce2e3cf22ae95bebd249ee0b1a6e96fb445b9524748c622b9ad5,6043928c82a072957e9bb317eab9f2855af26521ea64682ec1bb1efdf736ceb9,0.004073249991051853,0.00016670001787133515,0.0004626000009011477,[],
529,DUJTEK,0,Zn,6,c3ab237ba774272e7c0c916aabefd751b97ae286060b792f1c1bb38a2f6a27ce,6,100,13,100,False,True,100,100,True,True,100,True,0,8eb71c3287bbf066d9a0f3c669ca6b3476ba916f1063bd8600865f5dbc9d4071,00a95a1b6f0490647e8a3b9d5e063178172789e7be05ee9d7e1f93e82de13f8d,0.008885999995982274,0.00020740000763908029,0.0016058000037446618,[],
530,HIXLOS,4,Pt,4,6a28180277a6432e20fc8d8fb4a780f9556c2adb673e64135e679500c9e8d274,2,100,53,100,False,True,100,100,True,True,100,True,0,618517bc43a5bb216c73568db3db7d2394dca7cb4e630274abf535d6ef2efa1c,618517bc43a5bb216c73568db3db7d2394dca7cb4e630274abf535d6ef2efa1c,0.0017786999960662797,0.00014699998428113759,0.0004206000012345612,[],
531,BUFMEX,0,Ir,4,e2ea6ff7501ee4615dc1fd39840ebb299845110f8cc1e39492c3c20038a0df31,6,100,23,100,False,True,100,100,True,True,100,True,0,abc4514a0aadd65a26c5c8905483bcf182c2232feead4850a760e18a81c1ad5d,36797966bf9e70cc58796ddd7788fd17725a66416f794dd0a2ec35eeafb54341,0.007682199997361749,0.00017699997988529503,0.0011450000165496022,[],
532,TUGXOK,4,Fe,5,a655214d850ccaba0d2820ffcd2b402c8643eb233b4954714e843e66d808f065,6,100,33,100,False,True,100,100,True,True,100,True,0,c023f6d902349df474ba890faf8af82d64d45ef1cb7b5af3d573120a67cb86dd,fa493745a3094a6537fbdc8101d4a1f13330ad99520f74894094a87242e58f4c,0.005760250001912937,0.00019099999917671084,0.0013174999912735075,[],
533,BERLOC,1,Pd,4,ab88b0c80579c829772b9b1de194d698609fecd2ef40e6208e6a0caa7169edbd,2,100,100,100,True,True,100,100,True,True,100,True,0,4654bb3d5c5b0db4719fcdaeb458e6246ed7bc7ea8e68dd488635a47c3ef5283,f51c0931100f42283ac272930a34937e768f9eadf2bea729059bf479537e2a70,0.004779950002557598,0.0001638999965507537,0.000521100009791553,[],
534,HOVRAO,2,Pd,4,8c8112f45cc67b6b8989aa05e8571f0fe69e116f994761a56723b6d44b74e1dd,2,100,43,100,False,True,100,100,True,True,100,True,0,b28ff772a7c6e389601c98dc938821445170eeaa2d4d59b5aa0907b3095dda8f,66bf2a6d3b97a0e66cce0ac2dff3ff763c7774af3a24401a2eac5733dd780e4c,0.0017047499859472737,0.0001543999824207276,0.00044650002382695675,[],
535,NUVPOK,2,Cu,4,040e9a43313ecfae242cdd200756ecd941d20c54e260914b3caa923d4d1d22e4,24,100,100,100,True,True,100,100,True,True,100,True,0,a4a49f1e507f860486832b252205efffd1ae483e79390290b34a653ed6a52593,a4a49f1e507f860486832b252205efffd1ae483e79390290b34a653ed6a52593,0.00781700000516139,0.00014980000560171902,0.0030260000203270465,[],
536,FEHDOM,2,Pd,4,f41ec465b11cbe7c3fe8ec220062b09aa8046de66faf516eb8d52a9c9f91bbe6,2,100,100,100,True,True,100,100,True,True,100,True,0,fafe5c9da3842eae33442340a6edf382f9ecff67cf626de2037c081749bc5940,fafe5c9da3842eae33442340a6edf382f9ecff67cf626de2037c081749bc5940,0.0036628999951062724,0.00022950000129640102,0.0006894000107422471,[],
537,KUKNIO,2,Ir,6,94045c3a9b1e1d23cc797b42b91829d22351a45c19cb326a3c2cf5780062aaff,24,100,13,100,False,True,100,100,True,True,100,True,0,1646fe15ed8199c26955159de5c4c8f9a7d1b619b7c08363bf006ae3b7cc4b18,6d5d48c03b54b50b0511c117ccbd80cc8b5dee51f86ffe1b1688220c9d94a97a,0.006207350001204759,0.00021280001965351403,0.004949599999235943,[],
538,WABKOZ,4,Rh,5,41ab7c4f6ff3677c21aaee43dd3841d75f9863b82171d13f4905b4d9faeeef2d,4,100,100,100,True,True,100,100,True,True,100,True,0,07260aa9b8c4e46c971eb0a861a8b7a20d62babb12278e8536c9cdd6f53db268,07260aa9b8c4e46c971eb0a861a8b7a20d62babb12278e8536c9cdd6f53db268,0.0075926999998046085,0.0002007999864872545,0.000977399991825223,[],
539,VILGOO,1,Ni,4,beb0ef5f878e13a8995f783b6ebe22ef55d679344e9226103017700d71ad01cf,2,100,55,100,False,True,100,100,True,True,100,True,0,968e0d97f65012c0db872a26ae301e802263e5819aa54b697d904d17ed9725b2,968e0d97f65012c0db872a26ae301e802263e5819aa54b697d904d17ed9725b2,0.006818500012741424,0.0001734999823383987,0.0004791000101249665,[],
540,LUDREJ,1,Pt,4,2801517b3968f828ecc423fafd890ea5f802e4c9ef9012a97f827ad159852bea,6,100,34,100,False,True,100,100,True,True,100,True,0,9289e0f7e5a409d06bed92c6d8b5811795d136b7b8aa0a022a83834d84e50625,4826b8790bad92470e19cabcfdb7a3499d436ac45f596098437fbb83f98abb48,0.0014101499982643872,0.00018339999951422215,0.0014014000189490616,[],
541,MAQVOQ,3,Pt,4,0a3efb9909fc503e6312620031ef6f35301e5fa26b91fb3e8ca731aeeb00f053,2,100,100,100,True,True,100,100,True,True,100,True,0,328ec508b2f015438146dbc7e77ef45849741d4ddd36066a0f9b39fa0f095991,328ec508b2f015438146dbc7e77ef45849741d4ddd36066a0f9b39fa0f095991,0.005706799987819977,0.00012550002429634333,0.0002795000036712736,[],
542,YATXIC,4,Pt,4,de6e45ddf4ddd48aad366b35374c7fea7efa7b86d33914ba10731b5746de7bed,2,100,53,100,False,True,100,100,True,True,100,True,0,1459b2fcd0ca85c2b2a7f6eb53117836c27b65fcd0a3d56fa8eef1d774b88d98,6c562c481c650c3cca3c2e147cd95ff87d26a52a531c3657c95530c09ba46536,0.0021066000044811517,0.0001576000067871064,0.00045510000200010836,[],
543,PEQWAM,4,Pd,4,945de965d84245fbf6b2c92fa8cb795150a95706a3bda141d5c3bab8a35f2c2c,2,100,46,100,False,True,100,100,True,True,100,True,0,ce1940ee58a6f60d23b1d090f0542908da902f0cda778285722f1c2dcab59b6b,ce1940ee58a6f60d23b1d090f0542908da902f0cda778285722f1c2dcab59b6b,0.0044343499903334305,0.0001592000189702958,0.0004369000089354813,[],
544,JOPHON,0,Pd,4,9f66af4793dd5b480ac317dd89b22d3727e9d7ff3736b08212ba0c97f37e7366,4,100,100,100,True,True,100,100,True,True,100,True,0,6b8a0b5cab91426de7b4f9ad9f31ad2c05820b87d3f69f3497a24c27f0360af7,6b8a0b5cab91426de7b4f9ad9f31ad2c05820b87d3f69f3497a24c27f0360af7,0.005716300001950003,0.0001638999965507537,0.0007621000113431364,[],
545,GOVPOZ,4,Ir,6,09c6e617920aa3c20fd33f4ec82111c449fad5b377a39e5ed623d2ff6fa700f8,2,100,45,100,False,True,100,100,True,True,100,True,0,84570f855036f2c9273ec5ea3ad544310f1cdbd48e46fc2ee06cc2b01fc34dcf,022866dc6801f0f02a7432faa7330baf861a8964f64e3b4828b52939eee329f8,0.007045600010314956,0.00022020001779310405,0.0007094000175129622,[],
546,GOFTUQ,1,Rh,6,c63a33ae67f57faf8b163a727bb5372ec4ee8514b5a3b44914a99ca3898a7474,24,100,6,100,False,True,100,100,True,True,100,True,0,b5095843de6a63be98d7fa3b08f28e411c9497acb9175e720d7f155929b7ee83,68ac0e7c1166cf2fb6bfd0812683a4302d244b5168c0449dada36c04e486a9cc,0.0056834999995771796,0.00038529999437741935,0.008500299998559058,[],
547,GOFTEC,2,Pt,4,02b8508bbf482bdb125872d67b738e7978c26c523c8cfc33ac712324187ac702,2,100,45,100,False,True,100,100,True,True,100,True,0,308651ebb776d8dca5f9b8c247aad61dee1a2bc8e84cc0bcad96e74949ad5263,308651ebb776d8dca5f9b8c247aad61dee1a2bc8e84cc0bcad96e74949ad5263,0.003534649993525818,0.0002364999963901937,0.0007320000149775296,[],
548,XUJKAR,2,Ir,6,ae85229d397681b1994cb6fdb4f06fb85c1f763074277c80bc14869b72cba2ef,2,100,50,100,False,True,100,100,True,True,100,True,0,651ffbf4fc7f0deab7ff94b8bb1403bdff0fedff9447419a8dbfbb2b564453a0,651ffbf4fc7f0deab7ff94b8bb1403bdff0fedff9447419a8dbfbb2b564453a0,0.00658950001525227,0.00022280000848695636,0.0007113000028766692,[],
549,CIKLIS,2,Zn,5,03631f57bdd08388e4f7743cdd4fb0892535fa2f9f88112a261689743f876082,2,100,100,100,True,True,100,100,True,True,100,True,0,9a567e3a0914993541b34fc6ecb9b69ec4180a7326e07d38c1de253bed328b0d,9a567e3a0914993541b34fc6ecb9b69ec4180a7326e07d38c1de253bed328b0d,0.005337400012649596,0.00017259997548535466,0.00048480002442374825,[],
550,FORNUV,0,Pt,4,44bd59e7176ae4d3f495cf55b88a4fc4959200e1f32609e4ff940bf11333ab79,4,100,58,100,False,True,100,100,True,True,100,True,0,761a134e92c201b4d6118cb5f5fa701930518c9eb71040ad84323de298ecf7fb,acaa3cec4dba242724992806086d5b43059cbd2f06670cb12c04b293e30cfa2e,0.004343000007793307,0.00016339999274350703,0.0006921000021975487,[],
551,JECLOW,0,Zn,4,e1645a9a3108472860c3f168b060de151d1e5b4c39a7798ed8ef31c5a43d0e55,2,100,100,100,True,True,100,100,True,True,100,True,0,d0ca614bf0318c2bcdc57953c2660b42b34be499320d70eb3c94083643a5877a,d0ca614bf0318c2bcdc57953c2660b42b34be499320d70eb3c94083643a5877a,0.0017692499968688935,0.00014409999130293727,0.00036669999826699495,[],
552,OLOSOA,4,Ir,6,e7b23f6677b70ca7a99620000e81803784f9231e70efd7c8a9d1f492635bfd5b,2,100,47,100,False,True,100,100,True,True,100,True,0,ee5b04f962c0131be56626bb1063614e160e8e382e8bc1caae35df06ad5085dc,ee5b04f962c0131be56626bb1063614e160e8e382e8bc1caae35df06ad5085dc,0.01101349999953527,0.00021949998335912824,0.0006976999866310507,[],
553,ZEMPUF,2,Pt,4,c6656054a031e277463434ff85650178046469b82b999d6ba5d91606334c31b8,2,100,42,100,False,True,100,100,True,True,100,True,0,8c3f79dd09d505b0648f54c14136eb0820d6b8dc8e550c177a25ca323a157d48,af81f6c4846a0944f09adc54421e3508da1c7fb8a5a0b7a703c6999dc157a541,0.008969150003395043,0.00026300002355128527,0.0007810000097379088,[],
554,LIRZOD,1,Pt,4,ae51ef79f1e177d4c167ba9c0f5b6ac70af81c6e95f2988a2b6ca639c23f7654,4,100,100,100,True,True,100,100,True,True,100,True,0,3c0dec032f082c671dd39a134b334902285433c6ade880370bb50171aaf2fbc2,3c0dec032f082c671dd39a134b334902285433c6ade880370bb50171aaf2fbc2,0.005945749988313764,0.00017189999925903976,0.0007614000060129911,[],
555,LITXAQ,1,Pt,4,f4549f6c7ad8c1a934378bc29ea1b3d5962adfdd1e16e72ad17639bd93197fa2,2,100,100,100,True,True,100,100,True,True,100,True,0,a221171b7c9266834a51b427b5090810e660a7eea57f4e93ad1b2b18b8813eef,a221171b7c9266834a51b427b5090810e660a7eea57f4e93ad1b2b18b8813eef,0.00503664999268949,0.00016090000281110406,0.00043200000072829425,[],
556,IRIJOI,2,Pd,4,9e13aa90becd2d8a2933b37da952b12f16c3685f27c4ba9890fd30adbc09363d,2,100,56,100,False,True,100,100,True,True,100,True,0,115a681760ea6f1f70317eaa7cb3934a28860b00d47d4c0c98b15da691f0226b,156fe1635c0a8c6b6f609b6bac1ccf42fed279b680a573926e979930b570bc5e,0.0066217999992659315,0.00016230001347139478,0.0004445999802555889,[],
557,RILZET,4,Ni,4,334ff21533826327e583d27c74912697459d8b8d520615215a3cb855cb7a0b09,2,100,53,100,False,True,100,100,True,True,100,True,0,f4e1b09c566b6d1f1534710574183bb423b109c111efccffcad0b7d1e5b69751,0b03f453322682950abb407e1c791d7816cbc1dd24b21d164b86a8b4d596ae0c,0.00794369999493938,0.00022749998606741428,0.000529499986441806,[],
558,RUZCAR,1,Pd,4,0b7ac3205d015eeea142d154d63a95708e244a63fa1d860c06ecdd4922c1fd84,4,100,100,100,True,True,100,100,True,True,100,True,0,7ac3d45828cac0e189b3b5901d8a382bd3b9f71c5cfda76b0beb347a4a247e2d,7ac3d45828cac0e189b3b5901d8a382bd3b9f71c5cfda76b0beb347a4a247e2d,0.0028477500018198043,0.0001655000087339431,0.0007764000038150698,[],
559,BAZZUY,1,Pt,4,9f56f28003696a8ed268dd54f871bae6079a9e7ba8fc743781a900debfcd90d6,6,100,36,100,False,True,100,100,True,True,100,True,0,312eebc9dbd3a51fb70192ecdfb112f0792f602bbc7c3062296634d6ea387b2b,d4e44d3b30b330c4c54312446263f953d1c7990a0d496683342be7151d35aa53,0.0020818499906454235,0.00023940001847222447,0.0013685999729204923,[],
560,DEFPIN,4,Pt,4,854e78e3508a8533d35a6b85a7db12cb550d666ae206f2436ba64e2370b44952,4,100,51,100,False,True,100,100,True,True,100,True,0,0f6b4a20ecfec1fecb0970a30f594300730ce601db9d3fe76535cbf5ffa80c25,4db9f34399493f911e0fccba6ce78f301c2bf10fe79980c79fe215b410f7620a,0.0019534000020939857,0.00017499999376013875,0.0008323000220116228,[],
561,RANQUU,1,Pd,4,a3c55ab14a44c41e415222db278accc46b9914f2ec54e49f4b268db7b2eace17,2,100,100,100,True,True,100,100,True,True,100,True,0,88cb45b50ae55d71dc2ed0d7aef4e071dbc08bf88ab7a66a015e77c30179a26e,88cb45b50ae55d71dc2ed0d7aef4e071dbc08bf88ab7a66a015e77c30179a26e,0.003201749990694225,0.00016880000475794077,0.0004621999978553504,[],
562,XIKNOV,0,Pt,4,bc1b5b251f6e0b15a6fc33feda9d0c47c56260dec503e2e4802dff60515a46f8,4,100,100,100,True,True,100,100,True,True,100,True,0,e3977d0a53aff72faf5dab2db17b68ba1d627c827921c3644296ba586820184d,e3977d0a53aff72faf5dab2db17b68ba1d627c827921c3644296ba586820184d,0.007811299990862608,0.00013780000153928995,0.0005036000220570713,[],
563,LIGKAO,4,Pt,4,2aa4347cad011fa2072e5a6bcd85988e2b6ed97f6af97bb6c0110003a03914b5,4,100,58,100,False,True,100,100,True,True,100,True,0,c0f4afd05b7e0caae3a717bc8e4738db50e1e8638ce1e386cf0cbc104a7993a0,9b936269fc38b55377352324d8eb6c1ff7c3f5eaeba560be5f086324f56a7037,0.005151200006366707,0.0001705000177025795,0.0008291999984066933,[],
564,EYEDIW,3,Pd,4,0bbbe582e52fc767dea3aa6a39d57ae461e038294e5443cc0718bb2ee982ef2d,2,100,50,100,False,True,100,100,True,True,100,True,0,a8437d7cdf0e231c7e5bd490623804a9f6c3d32ed0799edfffa1d460454b85f9,a8437d7cdf0e231c7e5bd490623804a9f6c3d32ed0799edfffa1d460454b85f9,0.001688000003923662,0.000142700009746477,0.00041710000368766487,[],
565,NOMXOE,0,Pt,4,d82162cdee09dd7b8eb676e57d8bdd64595401098d99fb3f610ece832e37972c,6,100,39,100,False,True,100,100,True,True,100,True,0,77a31adbd8c6c83d57e109aef55aba58030f91f903229f71011e487a81971b44,62627a7cdee308f9cdfde3c344412d3423a612e12d67822437cf8c8117115c8e,0.008632199998828582,0.00018319999799132347,0.0013242999848444015,[],
566,ZOLMUI,3,Ni,4,cab09fc432e4d60913cd85982513f3f520697ee21b0b9e28f40bdc0a3621afbe,4,100,100,100,True,True,100,100,True,True,100,True,0,7c127089131cf4503da52b74f50fe1a98cee1d503f67d48b0ce2d7d361827701,7c127089131cf4503da52b74f50fe1a98cee1d503f67d48b0ce2d7d361827701,0.008641050008009188,0.00015360000543296337,0.0005762999935541302,[],
567,QOFFIA,4,Pd,4,ddd587513c625384db8838ac153ff4424d639e07415cbf9597ac6f66cc5c5616,2,100,100,100,True,True,100,100,True,True,100,True,0,e296c5454e22dc8dda04f4ac5bd82da62b59d6fb421c88ccdc8d4393a674953c,e296c5454e22dc8dda04f4ac5bd82da62b59d6fb421c88ccdc8d4393a674953c,0.005573550006374717,0.00022339998395182192,0.0006732000038027763,[],
568,WUWBAT,2,Pt,4,fec7439ef249c7752398c52cc5c1c2329b2a531d83cdb7f64a737d06f0f07854,4,100,100,100,True,True,100,100,True,True,100,True,0,a97f4c62067770be12a119f15384c9028ab930384ccd7c039a7c4f3a7bcd5f86,a97f4c62067770be12a119f15384c9028ab930384ccd7c039a7c4f3a7bcd5f86,0.0028462500049499795,0.0001742999884299934,0.0011257999867666513,[],
569,OCAVAT,3,Pt,4,61d1f0cae4f14ec7df7de5c29213fa2987111762fa7a862bb7616fba321018dd,2,100,100,100,True,True,100,100,True,True,100,True,0,d1598a5538aab8669e28e823bb054a2e7013cb8b7801299c6cf6ae4a4641c526,d1598a5538aab8669e28e823bb054a2e7013cb8b7801299c6cf6ae4a4641c526,0.010505600002943538,0.0001855999871622771,0.000512500002514571,[],
570,PENDUI,0,Pd,4,19746b7570d24e7541f9d888b95370cb2f81cd851a6c4d15c97bc515692ede9f,8,100,100,100,True,True,100,100,True,True,100,True,0,ed0afd693ae15628df67cb9f4bf5cd14f243bd2e81d40b77a84244a62fcfe13d,ed0afd693ae15628df67cb9f4bf5cd14f243bd2e81d40b77a84244a62fcfe13d,0.004282750000129454,0.00015259999781847,0.0012486999912653118,[],
571,UNONIX,3,Ir,5,9c3b3e1931979813322084704757dcd83d79cb334eaa20048d63951310d7b5b0,2,100,100,100,True,True,100,100,True,True,100,True,0,d7df3ad7851ff774fadb6703dc548760ab50697dd031b44bd59a5dcbae0ffd19,d7df3ad7851ff774fadb6703dc548760ab50697dd031b44bd59a5dcbae0ffd19,0.009285849999287166,0.0002502999850548804,0.0006423000013455749,[],
572,KAFNUC,1,Pd,4,c92ef0c330c6443cd9657a69b7c9d0d28949588c0598eb5fa412cabee73769bb,2,100,100,100,True,True,100,100,True,True,100,True,0,cf027c301fc9872b96b6936aac34625c376ac28107d021f721cd5279cc01d7e2,cf027c301fc9872b96b6936aac34625c376ac28107d021f721cd5279cc01d7e2,0.008364850000361912,0.0001841000048443675,0.0007373999978881329,[],
573,CALDIF,1,Pd,4,ab90590612e5f668a60d5aa971f66f6fac0bfd1aefd2e5128f001e6f79cbd799,2,100,43,100,False,True,100,100,True,True,100,True,0,cb391a3f0f10f94ea70e3ec270ad5166754c0b14ef39b88ca11803232eadb969,cb391a3f0f10f94ea70e3ec270ad5166754c0b14ef39b88ca11803232eadb969,0.0015859999984968454,0.00013749999925494194,0.00039250002009794116,[],
574,KIJSUR,2,Cr,6,22f32b30607429917729d4cc35e85edbca267604cf822881d53dbfd9d95619a6,24,100,10,100,False,True,100,100,True,True,100,True,0,669545835c93b2e0f81b78b2e5fdb2318db5a93057cd96ba7406cd19900c2db0,777fc540c9faa228a577daaaa6a406024316c7c4211273ad94bf4e096c66b461,0.007540750011685304,0.0002452000044286251,0.007466499984730035,[],
575,SAGLIZ,4,Pt,6,173ef068ed3e8836ffabf929cdd8b32a878882748d11a1b6988a18b8b3a7b160,2,100,100,100,True,True,100,100,True,True,100,True,0,9ac6c0afb9dfa953aad3b1834393a507c83eec40b5afac91de3f8f895f583fc0,9ac6c0afb9dfa953aad3b1834393a507c83eec40b5afac91de3f8f895f583fc0,0.007475200007320382,0.000225800002226606,0.0007473999867215753,[],
576,OZIPOF,1,Pd,4,ca901ae84912831210be10fe8b6d4a2eff10f6e4ac3dbd68de6b0fa97cc21441,4,100,48,100,False,True,100,100,True,True,100,True,0,fd893f3b29d7d63db5ea24c331e4122bd455a7ccf20c0d7ff001db9773052da0,27cc9b77b5b0a5b7b221bddba211b2302bf3bb34dcd633abb870c2a5cd960b1e,0.0018757500074570999,0.00015999999595806003,0.000767599995015189,[],
577,SIWYOP,3,Zn,4,ad187789ef68fddf42f0fc04fa78368d2e3b3231ecd435883e597313ded5fe78,4,100,48,100,False,True,100,100,True,True,100,True,0,7075f445180d32780b1631f0030c4fe0eadb8deb89db5c7de61adb5cd1ccb599,7075f445180d32780b1631f0030c4fe0eadb8deb89db5c7de61adb5cd1ccb599,0.0044323000038275495,0.0001736000122036785,0.0009330000029876828,[],
578,OGABIK,3,Pt,4,f5649efc09a280de5d447f1a5bbbcd2513fe8c0b9aa9e7cce71be8060930984e,4,100,51,100,False,True,100,100,True,True,100,True,0,13ca1ea883af8e8be89c35f47a32504752a113c9e3da1a302671e9fb3205ab10,cada63e9c06a33bb167870b096900d4aa23e44299dc718d560731a52f06a4d4d,0.01045200000226032,0.0002595999976620078,0.001265900005819276,[],
579,ODADEF,1,Ir,6,7cf0e6063f83df34ba75917f1be77feb4a69d94117c390d87a26c460831b40ad,2,100,49,100,False,True,100,100,True,True,100,True,0,b18ef22ff3f79c9e33d2af8141aea38de69269b71dd48bda66194f13a66d74b9,0cfd646ae572db0eaf79eef4b803c53979647e7a96cf15412ac3dceaed6b2e64,0.008911249999073334,0.00023010000586509705,0.0007156000065151602,[],
580,VEKFUQ,0,Zn,5,6e3813db759d84c9523c1fe47d3f7f81f9dd67a632d68e717e0ea158eda1f17a,2,100,50,100,False,True,100,100,True,True,100,True,0,a71a770307f809887605267e39435153b0a5205d7db687d8bc420ecb6717e619,a71a770307f809887605267e39435153b0a5205d7db687d8bc420ecb6717e619,0.0027535999979590997,0.00015549999079667032,0.00041959999362006783,[],
581,FEGRAN,4,Fe,4,a98b0895538c9f44a5e33ae578d0c8b499378a3fc4a16c889d08043133d707bf,4,100,47,100,False,True,100,100,True,True,100,True,0,c72d66e7d190862ba7b76f7f9c7fa4390abd56cc8b830635ecfa4537a165d4aa,25537066e3fcde000e573a002608c0b5c39aab63a319f399edc9c7be1cdaf80a,0.005373450010665692,0.00014799999189563096,0.0006009000062476844,[],
582,BATTIZ,2,Pd,4,a242f20301f0d3f21d54810b00dd13270e2b3c087b7de123aa2b7fadfc5a73c8,2,100,45,100,False,True,100,100,True,True,100,True,0,ab74bd7d51768868b16b46e8e1f56e06fbf6840c83a84c9e46a268fb941e0a33,e0c66cf4b7dae9fb898354e88cda5b5d06b27f82b068b1fd853033660d78e58f,0.0018080499867210165,0.0001495999749749899,0.0004257999826222658,[],
583,LANMIW,4,Ir,5,973bc251c4cec500b93b521c4b27363820277b51a95a810bc9004d0fb4c89a8a,6,100,37,100,False,True,100,100,True,True,100,True,0,3e9ba7210f91fbd8d1401b8fee7bcc61169e68541fb2fdda52656c96cd84fb5e,1abcb2caf92d34da903d8874525c5e5e053b81d58f866e11dedaed55040b87b1,0.0033005000004777685,0.0001860999909695238,0.0013290000206325203,[],
584,GUQWOE,0,Pd,4,391304c254a9fa102ecb2cd9c38b1813732b3e0b0b9cc636bc1b6735dc8d6f62,2,100,100,100,True,True,100,100,True,True,100,True,0,9a25d8170ede7a363cab7de7834dbe95d8ad0bab62c5df772c913dd9640b53e6,9a25d8170ede7a363cab7de7834dbe95d8ad0bab62c5df772c913dd9640b53e6,0.0068028499954380095,0.00016640001558698714,0.0004852999991271645,[],
585,IKUPEK,1,Ni,4,b1dc7b261a9bd8c1bd59deaa789c33139b3d4dcc95f11c599272fad179f89a76,2,100,45,100,False,True,100,100,True,True,100,True,0,9273aa5b80cc4c560d705423eb39bfd5e64559e057fc9195d0f6abdf489f5cc6,9273aa5b80cc4c560d705423eb39bfd5e64559e057fc9195d0f6abdf489f5cc6,0.005088399993837811,0.0001686000032350421,0.00046820001443848014,[],
586,DOQGUN,4,Zn,6,a16ccf9a5ccb9efc240538b4088a86ad82b48f9cf7411e4aa975370b78f25dad,2,100,100,100,True,True,100,100,True,True,100,True,0,277f7bf1d5c78593b457a58ed5cba8165111787c91f428785e7833b18f62502f,277f7bf1d5c78593b457a58ed5cba8165111787c91f428785e7833b18f62502f,0.009883649996481836,0.0003006000188179314,0.0010312999947927892,[],
587,WUCCIJ,0,Pt,4,0a576ef143180d1e093f779f8fdeb6c91b2507ad6047dca964f9a5b60d86c676,4,100,100,100,True,True,100,100,True,True,100,True,0,21b0d961d728c28ad40de6b17e1aef44de3373a9fd837c6df4efe2cbc9074cd7,21b0d961d728c28ad40de6b17e1aef44de3373a9fd837c6df4efe2cbc9074cd7,0.007717699991189875,0.00017219997243955731,0.0007612999761477113,[],
588,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,6,100,42,100,False,True,100,100,True,True,100,True,0,baf7c2720499a7c4a545cc9869bc13ec1ac012ca2f47c9090d1fe78af76da28c,32131d8055de6e6662e680e4b65e82d5c7b10c0fcfcc2f0d911f2b2ba297c59f,0.006949700022232719,0.00016910000704228878,0.0009451000078115612,[],
589,WIPZED,1,Pt,4,3f4760b52f277477da9786fc7b308da4022c40a2ad6717c5e9e71b58cc327f92,2,100,54,100,False,True,100,100,True,True,100,True,0,7be0632b5c01345d5e97c6d7ddbc19f031ff7da8caeb248cf6cff8647fe5a391,7be0632b5c01345d5e97c6d7ddbc19f031ff7da8caeb248cf6cff8647fe5a391,0.0021919499995419756,0.00014799999189563096,0.00042130000656470656,[],
590,YOZFAV,1,Ni,4,5d2e09ddae1667b97ab17fa086c912b1c7614a4bbd1cc6a04e49e2d30f394086,2,100,100,100,True,True,100,100,True,True,100,True,0,d788fb943450c86ee04d944dd9a4ce89705343bab97f2bfc1f3353b14b9321f1,d788fb943450c86ee04d944dd9a4ce89705343bab97f2bfc1f3353b14b9321f1,0.003940750000765547,0.0001466000103391707,0.0004158999945502728,[],
591,JACCUP,2,Fe,5,fdd946842409661dc2dcc0644ca7b213e5e69dd475146997b6c7df2fb5c9f1e9,24,100,27,100,False,True,100,100,True,True,100,True,0,492e2943893f9dc1c274cc39828867d56dc2005208b3772a93306227cf03636e,421a2c8569b5fef6a02a773a0f2cc45547bdf1b974c0f9c40608284fdcc364da,0.007736499988823198,0.00019949997658841312,0.005547500011743978,[],
592,BIDQOY,4,Pt,4,b888f4c01ede31ffc5971c80194ddd191ac7858c290c38e64f9ca8c6fbf62a13,6,100,36,100,False,True,100,100,True,True,100,True,0,f773b1ccad3d82985cbff16e322dbbcf7903515a1e95283fdca67dea15a2cbb5,8a00fd2eb86d25925e5889d668ef24d03a120d8297e1ed7a41facbaf014b9fcc,0.0013088499836158007,0.00015410000924021006,0.0010156999924220145,[],
