subtask,method,pool_id,n_candidates,n_positives,n_negatives,top1_correct,top1_score,top5_has_correct
B_same_metal,L3_only,MOF_ACEKEZ,32,1,19,False,0.0,True
B_same_metal,L3_only,MOF_ACEKOK,17,5,7,True,1.0,True
B_same_metal,L3_only,MOF_ACELIF,62,15,18,True,1.0,True
B_same_metal,L3_only,MOF_ACEMAA,23,2,9,False,0.0,False
B_same_metal,L3_only,MOF_ACEMEE,23,2,9,False,0.0,False
B_same_metal,L3_only,MOF_ACEMII,148,26,60,False,0.0,False
B_same_metal,L3_only,MOF_ACEPAD,62,6,42,False,0.0,True
B_same_metal,L3_only,MOF_ACEPIH,148,26,60,True,1.0,True
B_same_metal,L3_only,MOF_ACESAG,17,5,7,True,1.0,True
B_same_metal,L3_only,MOF_ACETIP,25,7,5,True,1.0,True
B_same_metal,L3_only,MOF_ACETOV,25,7,5,True,1.0,True
B_same_metal,L3_only,MOF_ACEVIR,25,7,5,True,1.0,True
B_same_metal,L3_only,MOF_ACEVOX,25,8,5,True,0.0,True
B_same_metal,L3_only,MOF_ACEWAJ,45,2,20,False,0.0,False
B_same_metal,L3_only,MOF_ACEWEN,45,1,20,False,0.0,False
B_same_metal,L3_only,MOF_ACEWIR,45,2,20,False,0.0,False
B_same_metal,L3_only,MOF_ACICOF,45,20,12,False,0.0,True
B_same_metal,L3_only,MOF_ACIDAT,148,25,50,False,0.0,False
B_same_metal,L3_only,MOF_ACIJAX,148,49,49,True,1.0,True
B_same_metal,L3_only,MOF_ACIJEB,62,15,24,False,0.0,True
B_same_metal,L3_only,MOF_ACIQIN,32,16,7,True,0.0,True
B_same_metal,L3_only,MOF_ACIRIP,17,4,9,False,0.0,True
B_same_metal,L3_only,MOF_ACIROV,25,8,5,True,0.0,True
B_same_metal,L3_only,MOF_ACISAK,17,3,8,True,1.0,True
B_same_metal,L3_only,MOF_ACISEM,148,28,53,True,1.0,True
B_same_metal,L3_only,MOF_ACISIQ,148,7,60,False,0.0,False
B_same_metal,L3_only,MOF_ACISOW,45,9,14,False,0.0,True
B_same_metal,L3_only,MOF_ACITAK,148,3,59,False,0.0,False
B_same_metal,L3_only,MOF_ACITOV,30,6,11,True,1.0,True
B_same_metal,L3_only,MOF_ACIYER,37,6,17,False,0.0,True
B_same_metal,L3_only,MOF_ACIYER01,37,6,17,False,0.0,True
B_same_metal,L3_only,MOF_ACIYER02,37,6,17,False,0.0,True
B_same_metal,L3_only,MOF_ACIYER07,37,6,17,False,0.0,True
B_same_metal,L3_only,MOF_ACIYIV,37,6,17,False,0.0,True
B_same_metal,L3_only,MOF_ACMCRU,25,7,6,False,0.0,True
B_same_metal,L3_only,MOF_ACMCRU01,25,7,6,False,0.0,True
B_same_metal,L3_only,MOF_ACMONA,22,4,9,True,1.0,True
B_same_metal,L3_only,MOF_ACNBPC,62,12,26,False,0.0,False
B_same_metal,L3_only,MOF_ACOHUW,32,2,7,False,0.0,False
B_same_metal,L3_only,MOF_ACOHUW01,32,2,7,False,0.0,False
B_same_metal,L3_only,MOF_ACOHUW02,32,2,7,False,0.0,False
B_same_metal,L3_only,MOF_ACOHUW03,32,2,7,False,0.0,False
B_same_metal,L3_only,MOF_ACOLAG,75,4,29,False,0.0,False
B_same_metal,L3_only,MOF_ACOMEL,75,1,30,False,0.0,False
B_same_metal,L3_only,MOF_ACORUJ,17,3,9,False,0.0,True
B_same_metal,L3_only,MOF_ACOYEY,45,1,18,False,0.0,False
B_same_metal,L3_only,MOF_ACPCRB,25,12,7,True,1.0,True
B_same_metal,L3_only,MOF_ACPCRB01,25,12,7,True,1.0,True
B_same_metal,L3_only,MOF_ACUCEG,45,1,18,False,0.0,False
B_same_metal,L3_only,MOF_ACUCIK,45,1,18,False,0.0,False
B_same_metal,L3_only,MOF_ACUDAD,25,7,5,True,1.0,True
B_same_metal,L3_only,MOF_ACUDEJ,148,43,44,False,0.0,False
B_same_metal,L3_only,MOF_ACUFAH,25,12,5,True,1.0,True
B_same_metal,L3_only,MOF_ACUFOV,45,19,14,True,0.0,True
B_same_metal,L3_only,MOF_ACUFUR,148,26,60,True,1.0,True
B_same_metal,L3_only,MOF_ACUFUR01,148,26,60,True,1.0,True
B_same_metal,L3_only,MOF_ACUHEO,18,3,14,True,0.0,True
B_same_metal,L3_only,MOF_ACUQEX,33,3,12,False,0.0,False
B_same_metal,L3_only,MOF_ACUQUK,25,4,5,False,0.0,True
B_same_metal,L3_only,MOF_ACUQUK01,25,4,5,False,0.0,False
B_same_metal,L3_only,MOF_ACUQUO,32,9,8,False,0.0,True
B_same_metal,L3_only,MOF_ACURAR,25,8,5,False,0.0,True
B_same_metal,L3_only,MOF_ACUREV,25,6,5,True,1.0,True
B_same_metal,L3_only,MOF_ACUWIE,148,34,51,False,0.0,True
B_same_metal,L3_only,MOF_ACUWON,11,1,7,False,0.0,True
B_same_metal,L3_only,MOF_ACYLAG,25,2,5,True,1.0,True
B_same_metal,L3_only,MOF_ADAFAN,45,22,13,True,1.0,True
B_same_metal,L3_only,MOF_ADAFAN01,45,22,13,True,1.0,True
B_same_metal,L3_only,MOF_ADALID,10,1,9,False,0.0,True
B_same_metal,L3_only,MOF_ADAMIC,148,46,50,False,0.0,True
B_same_metal,L3_only,MOF_ADAQEB,148,37,43,False,0.0,True
B_same_metal,L3_only,MOF_ADAQEB01,148,37,43,False,0.0,False
B_same_metal,L3_only,MOF_ADAWOS,25,6,5,True,1.0,True
B_same_metal,L3_only,MOF_ADAXIP,148,55,50,True,1.0,True
B_same_metal,L3_only,MOF_ADECAQ,45,19,15,True,0.0,True
B_same_metal,L3_only,MOF_ADEFAS,148,51,56,True,1.0,True
B_same_metal,L3_only,MOF_ADEFEW,148,51,56,True,1.0,True
B_same_metal,L3_only,MOF_ADEFOG,148,51,56,True,1.0,True
B_same_metal,L3_only,MOF_ADEGEY,17,3,8,False,0.0,True
B_same_metal,L3_only,MOF_ADEGOG,45,20,12,False,0.0,True
B_same_metal,L3_only,MOF_ADEJEA,23,9,10,False,0.0,True
B_same_metal,random_same_donor,MOF_ABAMIC,10,3,3,False,0.8873,True
B_same_metal,random_same_donor,MOF_ABAVOP,35,1,15,False,0.9792,False
B_same_metal,random_same_donor,MOF_ABAVUV,64,14,9,False,0.9946,True
B_same_metal,random_same_donor,MOF_ABAXIN,45,19,15,False,0.9553,True
B_same_metal,random_same_donor,MOF_ABAXOT,45,19,13,False,0.9793,True
B_same_metal,random_same_donor,MOF_ABAXUZ,45,21,14,True,0.9983,True
B_same_metal,random_same_donor,MOF_ABAYAE,23,9,10,False,0.9761,True
B_same_metal,random_same_donor,MOF_ABAYAG,45,21,14,True,0.9972,True
B_same_metal,random_same_donor,MOF_ABAZAF,45,22,12,False,0.9696,True
B_same_metal,random_same_donor,MOF_ABAZEJ,45,1,18,False,0.9974,False
B_same_metal,random_same_donor,MOF_ABEDET01,64,14,9,False,0.9927,True
B_same_metal,random_same_donor,MOF_ABEMUR,25,6,5,False,0.9783,True
B_same_metal,random_same_donor,MOF_ABETEJ,148,30,60,False,0.9982,False
B_same_metal,random_same_donor,MOF_ABEWEN,35,1,16,False,0.9158,False
B_same_metal,random_same_donor,MOF_ABIFEX,32,8,8,True,0.9836,True
B_same_metal,random_same_donor,MOF_ABIQAE,17,2,9,False,0.9152,False
B_same_metal,random_same_donor,MOF_ABIRAF,25,6,5,False,0.9926,True
B_same_metal,random_same_donor,MOF_ABIREJ,25,6,5,False,0.9257,False
B_same_metal,random_same_donor,MOF_ABIRIN,25,6,5,False,0.9243,True
B_same_metal,random_same_donor,MOF_ABIVEO,64,2,10,False,0.9866,False
B_same_metal,random_same_donor,MOF_ABIWEN,30,6,15,False,0.9954,True
B_same_metal,random_same_donor,MOF_ABIWOY,148,2,97,False,0.9998,False
B_same_metal,random_same_donor,MOF_ABIXIU,148,55,50,False,0.998,True
B_same_metal,random_same_donor,MOF_ABIYUJ,45,24,12,False,0.985,True
B_same_metal,random_same_donor,MOF_ABOBIC,62,9,25,False,0.9996,False
B_same_metal,random_same_donor,MOF_ABOBUQ,25,4,5,False,0.9874,False
B_same_metal,random_same_donor,MOF_ABOCUP,148,55,50,False,0.996,True
B_same_metal,random_same_donor,MOF_ABOKAD,25,4,5,False,0.9895,True
B_same_metal,random_same_donor,MOF_ABOSET,148,37,50,False,0.9966,False
B_same_metal,random_same_donor,MOF_ABOSIX,148,16,93,False,0.9992,False
B_same_metal,random_same_donor,MOF_ABOSOC,23,2,11,False,0.9344,False
B_same_metal,random_same_donor,MOF_ABOSUJ,148,1,87,False,0.9956,True
B_same_metal,random_same_donor,MOF_ABOTUG,35,1,15,False,0.9779,False
B_same_metal,random_same_donor,MOF_ABOTUG01,64,19,9,True,0.9911,True
B_same_metal,random_same_donor,MOF_ABOTUG02,35,1,9,False,0.9712,False
B_same_metal,random_same_donor,MOF_ABOTUG03,64,1,45,False,0.9946,False
B_same_metal,random_same_donor,MOF_ABOWIA,148,47,55,False,0.9873,True
B_same_metal,random_same_donor,MOF_ABUFOU,32,9,8,True,0.9367,True
B_same_metal,random_same_donor,MOF_ABUFUA,75,5,30,False,0.9816,False
B_same_metal,random_same_donor,MOF_ABUHAJ,11,4,1,False,0.9561,True
B_same_metal,random_same_donor,MOF_ABULUG,17,5,7,True,0.8171,True
B_same_metal,random_same_donor,MOF_ABUQEU,18,1,5,False,1.0,False
B_same_metal,random_same_donor,MOF_ABZCUH,17,3,7,True,0.9792,True
B_same_metal,random_same_donor,MOF_ABZCUH01,17,3,7,False,0.9443,True
B_same_metal,random_same_donor,MOF_ABZCUH02,17,3,7,False,0.9651,True
B_same_metal,random_same_donor,MOF_ABZCUH03,17,3,7,False,0.9977,True
B_same_metal,random_same_donor,MOF_ACABEM,23,10,10,False,0.823,True
B_same_metal,random_same_donor,MOF_ACAGEQ,62,15,24,False,0.9907,True
B_same_metal,random_same_donor,MOF_ACAGOB,17,2,8,False,0.9827,False
B_same_metal,random_same_donor,MOF_ACAJEU,148,47,55,False,0.9999,True
B_same_metal,random_same_donor,MOF_ACAJIY,11,1,9,False,0.9517,False
B_same_metal,random_same_donor,MOF_ACAJOG,23,9,10,True,0.9732,True
B_same_metal,random_same_donor,MOF_ACAKEX,148,49,51,False,0.9934,True
B_same_metal,random_same_donor,MOF_ACAKUO,17,1,15,False,0.9248,False
B_same_metal,random_same_donor,MOF_ACALID,17,4,7,False,0.9154,True
B_same_metal,random_same_donor,MOF_ACAQII,17,4,7,False,0.9751,True
B_same_metal,random_same_donor,MOF_ACASUT,30,2,18,False,0.9497,False
B_same_metal,random_same_donor,MOF_ACATIJ,25,8,5,True,0.9837,True
B_same_metal,random_same_donor,MOF_ACAVOT,11,2,4,True,0.9751,True
B_same_metal,random_same_donor,MOF_ACBACU,148,56,52,True,0.996,True
B_same_metal,random_same_donor,MOF_ACEBOA,17,5,9,False,0.8985,True
B_same_metal,random_same_donor,MOF_ACEDUJ,148,26,60,False,0.9994,False
B_same_metal,random_same_donor,MOF_ACEKEZ,32,1,19,False,0.9955,False
B_same_metal,random_same_donor,MOF_ACEKOK,17,5,7,False,0.9644,True
B_same_metal,random_same_donor,MOF_ACELIF,62,15,18,False,0.9878,True
B_same_metal,random_same_donor,MOF_ACEMAA,23,2,9,False,0.997,False
B_same_metal,random_same_donor,MOF_ACEMEE,23,2,9,False,0.8587,False
B_same_metal,random_same_donor,MOF_ACEMII,148,26,60,False,0.9867,True
B_same_metal,random_same_donor,MOF_ACEPAD,62,6,42,False,0.9953,True
B_same_metal,random_same_donor,MOF_ACEPIH,148,26,60,False,0.9892,True
B_same_metal,random_same_donor,MOF_ACESAG,17,5,7,False,0.7469,True
B_same_metal,random_same_donor,MOF_ACETIP,25,7,5,False,0.9145,True
B_same_metal,random_same_donor,MOF_ACETOV,25,7,5,False,0.9104,True
B_same_metal,random_same_donor,MOF_ACEVIR,25,7,5,True,0.9856,True
B_same_metal,random_same_donor,MOF_ACEVOX,25,8,5,False,0.9414,False
B_same_metal,random_same_donor,MOF_ACEWAJ,45,2,20,False,0.9886,False
B_same_metal,random_same_donor,MOF_ACEWEN,45,1,20,False,0.9894,False
B_same_metal,random_same_donor,MOF_ACEWIR,45,2,20,False,0.9917,False
B_same_metal,random_same_donor,MOF_ACICOF,45,20,12,False,0.994,False
B_same_metal,random_same_donor,MOF_ACIDAT,148,25,50,False,0.9999,False
B_same_metal,random_same_donor,MOF_ACIJAX,148,49,49,True,0.9999,True
B_same_metal,random_same_donor,MOF_ACIJEB,62,15,24,False,0.9571,False
B_same_metal,random_same_donor,MOF_ACIQIN,32,16,7,False,0.9513,True
B_same_metal,random_same_donor,MOF_ACIRIP,17,4,9,False,0.981,True
B_same_metal,random_same_donor,MOF_ACIROV,25,8,5,False,0.9939,True
B_same_metal,random_same_donor,MOF_ACISAK,17,3,8,True,0.96,True
B_same_metal,random_same_donor,MOF_ACISEM,148,28,53,True,0.9968,True
B_same_metal,random_same_donor,MOF_ACISIQ,148,7,60,False,0.9991,False
B_same_metal,random_same_donor,MOF_ACISOW,45,9,14,False,0.9595,False
B_same_metal,random_same_donor,MOF_ACITAK,148,3,59,False,0.9904,False
B_same_metal,random_same_donor,MOF_ACITOV,30,6,11,False,0.939,False
B_same_metal,random_same_donor,MOF_ACIYER,37,6,17,False,0.9839,False
B_same_metal,random_same_donor,MOF_ACIYER01,37,6,17,False,0.9832,False
B_same_metal,random_same_donor,MOF_ACIYER02,37,6,17,False,0.9669,True
B_same_metal,random_same_donor,MOF_ACIYER07,37,6,17,False,0.9791,True
B_same_metal,random_same_donor,MOF_ACIYIV,37,6,17,False,0.9625,False
B_same_metal,random_same_donor,MOF_ACMCRU,25,7,6,False,0.9882,True
B_same_metal,random_same_donor,MOF_ACMCRU01,25,7,6,False,0.9941,False
B_same_metal,random_same_donor,MOF_ACMONA,22,4,9,False,0.9672,False
B_same_metal,random_same_donor,MOF_ACNBPC,62,12,26,False,0.9934,True
B_same_metal,random_same_donor,MOF_ACOHUW,32,2,7,False,0.9773,False
B_same_metal,random_same_donor,MOF_ACOHUW01,32,2,7,False,0.99,False
B_same_metal,random_same_donor,MOF_ACOHUW02,32,2,7,False,0.9652,True
B_same_metal,random_same_donor,MOF_ACOHUW03,32,2,7,True,0.9654,True
B_same_metal,random_same_donor,MOF_ACOLAG,75,4,29,False,0.9922,False
B_same_metal,random_same_donor,MOF_ACOMEL,75,1,30,False,0.9955,False
B_same_metal,random_same_donor,MOF_ACORUJ,17,3,9,False,0.9393,True
B_same_metal,random_same_donor,MOF_ACOYEY,45,1,18,False,0.9959,False
B_same_metal,random_same_donor,MOF_ACPCRB,25,12,7,False,0.895,True
B_same_metal,random_same_donor,MOF_ACPCRB01,25,12,7,True,0.9842,True
B_same_metal,random_same_donor,MOF_ACUCEG,45,1,18,False,0.9974,True
B_same_metal,random_same_donor,MOF_ACUCIK,45,1,18,False,0.9863,False
B_same_metal,random_same_donor,MOF_ACUDAD,25,7,5,False,0.9565,True
B_same_metal,random_same_donor,MOF_ACUDEJ,148,43,44,False,0.996,True
B_same_metal,random_same_donor,MOF_ACUFAH,25,12,5,True,0.9917,True
B_same_metal,random_same_donor,MOF_ACUFOV,45,19,14,False,0.9781,True
B_same_metal,random_same_donor,MOF_ACUFUR,148,26,60,False,0.9992,False
B_same_metal,random_same_donor,MOF_ACUFUR01,148,26,60,False,0.9931,False
B_same_metal,random_same_donor,MOF_ACUHEO,18,3,14,False,0.9668,False
B_same_metal,random_same_donor,MOF_ACUQEX,33,3,12,False,0.9991,False
B_same_metal,random_same_donor,MOF_ACUQUK,25,4,5,False,0.9978,False
B_same_metal,random_same_donor,MOF_ACUQUK01,25,4,5,False,0.9684,False
B_same_metal,random_same_donor,MOF_ACUQUO,32,9,8,False,0.9653,True
B_same_metal,random_same_donor,MOF_ACURAR,25,8,5,False,0.9843,False
B_same_metal,random_same_donor,MOF_ACUREV,25,6,5,False,0.9819,False
B_same_metal,random_same_donor,MOF_ACUWIE,148,34,51,False,0.9952,True
B_same_metal,random_same_donor,MOF_ACUWON,11,1,7,False,0.9926,True
B_same_metal,random_same_donor,MOF_ACYLAG,25,2,5,False,0.9781,False
B_same_metal,random_same_donor,MOF_ADAFAN,45,22,13,True,0.9857,True
B_same_metal,random_same_donor,MOF_ADAFAN01,45,22,13,True,0.9762,True
B_same_metal,random_same_donor,MOF_ADALID,10,1,9,False,0.95,True
B_same_metal,random_same_donor,MOF_ADAMIC,148,46,50,False,0.997,True
B_same_metal,random_same_donor,MOF_ADAQEB,148,37,43,False,0.9918,True
B_same_metal,random_same_donor,MOF_ADAQEB01,148,37,43,True,0.9981,True
B_same_metal,random_same_donor,MOF_ADAWOS,25,6,5,False,0.9144,True
B_same_metal,random_same_donor,MOF_ADAXIP,148,55,50,True,0.9943,True
B_same_metal,random_same_donor,MOF_ADECAQ,45,19,15,False,0.9997,True
B_same_metal,random_same_donor,MOF_ADEFAS,148,51,56,False,0.9935,True
B_same_metal,random_same_donor,MOF_ADEFEW,148,51,56,False,0.994,True
B_same_metal,random_same_donor,MOF_ADEFOG,148,51,56,True,0.9904,True
B_same_metal,random_same_donor,MOF_ADEGEY,17,3,8,True,0.9559,True
B_same_metal,random_same_donor,MOF_ADEGOG,45,20,12,True,0.9702,True
B_same_metal,random_same_donor,MOF_ADEJEA,23,9,10,True,0.9419,True
