mol_id,cn,reference_a,reference_b,S_reference_a,S_reference_b,best_shape,best_cshm,second_shape,shape_margin,boundary_margin_lt_1
GICSEU,6,Oh,TPr,0.6063935021365322,15.08816707550058,Oh,0.6063935021365322,TPr,14.481773573364048,False
GIFBOO,6,Oh,TPr,1.6149619807035198,16.707127051544973,Oh,1.6149619807035198,TPr,15.092165070841451,False
GIFBUU,6,Oh,TPr,1.0508547041158274,16.461113486513245,Oh,1.0508547041158274,TPr,15.410258782397417,False
GIFDEH,6,Oh,TPr,0.5372401738179429,16.058695029093467,Oh,0.5372401738179429,TPr,15.521454855275524,False
GIFFOR,6,Oh,TPr,2.09828078986917,12.049875460791863,Oh,2.09828078986917,TPr,9.951594670922695,False
GIFHIN,6,Oh,TPr,0.8758729506333665,15.040930079435528,Oh,0.8758729506333665,TPr,14.16505712880216,False
GIFJAG,6,Oh,TPr,0.1918366630779557,16.73678292077057,Oh,0.1918366630779557,TPr,16.54494625769261,False
GIFJEM,6,Oh,TPr,37.3620193381193,36.08093129630633,TPr,36.08093129630633,Oh,1.281088041812971,False
GIFPUI,6,Oh,TPr,13.97536696616823,13.253463510273846,TPr,13.253463510273846,Oh,0.7219034558943829,True
GIFQEV,6,Oh,TPr,36.35616995103377,34.945495387278946,TPr,34.945495387278946,Oh,1.4106745637548244,False
GIFRIZ,6,Oh,TPr,21.016064273661165,5.617754022585122,TPr,5.617754022585122,Oh,15.398310251076044,False
GIFZAZ,6,Oh,TPr,0.9845448027195958,14.628647255377532,Oh,0.9845448027195958,TPr,13.644102452657938,False
GIGMEO,6,Oh,TPr,30.977344666488243,28.168594214452355,TPr,28.168594214452355,Oh,2.808750452035888,False
GIGPIZ,6,Oh,TPr,0.9437231415555029,15.868213780625378,Oh,0.9437231415555029,TPr,14.924490639069877,False
GIGVUR,6,Oh,TPr,30.16796162963537,24.994291580916748,TPr,24.994291580916748,Oh,5.173670048718627,False
GIGXIE,6,Oh,TPr,34.001581046403544,26.788267029940304,TPr,26.788267029940304,Oh,7.21331401646324,False
GIHGOV,6,Oh,TPr,29.30764059402181,35.58910343393015,Oh,29.30764059402181,TPr,6.281462839908336,False
GIJVED,6,Oh,TPr,1.123823787633678,15.302220555971966,Oh,1.123823787633678,TPr,14.178396768338288,False
GIKJOB,6,Oh,TPr,0.1031479987060275,15.86264637371772,Oh,0.1031479987060275,TPr,15.759498375011692,False
GILCUZ,6,Oh,TPr,0.9623269410163738,16.69207001459462,Oh,0.9623269410163738,TPr,15.729743073578248,False
GILDAG,6,Oh,TPr,1.6618723906561848,16.270548178965758,Oh,1.6618723906561848,TPr,14.608675788309572,False
GILWIJ,6,Oh,TPr,0.4911059536193352,16.613890197145903,Oh,0.4911059536193352,TPr,16.122784243526567,False
GILWOP,6,Oh,TPr,0.3248058007221449,15.246547655786587,Oh,0.3248058007221449,TPr,14.921741855064443,False
GILWOQ,6,Oh,TPr,1.1917238556704248,15.82431252684567,Oh,1.1917238556704248,TPr,14.632588671175244,False
GILWUV,6,Oh,TPr,0.4099055882742942,14.30663770199139,Oh,0.4099055882742942,TPr,13.896732113717096,False
GIMKIY,6,Oh,TPr,16.93857379681196,3.870298276091154,TPr,3.870298276091154,Oh,13.068275520720803,False
GIMVON,6,Oh,TPr,0.9494443963372176,15.132951090905662,Oh,0.9494443963372176,TPr,14.183506694568443,False
GINMOF,6,Oh,TPr,3.4257340905552995,16.02482606075229,Oh,3.4257340905552995,TPr,12.59909197019699,False
GINSAZ,6,Oh,TPr,14.301144366436436,16.04742450781643,Oh,14.301144366436436,TPr,1.7462801413799944,False
GINWEF,6,Oh,TPr,26.662900435704003,13.724591169241489,TPr,13.724591169241489,Oh,12.938309266462516,False
GIPFAO,6,Oh,TPr,1.052899561044759,13.253150332342042,Oh,1.052899561044759,TPr,12.200250771297284,False
GIPHOF,6,Oh,TPr,0.9971295041044846,15.050369410504452,Oh,0.9971295041044846,TPr,14.053239906399968,False
GIPVOS,6,Oh,TPr,1.2689062064356194,14.776452789883312,Oh,1.2689062064356194,TPr,13.507546583447692,False
GIQGIY,6,Oh,TPr,0.7901066588399132,15.62990875865141,Oh,0.7901066588399132,TPr,14.839802099811497,False
GIQGOE,6,Oh,TPr,0.8857725730846131,15.370430324232416,Oh,0.8857725730846131,TPr,14.484657751147802,False
GIQJIZ,6,Oh,TPr,35.95363710607238,27.746385743928634,TPr,27.746385743928634,Oh,8.207251362143744,False
GIQNIG,6,Oh,TPr,34.37320718707532,28.1299119921418,TPr,28.1299119921418,Oh,6.243295194933527,False
GIQNUP,6,Oh,TPr,26.494659024831662,15.771951355108252,TPr,15.771951355108252,Oh,10.722707669723414,False
GIQNUT,6,Oh,TPr,19.658269516814038,16.655771562985905,TPr,16.655771562985905,Oh,3.0024979538281293,False
GIQQEF,6,Oh,TPr,2.241950917710516,17.51157072401508,Oh,2.241950917710516,TPr,15.269619806304563,False
GIQSEH,6,Oh,TPr,2.268183521538329,15.400038842995468,Oh,2.268183521538329,TPr,13.131855321457138,False
GIQTUV,6,Oh,TPr,9.92018766925206,13.65111509472014,Oh,9.92018766925206,TPr,3.73092742546808,False
GIQWAG,6,Oh,TPr,20.274212984144803,12.357942521641716,TPr,12.357942521641716,Oh,7.916270462503087,False
GIQWEK,6,Oh,TPr,20.56977948390113,12.452118630869156,TPr,12.452118630869156,Oh,8.117660853031975,False
GIRLEB,6,Oh,TPr,22.890869165959284,9.538566124477864,TPr,9.538566124477864,Oh,13.35230304148142,False
GIRLOL,6,Oh,TPr,23.632663516127337,9.967566907383874,TPr,9.967566907383874,Oh,13.665096608743465,False
GIRMAW,6,Oh,TPr,21.404153939044026,27.63213627785858,Oh,21.404153939044026,TPr,6.227982338814556,False
GIRMAY,6,Oh,TPr,22.5918498775872,9.924071541103194,TPr,9.924071541103194,Oh,12.667778336484004,False
GIRXIO,6,Oh,TPr,23.64206076280544,26.260641426104048,Oh,23.64206076280544,TPr,2.6185806632986086,False
GISPAD,6,Oh,TPr,31.115302236088816,32.30597449726234,Oh,31.115302236088816,TPr,1.1906722611735248,False
GISQAA,6,Oh,TPr,0.4299607311477323,16.154059082156152,Oh,0.4299607311477323,TPr,15.72409835100842,False
GISQEE,6,Oh,TPr,0.3166190939016736,16.3314386913931,Oh,0.3166190939016736,TPr,16.014819597491424,False
GITCEV,6,Oh,TPr,3.893598995787969,10.595575110498295,Oh,3.893598995787969,TPr,6.701976114710328,False
GITCOF,6,Oh,TPr,4.537527046299197,8.263008807822473,Oh,4.537527046299197,TPr,3.725481761523276,False
GITHAW,6,Oh,TPr,31.122484194037,25.51253195672528,TPr,25.51253195672528,Oh,5.60995223731172,False
GITLEA,6,Oh,TPr,0.1467770794599758,16.293508231663893,Oh,0.1467770794599758,TPr,16.146731152203916,False
GITSIL,6,Oh,TPr,2.159570754696424,16.80336954670384,Oh,2.159570754696424,TPr,14.643798792007416,False
GITXEP,6,Oh,TPr,41.01979001245716,37.652843451256,TPr,37.652843451256,Oh,3.366946561201153,False
GITXOZ,6,Oh,TPr,40.602573306872,37.8313961230718,TPr,37.8313961230718,Oh,2.771177183800205,False
GITZUG,6,Oh,TPr,2.394692650538897,14.171943656115385,Oh,2.394692650538897,TPr,11.777251005576488,False
GIVBUK,6,Oh,TPr,1.7815542998588725,14.219781483249369,Oh,1.7815542998588725,TPr,12.438227183390495,False
GIVMEF,6,Oh,TPr,37.49609147900961,37.57721736029675,Oh,37.49609147900961,TPr,0.0811258812871429,True
GIVPAE,6,Oh,TPr,23.68301871015477,10.297734511411926,TPr,10.297734511411926,Oh,13.38528419874284,False
GIVPIM,6,Oh,TPr,23.494598516741352,9.994765425071028,TPr,9.994765425071028,Oh,13.499833091670324,False
GIVRUY,6,Oh,TPr,19.323385117779036,10.988024743544106,TPr,10.988024743544106,Oh,8.335360374234927,False
GIVWAL,6,Oh,TPr,24.715906628403808,10.015239804828964,TPr,10.015239804828964,Oh,14.700666823574844,False
GIVWEP,6,Oh,TPr,24.48848025968648,9.92837098002394,TPr,9.92837098002394,Oh,14.560109279662536,False
GIVWUF,6,Oh,TPr,1.6778329740638636,14.047146282793207,Oh,1.6778329740638636,TPr,12.369313308729346,False
GIVXEQ,6,Oh,TPr,1.723730546316342,14.014508653186926,Oh,1.723730546316342,TPr,12.290778106870585,False
GIVXOA,6,Oh,TPr,1.4724393895118306,16.07604069212617,Oh,1.4724393895118306,TPr,14.60360130261434,False
GIVXUG,6,Oh,TPr,1.4468535615767348,13.750234668221216,Oh,1.4468535615767348,TPr,12.303381106644482,False
GIVYIV,6,Oh,TPr,36.27026208745974,36.35710629891985,Oh,36.27026208745974,TPr,0.0868442114601109,True
GIVYOB,6,Oh,TPr,36.30306668513818,36.40457759568919,Oh,36.30306668513818,TPr,0.1015109105510063,True
GIWHEA,6,Oh,TPr,19.54702925989554,14.624438865677076,TPr,14.624438865677076,Oh,4.922590394218467,False
GIWMOQ,6,Oh,TPr,29.79208382728243,27.853007327118583,TPr,27.853007327118583,Oh,1.9390765001638428,False
GIWNEH,6,Oh,TPr,0.3137318646156304,16.601421400033146,Oh,0.3137318646156304,TPr,16.287689535417517,False
GIWNUX,6,Oh,TPr,0.3906086541631142,15.604182693559984,Oh,0.3906086541631142,TPr,15.213574039396873,False
GIWPAF,6,Oh,TPr,0.7633949967068684,13.944312264603898,Oh,0.7633949967068684,TPr,13.18091726789703,False
GIXBEX,6,Oh,TPr,1.0051461948421363,15.039891409974274,Oh,1.0051461948421363,TPr,14.034745215132135,False
GIXHED,6,Oh,TPr,2.294333343202187,17.453027971668693,Oh,2.294333343202187,TPr,15.158694628466506,False
GIXQAH,6,Oh,TPr,40.430929070757216,29.998952814058335,TPr,29.998952814058335,Oh,10.431976256698878,False
GIXQOT,6,Oh,TPr,0.3339193740770994,14.109835986357131,Oh,0.3339193740770994,TPr,13.775916612280032,False
GIXWUF,6,Oh,TPr,1.2756479833302856,13.823235703570882,Oh,1.2756479833302856,TPr,12.547587720240596,False
GIXXOE,6,Oh,TPr,36.98546246690918,38.21022671985323,Oh,36.98546246690918,TPr,1.2247642529440483,False
GIXXUG,6,Oh,TPr,0.4804030813044307,16.22326144856583,Oh,0.4804030813044307,TPr,15.742858367261398,False
GIXYIZ,6,Oh,TPr,26.2456648159476,23.26655882964562,TPr,23.26655882964562,Oh,2.979105986301977,False
GIYNEH,6,Oh,TPr,37.77544320364201,36.35664654325842,TPr,36.35664654325842,Oh,1.4187966603835918,False
GIYWUI,6,Oh,TPr,22.051849926801932,9.014796017901713,TPr,9.014796017901713,Oh,13.037053908900225,False
GIYXAQ,6,Oh,TPr,36.324342069966754,32.87075471864023,TPr,32.87075471864023,Oh,3.453587351326526,False
GIYZOF,6,Oh,TPr,25.53391763507582,11.903924311640353,TPr,11.903924311640353,Oh,13.629993323435468,False
GIZJOQ,6,Oh,TPr,19.40479051730268,15.850119889790337,TPr,15.850119889790337,Oh,3.5546706275123388,False
GOBDEH,6,Oh,TPr,26.01645177037012,22.536141775493384,TPr,22.536141775493384,Oh,3.480309994876734,False
GODGEL,6,Oh,TPr,0.7062801416874731,13.393607263451711,Oh,0.7062801416874731,TPr,12.687327121764238,False
GODHEM,6,Oh,TPr,19.702876628632616,20.82951946173435,Oh,19.702876628632616,TPr,1.1266428331017335,False
GODHOW,6,Oh,TPr,1.4585115320702948,16.739946056036086,Oh,1.4585115320702948,TPr,15.28143452396579,False
GODNOD,6,Oh,TPr,38.09970177389987,33.613894264967946,TPr,33.613894264967946,Oh,4.48580750893192,False
GOFFIQ,6,Oh,TPr,40.416941437064295,32.139061746967805,TPr,32.139061746967805,Oh,8.27787969009649,False
GOFTUQ,6,Oh,TPr,1.544257008106035,13.898308524192156,Oh,1.544257008106035,TPr,12.35405151608612,False
GOGLIY,6,Oh,TPr,2.382909611956467,17.64763287289566,Oh,2.382909611956467,TPr,15.264723260939192,False
GOGPUO,6,Oh,TPr,38.60972390431592,34.61934523328071,TPr,34.61934523328071,Oh,3.9903786710352094,False
GOGVII,6,Oh,TPr,0.9827998810479656,16.495077804868195,Oh,0.9827998810479656,TPr,15.51227792382023,False
GOGZIN,6,Oh,TPr,22.736002728263585,9.495165486708467,TPr,9.495165486708467,Oh,13.240837241555116,False
GOHBIP,6,Oh,TPr,2.209150491107696,17.101595407074655,Oh,2.209150491107696,TPr,14.89244491596696,False
GOHBIQ,6,Oh,TPr,19.614547101929475,11.381283204693402,TPr,11.381283204693402,Oh,8.233263897236073,False
GOHBOV,6,Oh,TPr,1.6587474299710951,16.767555341382543,Oh,1.6587474299710951,TPr,15.108807911411448,False
GOHCEL,6,Oh,TPr,19.800479992609983,12.7701810826104,TPr,12.7701810826104,Oh,7.030298909999585,False
GOHDUF,6,Oh,TPr,20.2330413370603,11.511845827386663,TPr,11.511845827386663,Oh,8.721195509673636,False
GOHFUH,6,Oh,TPr,1.8758063593230567,14.818893129767762,Oh,1.8758063593230567,TPr,12.943086770444705,False
GOHYOS,6,Oh,TPr,40.09072211186807,34.74331913358581,TPr,34.74331913358581,Oh,5.347402978282261,False
GOHYUY,6,Oh,TPr,40.169566296364486,34.93684929713808,TPr,34.93684929713808,Oh,5.232716999226405,False
GOHZAF,6,Oh,TPr,38.36185695149861,34.12278004254131,TPr,34.12278004254131,Oh,4.239076908957301,False
GOHZEJ,6,Oh,TPr,25.20110743780498,15.863356228293636,TPr,15.863356228293636,Oh,9.337751209511342,False
GOKTAE,6,Oh,TPr,0.6973145627714789,15.090438837989453,Oh,0.6973145627714789,TPr,14.393124275217971,False
GOKVIN,6,Oh,TPr,0.90920816470044,16.986582236936787,Oh,0.90920816470044,TPr,16.077374072236346,False
GOLHOE,6,Oh,TPr,0.8085313767309816,14.971678902539791,Oh,0.8085313767309816,TPr,14.163147525808812,False
GOLLEZ,6,Oh,TPr,1.6574322830502453,16.127139466390677,Oh,1.6574322830502453,TPr,14.469707183340432,False
GOLQEE,6,Oh,TPr,1.373617280788556,17.452532679532535,Oh,1.373617280788556,TPr,16.07891539874398,False
GOMCIW,6,Oh,TPr,0.006195505449015,16.60905960218906,Oh,0.006195505449015,TPr,16.602864096740046,False
GOMCOB,6,Oh,TPr,0.7094226311924566,16.39442923091303,Oh,0.7094226311924566,TPr,15.685006599720571,False
GOMCUI,6,Oh,TPr,0.4864178182093108,15.783351589499894,Oh,0.4864178182093108,TPr,15.296933771290584,False
GOMRIL,6,Oh,TPr,1.85521991515446,11.724241662504385,Oh,1.85521991515446,TPr,9.869021747349922,False
GONQAB,6,Oh,TPr,38.75622476200578,35.65481198792681,TPr,35.65481198792681,Oh,3.101412774078966,False
GONQEF,6,Oh,TPr,40.78798068888332,34.87870446243165,TPr,34.87870446243165,Oh,5.9092762264516665,False
GOPXOY,6,Oh,TPr,0.4182871361905175,16.760993246691637,Oh,0.4182871361905175,TPr,16.34270611050112,False
GOPXUH,6,Oh,TPr,0.9850552156458556,14.378357030578032,Oh,0.9850552156458556,TPr,13.393301814932176,False
GOQLON,6,Oh,TPr,0.6144550103684702,14.404248477656177,Oh,0.6144550103684702,TPr,13.789793467287708,False
GOQQAG,6,Oh,TPr,0.5301669993313594,14.679331708139072,Oh,0.5301669993313594,TPr,14.149164708807714,False
GOQSAJ,6,Oh,TPr,40.417783273067045,37.98672345649221,TPr,37.98672345649221,Oh,2.4310598165748303,False
GOQYEQ,6,Oh,TPr,37.39156741951098,30.16183184085179,TPr,30.16183184085179,Oh,7.229735578659188,False
GOQYIU,6,Oh,TPr,37.76814552298613,32.56032655898831,TPr,32.56032655898831,Oh,5.207818963997816,False
GOQYOA,6,Oh,TPr,37.84822834856675,32.57569350940397,TPr,32.57569350940397,Oh,5.27253483916278,False
GOQYUG,6,Oh,TPr,37.680150938372506,31.75057014995025,TPr,31.75057014995025,Oh,5.929580788422257,False
GOSGOK,6,Oh,TPr,40.59842328786862,37.48273054435172,TPr,37.48273054435172,Oh,3.1156927435169024,False
GOSHAX,6,Oh,TPr,40.57796422296229,37.46083712773482,TPr,37.46083712773482,Oh,3.117127095227474,False
GOSHEB,6,Oh,TPr,40.38563835335592,37.785284318574426,TPr,37.785284318574426,Oh,2.600354034781489,False
GOSHIF,6,Oh,TPr,40.43532752309276,37.33362071776824,TPr,37.33362071776824,Oh,3.1017068053245254,False
GOSJON,6,Oh,TPr,1.706599150227214,13.772658133864528,Oh,1.706599150227214,TPr,12.066058983637314,False
GOSMEI,6,Oh,TPr,0.5784888795207513,17.025301317629516,Oh,0.5784888795207513,TPr,16.446812438108765,False
GOSMOQ,6,Oh,TPr,0.493146938437008,16.216413995914497,Oh,0.493146938437008,TPr,15.72326705747749,False
GOSMUW,6,Oh,TPr,0.4777375001871766,16.42886657358131,Oh,0.4777375001871766,TPr,15.951129073394132,False
GOSNEH,6,Oh,TPr,0.4953925113131784,16.41169750677134,Oh,0.4953925113131784,TPr,15.91630499545816,False
GOSPOT,6,Oh,TPr,36.18575933437317,24.86807235103981,TPr,24.86807235103981,Oh,11.317686983333363,False
GOSQOW,6,Oh,TPr,22.95379089024882,13.812093953110356,TPr,13.812093953110356,Oh,9.141696937138462,False
GOTNEL,6,Oh,TPr,38.50999161834456,37.413795914716765,TPr,37.413795914716765,Oh,1.0961957036277994,False
GOTQAJ,6,Oh,TPr,22.16179275437462,17.71236356184009,TPr,17.71236356184009,Oh,4.449429192534531,False
GOVPOZ,6,Oh,TPr,0.8040098372832452,15.643523118357615,Oh,0.8040098372832452,TPr,14.839513281074373,False
GOWSAP,6,Oh,TPr,1.669823989156252,16.69636363549984,Oh,1.669823989156252,TPr,15.026539646343588,False
GOXFII,6,Oh,TPr,0.4475432154582365,14.319289253771482,Oh,0.4475432154582365,TPr,13.871746038313246,False
GOXPOY,6,Oh,TPr,0.4886338176801723,15.204161346887233,Oh,0.4886338176801723,TPr,14.715527529207058,False
GOXTAO,6,Oh,TPr,18.534441302109567,8.495247285652006,TPr,8.495247285652006,Oh,10.03919401645756,False
GOXYEZ,6,Oh,TPr,1.2097656602504303,13.686275685421732,Oh,1.2097656602504303,TPr,12.4765100251713,False
GOZJEK,6,Oh,TPr,1.5983302413405265,13.238252360654297,Oh,1.5983302413405265,TPr,11.639922119313768,False
GOZJIO,6,Oh,TPr,1.1785925553140515,14.601743663695796,Oh,1.1785925553140515,TPr,13.423151108381743,False
GOZMEP,6,Oh,TPr,3.0027315078024595,11.138908368677992,Oh,3.0027315078024595,TPr,8.136176860875533,False
GOZVEW,6,Oh,TPr,38.76874158111181,29.567012759604065,TPr,29.567012759604065,Oh,9.20172882150774,False
GOZVIA,6,Oh,TPr,37.07376512148872,27.086111767872588,TPr,27.086111767872588,Oh,9.987653353616132,False
GOZVOG,6,Oh,TPr,1.039280997465062,13.073652099944916,Oh,1.039280997465062,TPr,12.034371102479854,False
GOZYUS,6,Oh,TPr,1.5265691374125163,13.228132145512438,Oh,1.5265691374125163,TPr,11.70156300809992,False
GUBLUN,6,Oh,TPr,29.4055700669658,18.931832517695128,TPr,18.931832517695128,Oh,10.473737549270671,False
GUBNOJ,6,Oh,TPr,31.033037731613973,23.51518211621626,TPr,23.51518211621626,Oh,7.517855615397714,False
GUCBEN,6,Oh,TPr,15.981132490431577,16.161182411646617,Oh,15.981132490431577,TPr,0.1800499212150423,True
GUCPIG,6,Oh,TPr,3.2188980326334065,12.868018994074353,Oh,3.2188980326334065,TPr,9.649120961440945,False
GUCZEM,6,Oh,TPr,0.4216542912633249,15.528801614365904,Oh,0.4216542912633249,TPr,15.10714732310258,False
GUFBEP,6,Oh,TPr,28.494329043301654,28.390449478730066,TPr,28.390449478730066,Oh,0.1038795645715922,True
GUFLAW,6,Oh,TPr,1.4577985844214931,14.345894293171224,Oh,1.4577985844214931,TPr,12.88809570874973,False
GUFLEA,6,Oh,TPr,1.531260909222692,13.42595142033821,Oh,1.531260909222692,TPr,11.89469051111552,False
GUFPUT,6,Oh,TPr,0.412218613750504,14.70474265845637,Oh,0.412218613750504,TPr,14.292524044705866,False
GUGYIQ,6,Oh,TPr,0.1644567099218477,16.445174735655844,Oh,0.1644567099218477,TPr,16.280718025733997,False
GUHNOP,6,Oh,TPr,31.731688706586908,33.70396662923017,Oh,31.731688706586908,TPr,1.972277922643265,False
GUHNUV,6,Oh,TPr,29.10328503053036,32.00193778829779,Oh,29.10328503053036,TPr,2.898652757767429,False
GUHQUY,6,Oh,TPr,23.444075293869066,10.837965058877142,TPr,10.837965058877142,Oh,12.606110234991924,False
GUJFOH,6,Oh,TPr,0.0893007817070678,16.722480438497954,Oh,0.0893007817070678,TPr,16.633179656790887,False
GUJLOP,6,Oh,TPr,39.37849260586815,37.50570317216023,TPr,37.50570317216023,Oh,1.872789433707922,False
GUJSUC,6,Oh,TPr,1.1788039608962615,15.159175430509697,Oh,1.1788039608962615,TPr,13.980371469613434,False
GUKKII,6,Oh,TPr,26.14882042248912,20.0907192976811,TPr,20.0907192976811,Oh,6.058101124808015,False
GUKLOP,6,Oh,TPr,1.0302253269429409,13.96841825867367,Oh,1.0302253269429409,TPr,12.93819293173073,False
GUKLUV,6,Oh,TPr,1.2830482778992056,12.693632292436352,Oh,1.2830482778992056,TPr,11.410584014537148,False
GUKRUZ,6,Oh,TPr,0.0780845847338649,16.454114718665263,Oh,0.0780845847338649,TPr,16.376030133931398,False
GUKYIX,6,Oh,TPr,41.47947963522759,38.12811983654717,TPr,38.12811983654717,Oh,3.351359798680427,False
GUKYOD,6,Oh,TPr,40.89887375098556,38.344049391250486,TPr,38.344049391250486,Oh,2.554824359735072,False
GULZOD,6,Oh,TPr,0.8838020336254324,17.390715001895416,Oh,0.8838020336254324,TPr,16.506912968269983,False
GUNJUU,6,Oh,TPr,12.87742200005236,13.870286398917973,Oh,12.87742200005236,TPr,0.9928643988656116,True
GUNJUX,6,Oh,TPr,28.104750695870774,14.095781795854068,TPr,14.095781795854068,Oh,14.008968900016706,False
GUNKAB,6,Oh,TPr,14.307250141420887,14.232826286045496,TPr,14.232826286045496,Oh,0.0744238553753913,True
GUNYUK,6,Oh,TPr,23.45879046112106,10.443287374146813,TPr,10.443287374146813,Oh,13.015503086974247,False
GUNZAR,6,Oh,TPr,22.91527000758532,10.54211136821012,TPr,10.54211136821012,Oh,12.373158639375198,False
GUPDOK,6,Oh,TPr,24.35498096029313,9.78822946260978,TPr,9.78822946260978,Oh,14.56675149768335,False
GUPGEF,6,Oh,TPr,0.315203339573665,15.08979682093088,Oh,0.315203339573665,TPr,14.774593481357211,False
GUPMIQ,6,Oh,TPr,20.56234003528269,20.17290276034358,TPr,20.17290276034358,Oh,0.3894372749391159,True
GUPYAR,6,Oh,TPr,32.80665677010681,26.88958197857437,TPr,26.88958197857437,Oh,5.917074791532443,False
GUQBUQ,6,Oh,TPr,2.367524183234622,11.421017142994152,Oh,2.367524183234622,TPr,9.05349295975953,False
GUQCAX,6,Oh,TPr,2.64153033316526,11.082062713157246,Oh,2.64153033316526,TPr,8.440532379991986,False
GUQDUR,6,Oh,TPr,24.61181052667318,8.756600949997251,TPr,8.756600949997251,Oh,15.85520957667593,False
GUQMOW,6,Oh,TPr,1.1005220545010812,15.875990025580451,Oh,1.1005220545010812,TPr,14.775467971079372,False
GURGIK,6,Oh,TPr,40.11202615380677,36.45395159506979,TPr,36.45395159506979,Oh,3.6580745587369847,False
GURGUW,6,Oh,TPr,23.339795305105543,19.241094262439468,TPr,19.241094262439468,Oh,4.098701042666075,False
GURMAI,6,Oh,TPr,28.365526173061244,19.34203380287548,TPr,19.34203380287548,Oh,9.023492370185764,False
GURMEM,6,Oh,TPr,28.465077271120617,19.54276799353884,TPr,19.54276799353884,Oh,8.922309277581778,False
GUSRUI,6,Oh,TPr,39.53090044174249,34.628389590275546,TPr,34.628389590275546,Oh,4.902510851466943,False
GUSTAR,6,Oh,TPr,30.455261983011912,20.65740838675702,TPr,20.65740838675702,Oh,9.797853596254892,False
GUTDAD,6,Oh,TPr,1.040852506972911,15.64454289477932,Oh,1.040852506972911,TPr,14.60369038780641,False
GUTFEI,6,Oh,TPr,1.6397925808569338,12.641359474425032,Oh,1.6397925808569338,TPr,11.001566893568098,False
GUTJUC,6,Oh,TPr,36.34433475804504,25.64566098838995,TPr,25.64566098838995,Oh,10.698673769655088,False
GUTKOX,6,Oh,TPr,18.31561899692661,15.245941120051196,TPr,15.245941120051196,Oh,3.06967787687541,False
GUTQOB,6,Oh,TPr,25.331730166418296,18.55845856540114,TPr,18.55845856540114,Oh,6.773271601017157,False
GUTQUH,6,Oh,TPr,24.98528447642117,15.34756216080327,TPr,15.34756216080327,Oh,9.637722315617903,False
GUVMEP,6,Oh,TPr,24.626749905722477,10.912081425016632,TPr,10.912081425016632,Oh,13.71466848070584,False
GUVQIZ,6,Oh,TPr,35.51776429346619,23.770421643266967,TPr,23.770421643266967,Oh,11.747342650199226,False
GUVVID,6,Oh,TPr,30.65607741007205,22.1893503490848,TPr,22.1893503490848,Oh,8.466727060987253,False
GUWKIS,6,Oh,TPr,40.561035139373246,37.64071220784691,TPr,37.64071220784691,Oh,2.920322931526336,False
GUWLUF,6,Oh,TPr,40.99085861076305,38.44444748062179,TPr,38.44444748062179,Oh,2.546411130141258,False
GUWVUP,6,Oh,TPr,1.6003039042473548,13.007087471832872,Oh,1.6003039042473548,TPr,11.406783567585515,False
GUWWEB,6,Oh,TPr,1.9922965845044145,14.455223603028816,Oh,1.9922965845044145,TPr,12.462927018524402,False
GUXTUQ,6,Oh,TPr,15.155812766496153,15.223354306695716,Oh,15.155812766496153,TPr,0.0675415401995618,True
GUXVEC,6,Oh,TPr,29.71029494776418,18.974190258287145,TPr,18.974190258287145,Oh,10.736104689477036,False
GUYDUZ,6,Oh,TPr,23.855262912898333,10.74201372615919,TPr,10.74201372615919,Oh,13.113249186739145,False
GUYFAH,6,Oh,TPr,25.7521833452765,10.911113923228276,TPr,10.911113923228276,Oh,14.841069422048225,False
GUYFOV,6,Oh,TPr,19.508181903599997,12.081845617981632,TPr,12.081845617981632,Oh,7.42633628561836,False
GUYFUB,6,Oh,TPr,25.63945880793008,16.350787589764554,TPr,16.350787589764554,Oh,9.288671218165526,False
GUYHEQ,6,Oh,TPr,38.54845587411376,36.07297135320097,TPr,36.07297135320097,Oh,2.4754845209127936,False
GUYHIU,6,Oh,TPr,37.84667768544099,36.32422082473366,TPr,36.32422082473366,Oh,1.5224568607073294,False
GUYHOA,6,Oh,TPr,38.1086228366293,36.36419412689366,TPr,36.36419412689366,Oh,1.7444287097356437,False
GUYHUG,6,Oh,TPr,38.15556136856619,35.8103327917806,TPr,35.8103327917806,Oh,2.345228576785587,False
GUYJAO,6,Oh,TPr,36.76587789517392,35.083253017412034,TPr,35.083253017412034,Oh,1.6826248777618815,False
GUYJES,6,Oh,TPr,38.28571674251298,36.48700688400982,TPr,36.48700688400982,Oh,1.798709858503159,False
GUYYUW,6,Oh,TPr,24.602999836419407,8.96413203601938,TPr,8.96413203601938,Oh,15.638867800400028,False
GUZDUC,6,Oh,TPr,0.958251882205091,14.03690663339033,Oh,0.958251882205091,TPr,13.07865475118524,False
GUZKUH,6,Oh,TPr,23.44491305965452,9.862922833148511,TPr,9.862922833148511,Oh,13.581990226506008,False
GUZRID,6,Oh,TPr,23.52493891431049,9.933299999576716,TPr,9.933299999576716,Oh,13.591638914733773,False
GUZVAY,6,Oh,TPr,22.276478685659367,10.616302251494991,TPr,10.616302251494991,Oh,11.660176434164374,False
GUZXEF,6,Oh,TPr,15.937503537890844,14.992930281685757,TPr,14.992930281685757,Oh,0.9445732562050893,True
HABCIA,6,Oh,TPr,28.20454983445352,25.115550774432226,TPr,25.115550774432226,Oh,3.0889990600212904,False
HABGOJ,6,Oh,TPr,1.1985233939170263,15.113406076188449,Oh,1.1985233939170263,TPr,13.91488268227142,False
