cn,scope,threshold_delta_s,operator,criterion,is_default_threshold,n_total,n_satisfying,fraction_satisfying,percent_satisfying
5,CN5,2.02,<,S_second - S_best < threshold_delta_s,False,6356,1480,0.2328508495909377,23.28508495909377
5,CN5,2.03,<,S_second - S_best < threshold_delta_s,False,6356,1492,0.23473882945248584,23.473882945248583
5,CN5,2.04,<,S_second - S_best < threshold_delta_s,False,6356,1502,0.23631214600377595,23.631214600377596
5,CN5,2.05,<,S_second - S_best < threshold_delta_s,False,6356,1508,0.23725613593455003,23.725613593455
5,CN5,2.06,<,S_second - S_best < threshold_delta_s,False,6356,1516,0.23851478917558214,23.851478917558214
5,CN5,2.07,<,S_second - S_best < threshold_delta_s,False,6356,1523,0.2396161107614852,23.96161107614852
5,CN5,2.08,<,S_second - S_best < threshold_delta_s,False,6356,1538,0.2419760855884204,24.197608558842038
5,CN5,2.09,<,S_second - S_best < threshold_delta_s,False,6356,1548,0.24354940213971052,24.35494021397105
5,CN5,2.10,<,S_second - S_best < threshold_delta_s,False,6356,1553,0.24433606041535558,24.43360604153556
5,CN5,2.11,<,S_second - S_best < threshold_delta_s,False,6356,1558,0.24512271869100064,24.51227186910006
5,CN5,2.12,<,S_second - S_best < threshold_delta_s,False,6356,1564,0.2460667086217747,24.60667086217747
5,CN5,2.13,<,S_second - S_best < threshold_delta_s,False,6356,1573,0.2474826935179358,24.74826935179358
5,CN5,2.14,<,S_second - S_best < threshold_delta_s,False,6356,1580,0.2485840151038389,24.85840151038389
5,CN5,2.15,<,S_second - S_best < threshold_delta_s,False,6356,1588,0.24984266834487098,24.984266834487098
5,CN5,2.16,<,S_second - S_best < threshold_delta_s,False,6356,1600,0.2517306482064191,25.173064820641912
5,CN5,2.17,<,S_second - S_best < threshold_delta_s,False,6356,1613,0.2537759597230963,25.377595972309628
5,CN5,2.18,<,S_second - S_best < threshold_delta_s,False,6356,1623,0.2553492762743864,25.53492762743864
5,CN5,2.19,<,S_second - S_best < threshold_delta_s,False,6356,1634,0.2570799244808055,25.707992448080553
5,CN5,2.20,<,S_second - S_best < threshold_delta_s,False,6356,1644,0.25865324103209564,25.865324103209566
5,CN5,2.21,<,S_second - S_best < threshold_delta_s,False,6356,1654,0.26022655758338575,26.022655758338576
5,CN5,2.22,<,S_second - S_best < threshold_delta_s,False,6356,1660,0.26117054751415986,26.117054751415985
5,CN5,2.23,<,S_second - S_best < threshold_delta_s,False,6356,1665,0.2619572057898049,26.19572057898049
5,CN5,2.24,<,S_second - S_best < threshold_delta_s,False,6356,1680,0.2643171806167401,26.431718061674008
5,CN5,2.25,<,S_second - S_best < threshold_delta_s,False,6356,1692,0.26620516047828824,26.620516047828822
5,CN5,2.26,<,S_second - S_best < threshold_delta_s,False,6356,1706,0.2684078036500944,26.84078036500944
5,CN5,2.27,<,S_second - S_best < threshold_delta_s,False,6356,1714,0.2696664568911265,26.96664568911265
5,CN5,2.28,<,S_second - S_best < threshold_delta_s,False,6356,1721,0.2707677784770296,27.076777847702957
5,CN5,2.29,<,S_second - S_best < threshold_delta_s,False,6356,1730,0.27218376337319067,27.218376337319068
5,CN5,2.30,<,S_second - S_best < threshold_delta_s,False,6356,1737,0.27328508495909376,27.32850849590938
5,CN5,2.31,<,S_second - S_best < threshold_delta_s,False,6356,1744,0.27438640654499685,27.438640654499686
5,CN5,2.32,<,S_second - S_best < threshold_delta_s,False,6356,1752,0.27564505978602893,27.564505978602895
5,CN5,2.33,<,S_second - S_best < threshold_delta_s,False,6356,1760,0.27690371302706107,27.690371302706104
5,CN5,2.34,<,S_second - S_best < threshold_delta_s,False,6356,1770,0.2784770295783512,27.847702957835118
5,CN5,2.35,<,S_second - S_best < threshold_delta_s,False,6356,1781,0.2802076777847703,28.02076777847703
5,CN5,2.36,<,S_second - S_best < threshold_delta_s,False,6356,1796,0.28256765261170547,28.256765261170546
5,CN5,2.37,<,S_second - S_best < threshold_delta_s,False,6356,1805,0.2839836375078666,28.398363750786658
5,CN5,2.38,<,S_second - S_best < threshold_delta_s,False,6356,1810,0.28477029578351165,28.477029578351164
5,CN5,2.39,<,S_second - S_best < threshold_delta_s,False,6356,1824,0.28697293895531784,28.697293895531782
5,CN5,2.40,<,S_second - S_best < threshold_delta_s,False,6356,1835,0.28870358716173694,28.870358716173694
5,CN5,2.41,<,S_second - S_best < threshold_delta_s,False,6356,1844,0.29011957205789807,29.011957205789805
5,CN5,2.42,<,S_second - S_best < threshold_delta_s,False,6356,1851,0.29122089364380116,29.122089364380113
5,CN5,2.43,<,S_second - S_best < threshold_delta_s,False,6356,1859,0.29247954688483324,29.247954688483322
5,CN5,2.44,<,S_second - S_best < threshold_delta_s,False,6356,1867,0.2937382001258653,29.37382001258653
5,CN5,2.45,<,S_second - S_best < threshold_delta_s,False,6356,1881,0.2959408432976715,29.59408432976715
5,CN5,2.46,<,S_second - S_best < threshold_delta_s,False,6356,1896,0.2983008181246067,29.830081812460666
5,CN5,2.47,<,S_second - S_best < threshold_delta_s,False,6356,1903,0.2994021397105098,29.940213971050976
5,CN5,2.48,<,S_second - S_best < threshold_delta_s,False,6356,1921,0.30223410950283197,30.223410950283196
5,CN5,2.49,<,S_second - S_best < threshold_delta_s,False,6356,1929,0.30349276274386405,30.349276274386405
5,CN5,2.50,<,S_second - S_best < threshold_delta_s,False,6356,1940,0.3052234109502832,30.52234109502832
5,CN5,2.51,<,S_second - S_best < threshold_delta_s,False,6356,1948,0.3064820641913153,30.64820641913153
5,CN5,2.52,<,S_second - S_best < threshold_delta_s,False,6356,1958,0.3080553807426054,30.805538074260543
5,CN5,2.53,<,S_second - S_best < threshold_delta_s,False,6356,1969,0.3097860289490245,30.978602894902455
5,CN5,2.54,<,S_second - S_best < threshold_delta_s,False,6356,1980,0.3115166771554437,31.151667715544367
5,CN5,2.55,<,S_second - S_best < threshold_delta_s,False,6356,1999,0.3145059786028949,31.45059786028949
5,CN5,2.56,<,S_second - S_best < threshold_delta_s,False,6356,2013,0.31670862177470105,31.670862177470106
5,CN5,2.57,<,S_second - S_best < threshold_delta_s,False,6356,2025,0.3185966016362492,31.85966016362492
5,CN5,2.58,<,S_second - S_best < threshold_delta_s,False,6356,2034,0.3200125865324103,32.00125865324103
5,CN5,2.59,<,S_second - S_best < threshold_delta_s,False,6356,2045,0.32174323473882943,32.17432347388294
5,CN5,2.60,<,S_second - S_best < threshold_delta_s,False,6356,2054,0.32315921963499056,32.31592196349906
5,CN5,2.61,<,S_second - S_best < threshold_delta_s,False,6356,2068,0.32536186280679674,32.53618628067967
5,CN5,2.62,<,S_second - S_best < threshold_delta_s,False,6356,2073,0.3261485210824418,32.61485210824418
5,CN5,2.63,<,S_second - S_best < threshold_delta_s,False,6356,2083,0.3277218376337319,32.77218376337319
5,CN5,2.64,<,S_second - S_best < threshold_delta_s,False,6356,2089,0.32866582756450596,32.8665827564506
5,CN5,2.65,<,S_second - S_best < threshold_delta_s,False,6356,2106,0.33134046570169917,33.13404657016992
5,CN5,2.66,<,S_second - S_best < threshold_delta_s,False,6356,2115,0.3327564505978603,33.27564505978603
5,CN5,2.67,<,S_second - S_best < threshold_delta_s,False,6356,2135,0.33590308370044053,33.590308370044056
5,CN5,2.68,<,S_second - S_best < threshold_delta_s,False,6356,2147,0.3377910635619887,33.77910635619887
5,CN5,2.69,<,S_second - S_best < threshold_delta_s,False,6356,2161,0.33999370673379486,33.99937067337948
5,CN5,2.70,<,S_second - S_best < threshold_delta_s,False,6356,2174,0.342039018250472,34.2039018250472
5,CN5,2.71,<,S_second - S_best < threshold_delta_s,False,6356,2185,0.3437696664568911,34.376966645689116
5,CN5,2.72,<,S_second - S_best < threshold_delta_s,False,6356,2194,0.34518565135305224,34.518565135305224
5,CN5,2.73,<,S_second - S_best < threshold_delta_s,False,6356,2207,0.3472309628697294,34.72309628697294
5,CN5,2.74,<,S_second - S_best < threshold_delta_s,False,6356,2216,0.3486469477658905,34.86469477658905
5,CN5,2.75,<,S_second - S_best < threshold_delta_s,False,6356,2231,0.3510069225928257,35.10069225928257
5,CN5,2.76,<,S_second - S_best < threshold_delta_s,False,6356,2242,0.3527375707992448,35.27375707992448
5,CN5,2.77,<,S_second - S_best < threshold_delta_s,False,6356,2256,0.35494021397105097,35.4940213971051
5,CN5,2.78,<,S_second - S_best < threshold_delta_s,False,6356,2265,0.3563561988672121,35.63561988672121
5,CN5,2.79,<,S_second - S_best < threshold_delta_s,False,6356,2280,0.35871617369414727,35.87161736941473
5,CN5,2.80,<,S_second - S_best < threshold_delta_s,False,6356,2291,0.36044682190056637,36.04468219005664
5,CN5,2.81,<,S_second - S_best < threshold_delta_s,False,6356,2305,0.36264946507237256,36.264946507237255
5,CN5,2.82,<,S_second - S_best < threshold_delta_s,False,6356,2314,0.3640654499685337,36.40654499685337
5,CN5,2.83,<,S_second - S_best < threshold_delta_s,False,6356,2328,0.3662680931403398,36.626809314033984
5,CN5,2.84,<,S_second - S_best < threshold_delta_s,False,6356,2341,0.368313404657017,36.8313404657017
5,CN5,2.85,<,S_second - S_best < threshold_delta_s,False,6356,2351,0.3698867212083071,36.988672120830714
5,CN5,2.86,<,S_second - S_best < threshold_delta_s,False,6356,2363,0.3717747010698553,37.177470106985524
5,CN5,2.87,<,S_second - S_best < threshold_delta_s,False,6356,2376,0.3738200125865324,37.38200125865324
5,CN5,2.88,<,S_second - S_best < threshold_delta_s,False,6356,2393,0.3764946507237256,37.649465072372564
5,CN5,2.89,<,S_second - S_best < threshold_delta_s,False,6356,2408,0.3788546255506608,37.88546255506608
5,CN5,2.90,<,S_second - S_best < threshold_delta_s,False,6356,2418,0.3804279421019509,38.04279421019509
5,CN5,2.91,<,S_second - S_best < threshold_delta_s,False,6356,2433,0.3827879169288861,38.27879169288861
5,CN5,2.92,<,S_second - S_best < threshold_delta_s,False,6356,2450,0.3854625550660793,38.54625550660793
5,CN5,2.93,<,S_second - S_best < threshold_delta_s,False,6356,2462,0.38735053492762744,38.735053492762745
5,CN5,2.94,<,S_second - S_best < threshold_delta_s,False,6356,2476,0.38955317809943363,38.95531780994336
5,CN5,2.95,<,S_second - S_best < threshold_delta_s,False,6356,2487,0.39128382630585273,39.12838263058527
5,CN5,2.96,<,S_second - S_best < threshold_delta_s,False,6356,2495,0.3925424795468848,39.25424795468848
5,CN5,2.97,<,S_second - S_best < threshold_delta_s,False,6356,2508,0.394587791063562,39.4587791063562
5,CN5,2.98,<,S_second - S_best < threshold_delta_s,False,6356,2523,0.3969477658904972,39.69477658904972
5,CN5,2.99,<,S_second - S_best < threshold_delta_s,False,6356,2530,0.3980490874764003,39.80490874764003
5,CN5,3.00,<,S_second - S_best < threshold_delta_s,False,6356,2538,0.39930774071743236,39.93077407174324
6,CN6,0.00,<,S_second - S_best < threshold_delta_s,False,10825,0,0.0,0.0
6,CN6,0.01,<,S_second - S_best < threshold_delta_s,False,10825,0,0.0,0.0
6,CN6,0.02,<,S_second - S_best < threshold_delta_s,False,10825,1,9.237875288683603e-05,0.009237875288683603
6,CN6,0.03,<,S_second - S_best < threshold_delta_s,False,10825,3,0.0002771362586605081,0.02771362586605081
6,CN6,0.04,<,S_second - S_best < threshold_delta_s,False,10825,5,0.00046189376443418013,0.046189376443418015
6,CN6,0.05,<,S_second - S_best < threshold_delta_s,False,10825,8,0.0007390300230946883,0.07390300230946882
6,CN6,0.06,<,S_second - S_best < threshold_delta_s,False,10825,10,0.0009237875288683603,0.09237875288683603
6,CN6,0.07,<,S_second - S_best < threshold_delta_s,False,10825,14,0.0012933025404157045,0.12933025404157045
6,CN6,0.08,<,S_second - S_best < threshold_delta_s,False,10825,19,0.0017551963048498846,0.17551963048498845
6,CN6,0.09,<,S_second - S_best < threshold_delta_s,False,10825,23,0.0021247113163972288,0.21247113163972287
6,CN6,0.10,<,S_second - S_best < threshold_delta_s,False,10825,28,0.002586605080831409,0.2586605080831409
6,CN6,0.11,<,S_second - S_best < threshold_delta_s,False,10825,33,0.003048498845265589,0.30484988452655887
6,CN6,0.12,<,S_second - S_best < threshold_delta_s,False,10825,35,0.003233256351039261,0.3233256351039261
6,CN6,0.13,<,S_second - S_best < threshold_delta_s,False,10825,40,0.003695150115473441,0.3695150115473441
6,CN6,0.14,<,S_second - S_best < threshold_delta_s,False,10825,40,0.003695150115473441,0.3695150115473441
6,CN6,0.15,<,S_second - S_best < threshold_delta_s,False,10825,43,0.003972286374133949,0.3972286374133949
6,CN6,0.16,<,S_second - S_best < threshold_delta_s,False,10825,46,0.0042494226327944576,0.42494226327944573
6,CN6,0.17,<,S_second - S_best < threshold_delta_s,False,10825,50,0.004618937644341801,0.4618937644341801
6,CN6,0.18,<,S_second - S_best < threshold_delta_s,False,10825,51,0.004711316397228637,0.47113163972286376
6,CN6,0.19,<,S_second - S_best < threshold_delta_s,False,10825,56,0.005173210161662818,0.5173210161662818
6,CN6,0.20,<,S_second - S_best < threshold_delta_s,False,10825,59,0.005450346420323326,0.5450346420323325
6,CN6,0.21,<,S_second - S_best < threshold_delta_s,False,10825,66,0.006096997690531178,0.6096997690531177
6,CN6,0.22,<,S_second - S_best < threshold_delta_s,False,10825,68,0.00628175519630485,0.628175519630485
6,CN6,0.23,<,S_second - S_best < threshold_delta_s,False,10825,71,0.006558891454965358,0.6558891454965358
6,CN6,0.24,<,S_second - S_best < threshold_delta_s,False,10825,72,0.006651270207852194,0.6651270207852193
6,CN6,0.25,<,S_second - S_best < threshold_delta_s,False,10825,75,0.006928406466512702,0.6928406466512702
6,CN6,0.26,<,S_second - S_best < threshold_delta_s,False,10825,80,0.007390300230946882,0.7390300230946882
6,CN6,0.27,<,S_second - S_best < threshold_delta_s,False,10825,81,0.007482678983833718,0.7482678983833718
6,CN6,0.28,<,S_second - S_best < threshold_delta_s,False,10825,83,0.00766743648960739,0.766743648960739
6,CN6,0.29,<,S_second - S_best < threshold_delta_s,False,10825,85,0.007852193995381063,0.7852193995381063
6,CN6,0.30,<,S_second - S_best < threshold_delta_s,False,10825,85,0.007852193995381063,0.7852193995381063
6,CN6,0.31,<,S_second - S_best < threshold_delta_s,False,10825,86,0.007944572748267898,0.7944572748267898
6,CN6,0.32,<,S_second - S_best < threshold_delta_s,False,10825,88,0.00812933025404157,0.812933025404157
6,CN6,0.33,<,S_second - S_best < threshold_delta_s,False,10825,90,0.008314087759815243,0.8314087759815243
6,CN6,0.34,<,S_second - S_best < threshold_delta_s,False,10825,90,0.008314087759815243,0.8314087759815243
6,CN6,0.35,<,S_second - S_best < threshold_delta_s,False,10825,93,0.00859122401847575,0.859122401847575
6,CN6,0.36,<,S_second - S_best < threshold_delta_s,False,10825,97,0.008960739030023094,0.8960739030023095
6,CN6,0.37,<,S_second - S_best < threshold_delta_s,False,10825,100,0.009237875288683603,0.9237875288683602
6,CN6,0.38,<,S_second - S_best < threshold_delta_s,False,10825,102,0.009422632794457275,0.9422632794457275
6,CN6,0.39,<,S_second - S_best < threshold_delta_s,False,10825,105,0.009699769053117783,0.9699769053117783
6,CN6,0.40,<,S_second - S_best < threshold_delta_s,False,10825,106,0.009792147806004618,0.9792147806004619
6,CN6,0.41,<,S_second - S_best < threshold_delta_s,False,10825,106,0.009792147806004618,0.9792147806004619
6,CN6,0.42,<,S_second - S_best < threshold_delta_s,False,10825,110,0.010161662817551964,1.0161662817551964
6,CN6,0.43,<,S_second - S_best < threshold_delta_s,False,10825,113,0.01043879907621247,1.043879907621247
6,CN6,0.44,<,S_second - S_best < threshold_delta_s,False,10825,114,0.010531177829099308,1.0531177829099307
6,CN6,0.45,<,S_second - S_best < threshold_delta_s,False,10825,116,0.01071593533487298,1.071593533487298
6,CN6,0.46,<,S_second - S_best < threshold_delta_s,False,10825,119,0.010993071593533488,1.0993071593533488
6,CN6,0.47,<,S_second - S_best < threshold_delta_s,False,10825,123,0.011362586605080832,1.136258660508083
6,CN6,0.48,<,S_second - S_best < threshold_delta_s,False,10825,130,0.012009237875288684,1.2009237875288683
6,CN6,0.49,<,S_second - S_best < threshold_delta_s,False,10825,136,0.0125635103926097,1.25635103926097
6,CN6,0.50,<,S_second - S_best < threshold_delta_s,False,10825,138,0.012748267898383372,1.2748267898383372
6,CN6,0.51,<,S_second - S_best < threshold_delta_s,False,10825,144,0.013302540415704387,1.3302540415704387
6,CN6,0.52,<,S_second - S_best < threshold_delta_s,False,10825,145,0.013394919168591224,1.3394919168591224
6,CN6,0.53,<,S_second - S_best < threshold_delta_s,False,10825,148,0.013672055427251733,1.3672055427251733
6,CN6,0.54,<,S_second - S_best < threshold_delta_s,False,10825,149,0.013764434180138568,1.3764434180138567
6,CN6,0.55,<,S_second - S_best < threshold_delta_s,False,10825,152,0.014041570438799077,1.4041570438799076
6,CN6,0.56,<,S_second - S_best < threshold_delta_s,False,10825,152,0.014041570438799077,1.4041570438799076
6,CN6,0.57,<,S_second - S_best < threshold_delta_s,False,10825,152,0.014041570438799077,1.4041570438799076
6,CN6,0.58,<,S_second - S_best < threshold_delta_s,False,10825,155,0.014318706697459584,1.4318706697459584
6,CN6,0.59,<,S_second - S_best < threshold_delta_s,False,10825,156,0.01441108545034642,1.4411085450346421
6,CN6,0.60,<,S_second - S_best < threshold_delta_s,False,10825,160,0.014780600461893764,1.4780600461893765
6,CN6,0.61,<,S_second - S_best < threshold_delta_s,False,10825,163,0.015057736720554273,1.5057736720554273
6,CN6,0.62,<,S_second - S_best < threshold_delta_s,False,10825,168,0.015519630484988453,1.5519630484988454
6,CN6,0.63,<,S_second - S_best < threshold_delta_s,False,10825,173,0.015981524249422632,1.5981524249422632
6,CN6,0.64,<,S_second - S_best < threshold_delta_s,False,10825,179,0.01653579676674365,1.653579676674365
6,CN6,0.65,<,S_second - S_best < threshold_delta_s,False,10825,180,0.016628175519630486,1.6628175519630486
6,CN6,0.66,<,S_second - S_best < threshold_delta_s,False,10825,182,0.016812933025404157,1.6812933025404158
6,CN6,0.67,<,S_second - S_best < threshold_delta_s,False,10825,185,0.017090069284064664,1.7090069284064666
6,CN6,0.68,<,S_second - S_best < threshold_delta_s,False,10825,188,0.017367205542725174,1.7367205542725173
6,CN6,0.69,<,S_second - S_best < threshold_delta_s,False,10825,189,0.01745958429561201,1.745958429561201
6,CN6,0.70,<,S_second - S_best < threshold_delta_s,False,10825,190,0.017551963048498844,1.7551963048498844
6,CN6,0.71,<,S_second - S_best < threshold_delta_s,False,10825,194,0.017921478060046188,1.792147806004619
6,CN6,0.72,<,S_second - S_best < threshold_delta_s,False,10825,198,0.018290993071593535,1.8290993071593533
6,CN6,0.73,<,S_second - S_best < threshold_delta_s,False,10825,205,0.018937644341801386,1.8937644341801385
6,CN6,0.74,<,S_second - S_best < threshold_delta_s,False,10825,207,0.01912240184757506,1.9122401847575057
6,CN6,0.75,<,S_second - S_best < threshold_delta_s,False,10825,209,0.01930715935334873,1.930715935334873
6,CN6,0.76,<,S_second - S_best < threshold_delta_s,False,10825,212,0.019584295612009237,1.9584295612009237
6,CN6,0.77,<,S_second - S_best < threshold_delta_s,False,10825,216,0.01995381062355658,1.9953810623556583
6,CN6,0.78,<,S_second - S_best < threshold_delta_s,False,10825,220,0.020323325635103928,2.032332563510393
6,CN6,0.79,<,S_second - S_best < threshold_delta_s,False,10825,221,0.02041570438799076,2.0415704387990763
6,CN6,0.80,<,S_second - S_best < threshold_delta_s,False,10825,223,0.020600461893764434,2.0600461893764432
6,CN6,0.81,<,S_second - S_best < threshold_delta_s,False,10825,225,0.020785219399538105,2.0785219399538106
6,CN6,0.82,<,S_second - S_best < threshold_delta_s,False,10825,232,0.02143187066974596,2.143187066974596
6,CN6,0.83,<,S_second - S_best < threshold_delta_s,False,10825,235,0.021709006928406466,2.1709006928406467
6,CN6,0.84,<,S_second - S_best < threshold_delta_s,False,10825,238,0.021986143187066976,2.1986143187066975
6,CN6,0.85,<,S_second - S_best < threshold_delta_s,False,10825,240,0.022170900692840646,2.2170900692840645
6,CN6,0.86,<,S_second - S_best < threshold_delta_s,False,10825,242,0.02235565819861432,2.235565819861432
6,CN6,0.87,<,S_second - S_best < threshold_delta_s,False,10825,244,0.02254041570438799,2.2540415704387993
6,CN6,0.88,<,S_second - S_best < threshold_delta_s,False,10825,245,0.022632794457274827,2.2632794457274827
6,CN6,0.89,<,S_second - S_best < threshold_delta_s,False,10825,246,0.022725173210161664,2.272517321016166
6,CN6,0.90,<,S_second - S_best < threshold_delta_s,False,10825,251,0.023187066974595844,2.3187066974595845
6,CN6,0.91,<,S_second - S_best < threshold_delta_s,False,10825,260,0.02401847575057737,2.4018475750577366
6,CN6,0.92,<,S_second - S_best < threshold_delta_s,False,10825,262,0.02420323325635104,2.420323325635104
6,CN6,0.93,<,S_second - S_best < threshold_delta_s,False,10825,266,0.024572748267898382,2.4572748267898383
6,CN6,0.94,<,S_second - S_best < threshold_delta_s,False,10825,268,0.024757505773672056,2.4757505773672057
6,CN6,0.95,<,S_second - S_best < threshold_delta_s,False,10825,277,0.02558891454965358,2.558891454965358
6,CN6,0.96,<,S_second - S_best < threshold_delta_s,False,10825,281,0.025958429561200924,2.595842956120092
6,CN6,0.97,<,S_second - S_best < threshold_delta_s,False,10825,284,0.02623556581986143,2.623556581986143
6,CN6,0.98,<,S_second - S_best < threshold_delta_s,False,10825,286,0.026420323325635105,2.6420323325635104
6,CN6,0.99,<,S_second - S_best < threshold_delta_s,False,10825,288,0.026605080831408775,2.6605080831408774
6,CN6,1.00,<,S_second - S_best < threshold_delta_s,True,10825,294,0.027159353348729792,2.715935334872979
6,CN6,1.01,<,S_second - S_best < threshold_delta_s,False,10825,299,0.027621247113163973,2.7621247113163974
6,CN6,1.02,<,S_second - S_best < threshold_delta_s,False,10825,302,0.02789838337182448,2.7898383371824482
6,CN6,1.03,<,S_second - S_best < threshold_delta_s,False,10825,305,0.02817551963048499,2.8175519630484986
6,CN6,1.04,<,S_second - S_best < threshold_delta_s,False,10825,312,0.02882217090069284,2.8822170900692843
6,CN6,1.05,<,S_second - S_best < threshold_delta_s,False,10825,317,0.02928406466512702,2.928406466512702
6,CN6,1.06,<,S_second - S_best < threshold_delta_s,False,10825,318,0.029376443418013858,2.9376443418013856
6,CN6,1.07,<,S_second - S_best < threshold_delta_s,False,10825,318,0.029376443418013858,2.9376443418013856
6,CN6,1.08,<,S_second - S_best < threshold_delta_s,False,10825,322,0.029745958429561202,2.97459584295612
6,CN6,1.09,<,S_second - S_best < threshold_delta_s,False,10825,324,0.029930715935334872,2.9930715935334873
6,CN6,1.10,<,S_second - S_best < threshold_delta_s,False,10825,325,0.03002309468822171,3.0023094688221708
6,CN6,1.11,<,S_second - S_best < threshold_delta_s,False,10825,329,0.030392609699769053,3.039260969976905
6,CN6,1.12,<,S_second - S_best < threshold_delta_s,False,10825,330,0.03048498845265589,3.048498845265589
6,CN6,1.13,<,S_second - S_best < threshold_delta_s,False,10825,334,0.030854503464203233,3.0854503464203233
6,CN6,1.14,<,S_second - S_best < threshold_delta_s,False,10825,337,0.03113163972286374,3.113163972286374
6,CN6,1.15,<,S_second - S_best < threshold_delta_s,False,10825,339,0.03131639722863741,3.131639722863741
6,CN6,1.16,<,S_second - S_best < threshold_delta_s,False,10825,341,0.031501154734411084,3.1501154734411085
6,CN6,1.17,<,S_second - S_best < threshold_delta_s,False,10825,343,0.03168591224018476,3.168591224018476
6,CN6,1.18,<,S_second - S_best < threshold_delta_s,False,10825,347,0.032055427251732105,3.2055427251732103
6,CN6,1.19,<,S_second - S_best < threshold_delta_s,False,10825,353,0.03260969976905312,3.260969976905312
6,CN6,1.20,<,S_second - S_best < threshold_delta_s,False,10825,356,0.032886836027713626,3.2886836027713624
6,CN6,1.21,<,S_second - S_best < threshold_delta_s,False,10825,360,0.03325635103926097,3.325635103926097
6,CN6,1.22,<,S_second - S_best < threshold_delta_s,False,10825,363,0.03353348729792148,3.3533487297921476
6,CN6,1.23,<,S_second - S_best < threshold_delta_s,False,10825,365,0.033718244803695153,3.371824480369515
6,CN6,1.24,<,S_second - S_best < threshold_delta_s,False,10825,369,0.034087759815242494,3.4087759815242493
6,CN6,1.25,<,S_second - S_best < threshold_delta_s,False,10825,373,0.03445727482678984,3.4457274826789837
6,CN6,1.26,<,S_second - S_best < threshold_delta_s,False,10825,376,0.03473441108545035,3.4734411085450345
6,CN6,1.27,<,S_second - S_best < threshold_delta_s,False,10825,382,0.03528868360277136,3.5288683602771362
6,CN6,1.28,<,S_second - S_best < threshold_delta_s,False,10825,386,0.03565819861431871,3.5658198614318706
6,CN6,1.29,<,S_second - S_best < threshold_delta_s,False,10825,390,0.03602771362586605,3.602771362586605
6,CN6,1.30,<,S_second - S_best < threshold_delta_s,False,10825,394,0.0363972286374134,3.6397228637413397
6,CN6,1.31,<,S_second - S_best < threshold_delta_s,False,10825,397,0.036674364896073904,3.66743648960739
6,CN6,1.32,<,S_second - S_best < threshold_delta_s,False,10825,401,0.037043879907621244,3.704387990762125
6,CN6,1.33,<,S_second - S_best < threshold_delta_s,False,10825,405,0.03741339491916859,3.741339491916859
6,CN6,1.34,<,S_second - S_best < threshold_delta_s,False,10825,410,0.03787528868360277,3.787528868360277
6,CN6,1.35,<,S_second - S_best < threshold_delta_s,False,10825,415,0.03833718244803695,3.8337182448036953
6,CN6,1.36,<,S_second - S_best < threshold_delta_s,False,10825,421,0.038891454965357966,3.8891454965357966
6,CN6,1.37,<,S_second - S_best < threshold_delta_s,False,10825,423,0.03907621247113164,3.907621247113164
6,CN6,1.38,<,S_second - S_best < threshold_delta_s,False,10825,425,0.03926096997690531,3.9260969976905313
6,CN6,1.39,<,S_second - S_best < threshold_delta_s,False,10825,430,0.039722863741339494,3.972286374133949
6,CN6,1.40,<,S_second - S_best < threshold_delta_s,False,10825,440,0.040646651270207855,4.064665127020786
6,CN6,1.41,<,S_second - S_best < threshold_delta_s,False,10825,444,0.041016166281755195,4.1016166281755195
6,CN6,1.42,<,S_second - S_best < threshold_delta_s,False,10825,452,0.04175519630484988,4.175519630484988
6,CN6,1.43,<,S_second - S_best < threshold_delta_s,False,10825,458,0.042309468822170904,4.23094688221709
6,CN6,1.44,<,S_second - S_best < threshold_delta_s,False,10825,460,0.04249422632794457,4.249422632794457
6,CN6,1.45,<,S_second - S_best < threshold_delta_s,False,10825,461,0.04258660508083141,4.258660508083141
6,CN6,1.46,<,S_second - S_best < threshold_delta_s,False,10825,463,0.042771362586605084,4.277136258660508
6,CN6,1.47,<,S_second - S_best < threshold_delta_s,False,10825,469,0.0433256351039261,4.3325635103926095
6,CN6,1.48,<,S_second - S_best < threshold_delta_s,False,10825,470,0.04341801385681293,4.341801385681293
6,CN6,1.49,<,S_second - S_best < threshold_delta_s,False,10825,474,0.04378752886836028,4.378752886836028
6,CN6,1.50,<,S_second - S_best < threshold_delta_s,False,10825,479,0.04424942263279446,4.424942263279446
6,CN6,1.51,<,S_second - S_best < threshold_delta_s,False,10825,482,0.044526558891454966,4.452655889145497
6,CN6,1.52,<,S_second - S_best < threshold_delta_s,False,10825,484,0.04471131639722864,4.471131639722864
6,CN6,1.53,<,S_second - S_best < threshold_delta_s,False,10825,488,0.04508083140877598,4.5080831408775985
6,CN6,1.54,<,S_second - S_best < threshold_delta_s,False,10825,490,0.045265588914549654,4.5265588914549655
6,CN6,1.55,<,S_second - S_best < threshold_delta_s,False,10825,492,0.04545034642032333,4.545034642032332
6,CN6,1.56,<,S_second - S_best < threshold_delta_s,False,10825,498,0.04600461893764434,4.600461893764434
6,CN6,1.57,<,S_second - S_best < threshold_delta_s,False,10825,503,0.04646651270207852,4.646651270207852
6,CN6,1.58,<,S_second - S_best < threshold_delta_s,False,10825,511,0.04720554272517321,4.720554272517321
6,CN6,1.59,<,S_second - S_best < threshold_delta_s,False,10825,515,0.04757505773672056,4.757505773672055
