run_stage,selection_order,mol_id,fold,metal,cn,graph_sha256,arm,k,representation,reference_sha256,matched_variants,mismatched_variants,match_fraction,unique_variant_hashes,unique_hashes_with_reference,all_variants_match_reference
full,577,BADLIC,1,Fe,5,10fcc820b51fce74c5904631fc512f48775440255937d25ff89f7f3b70421088,combined,100,connectivity_only,78a37799b755e096bd9d11c2641bc07e7046205d4ee46e0912447a6b986be3f7,100,0,1.0,1,1,True
full,577,BADLIC,1,Fe,5,10fcc820b51fce74c5904631fc512f48775440255937d25ff89f7f3b70421088,combined,100,uncanonicalized_coordrep,6e84057d903c084c77aca87d638da240e64c4a58c301e98e958aea2af19ea52f,0,100,0.0,27,28,False
full,577,BADLIC,1,Fe,5,10fcc820b51fce74c5904631fc512f48775440255937d25ff89f7f3b70421088,combined,100,patched_coordrep,17caf56e51f39d0fbd5e4f3783df5e507c17e075a6d966bcd68153864656b64f,100,0,1.0,1,1,True
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,rigid,100,raw_cartesian,66e04d5ea457a7a0d29ff6260e34552d655be162fcc0b45ec101baf930ddcaf3,0,100,0.0,100,101,False
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,rigid,100,ordered_distance_matrix,cbb512d9413d2707facef790bed4b506ac226488086688322684eabae1ec560e,100,0,1.0,1,1,True
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,rigid,100,connectivity_only,92fbca7df1f3fb20995aa450da8af34e56db39ce6cca47faedaab064e9b53734,100,0,1.0,1,1,True
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,rigid,100,uncanonicalized_coordrep,ce9cabbed996e1de79333f56ca1af2d9636adf99f8e639c81f4428164b5086e0,100,0,1.0,1,1,True
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,rigid,100,patched_coordrep,59ffb651c80fd7c2a5e581208030e811048331ed7c9c51f5f1c983550518495a,100,0,1.0,1,1,True
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,permutation,100,raw_cartesian,66e04d5ea457a7a0d29ff6260e34552d655be162fcc0b45ec101baf930ddcaf3,1,99,0.01,23,23,False
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,permutation,100,ordered_distance_matrix,cbb512d9413d2707facef790bed4b506ac226488086688322684eabae1ec560e,1,99,0.01,23,23,False
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,permutation,100,connectivity_only,92fbca7df1f3fb20995aa450da8af34e56db39ce6cca47faedaab064e9b53734,100,0,1.0,1,1,True
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,permutation,100,uncanonicalized_coordrep,ce9cabbed996e1de79333f56ca1af2d9636adf99f8e639c81f4428164b5086e0,2,98,0.02,6,6,False
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,permutation,100,patched_coordrep,59ffb651c80fd7c2a5e581208030e811048331ed7c9c51f5f1c983550518495a,100,0,1.0,1,1,True
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,combined,100,raw_cartesian,66e04d5ea457a7a0d29ff6260e34552d655be162fcc0b45ec101baf930ddcaf3,0,100,0.0,100,101,False
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,combined,100,ordered_distance_matrix,cbb512d9413d2707facef790bed4b506ac226488086688322684eabae1ec560e,5,95,0.05,23,23,False
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,combined,100,connectivity_only,92fbca7df1f3fb20995aa450da8af34e56db39ce6cca47faedaab064e9b53734,100,0,1.0,1,1,True
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,combined,100,uncanonicalized_coordrep,ce9cabbed996e1de79333f56ca1af2d9636adf99f8e639c81f4428164b5086e0,2,98,0.02,6,6,False
full,578,TOQZOQ,4,Ni,4,c17b5f98699cc7471f9d24e13449165ef9d610c861c1e6bbd4516473451d8c4b,combined,100,patched_coordrep,59ffb651c80fd7c2a5e581208030e811048331ed7c9c51f5f1c983550518495a,100,0,1.0,1,1,True
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,rigid,100,raw_cartesian,4af92c08b355e5d52f1b1baa55778f29896e19ab2f6e8a7eff3cd2bde74e0900,0,100,0.0,100,101,False
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,rigid,100,ordered_distance_matrix,09e185197682e5afb5a2e2cf0d163d6b657200f1162553dff30ed1b55455a9b2,100,0,1.0,1,1,True
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,rigid,100,connectivity_only,d7283fc8b04128bd34bbfa66d9b6c1f681fce942c17a3ee4d267af64b888d07f,100,0,1.0,1,1,True
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,rigid,100,uncanonicalized_coordrep,2ba9ee743868f4fd0a5b6320093fa0b361698ea73703857719091fa7b172c35e,100,0,1.0,1,1,True
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,rigid,100,patched_coordrep,d9b7b683ace9979021887bb4f1f22ac516eb8381d9a229f9f4d9001326f9e312,100,0,1.0,1,1,True
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,permutation,100,raw_cartesian,4af92c08b355e5d52f1b1baa55778f29896e19ab2f6e8a7eff3cd2bde74e0900,1,99,0.01,71,71,False
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,permutation,100,ordered_distance_matrix,09e185197682e5afb5a2e2cf0d163d6b657200f1162553dff30ed1b55455a9b2,1,99,0.01,71,71,False
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,permutation,100,connectivity_only,d7283fc8b04128bd34bbfa66d9b6c1f681fce942c17a3ee4d267af64b888d07f,100,0,1.0,1,1,True
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,permutation,100,uncanonicalized_coordrep,2ba9ee743868f4fd0a5b6320093fa0b361698ea73703857719091fa7b172c35e,5,95,0.05,2,2,False
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,permutation,100,patched_coordrep,d9b7b683ace9979021887bb4f1f22ac516eb8381d9a229f9f4d9001326f9e312,100,0,1.0,1,1,True
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,combined,100,raw_cartesian,4af92c08b355e5d52f1b1baa55778f29896e19ab2f6e8a7eff3cd2bde74e0900,0,100,0.0,100,101,False
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,combined,100,ordered_distance_matrix,09e185197682e5afb5a2e2cf0d163d6b657200f1162553dff30ed1b55455a9b2,1,99,0.01,71,71,False
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,combined,100,connectivity_only,d7283fc8b04128bd34bbfa66d9b6c1f681fce942c17a3ee4d267af64b888d07f,100,0,1.0,1,1,True
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,combined,100,uncanonicalized_coordrep,2ba9ee743868f4fd0a5b6320093fa0b361698ea73703857719091fa7b172c35e,4,96,0.04,2,2,False
full,579,FONZAJ,3,Fe,5,6ed8ad4d3181a3202d0cb001794591df555a41ba1527513251841a843e4bbc34,combined,100,patched_coordrep,d9b7b683ace9979021887bb4f1f22ac516eb8381d9a229f9f4d9001326f9e312,100,0,1.0,1,1,True
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,rigid,100,raw_cartesian,12141b7f8379a834697cb1f3c47b88613a3f01774d4b87c03536bad143c7de6c,0,100,0.0,100,101,False
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,rigid,100,ordered_distance_matrix,244082a0e2764aa74601f42450a18a2fa59ebc5131ed9007a3ce9696cbd2c39b,100,0,1.0,1,1,True
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,rigid,100,connectivity_only,e77af0445d5e3a4cdf69b57cbee0f4bf65ea61f9978fbe5d895d842b44f4943f,100,0,1.0,1,1,True
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,rigid,100,uncanonicalized_coordrep,5d37b5f42666f848eb17b2c5543ac638d62f9f59a42d3798eac97dccd8981184,100,0,1.0,1,1,True
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,rigid,100,patched_coordrep,68a8a702dc17acca249b86bfa05c70499e009fec7d09606231ed9f48c37fb6fd,100,0,1.0,1,1,True
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,permutation,100,raw_cartesian,12141b7f8379a834697cb1f3c47b88613a3f01774d4b87c03536bad143c7de6c,2,98,0.02,24,24,False
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,permutation,100,ordered_distance_matrix,244082a0e2764aa74601f42450a18a2fa59ebc5131ed9007a3ce9696cbd2c39b,2,98,0.02,24,24,False
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,permutation,100,connectivity_only,e77af0445d5e3a4cdf69b57cbee0f4bf65ea61f9978fbe5d895d842b44f4943f,100,0,1.0,1,1,True
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,permutation,100,uncanonicalized_coordrep,5d37b5f42666f848eb17b2c5543ac638d62f9f59a42d3798eac97dccd8981184,2,98,0.02,5,5,False
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,permutation,100,patched_coordrep,68a8a702dc17acca249b86bfa05c70499e009fec7d09606231ed9f48c37fb6fd,100,0,1.0,1,1,True
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,combined,100,raw_cartesian,12141b7f8379a834697cb1f3c47b88613a3f01774d4b87c03536bad143c7de6c,0,100,0.0,100,101,False
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,combined,100,ordered_distance_matrix,244082a0e2764aa74601f42450a18a2fa59ebc5131ed9007a3ce9696cbd2c39b,6,94,0.06,23,23,False
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,combined,100,connectivity_only,e77af0445d5e3a4cdf69b57cbee0f4bf65ea61f9978fbe5d895d842b44f4943f,100,0,1.0,1,1,True
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,combined,100,uncanonicalized_coordrep,5d37b5f42666f848eb17b2c5543ac638d62f9f59a42d3798eac97dccd8981184,2,98,0.02,5,5,False
full,580,DOFGIP,3,Pt,4,eba1695b3d50a02342c04c660f6aecbcc9a2fed87057e459ffdf11cca4ae82e2,combined,100,patched_coordrep,68a8a702dc17acca249b86bfa05c70499e009fec7d09606231ed9f48c37fb6fd,100,0,1.0,1,1,True
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,rigid,100,raw_cartesian,4088b51f08eb60644b5de2018784af58569b251e092db3bc7c0beba8d62dd3e7,0,100,0.0,100,101,False
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,rigid,100,ordered_distance_matrix,a0fb53cb960fc7c60fd7bcf9247bb3fb4f8fabfc8f90b3fe57e702367425f514,100,0,1.0,1,1,True
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,rigid,100,connectivity_only,3f12e59972866b0a34f36de6fa716306f107f9b181b8752609ee9dc7794c4f8b,100,0,1.0,1,1,True
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,rigid,100,uncanonicalized_coordrep,baf7c2720499a7c4a545cc9869bc13ec1ac012ca2f47c9090d1fe78af76da28c,100,0,1.0,1,1,True
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,rigid,100,patched_coordrep,32131d8055de6e6662e680e4b65e82d5c7b10c0fcfcc2f0d911f2b2ba297c59f,100,0,1.0,1,1,True
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,permutation,100,raw_cartesian,4088b51f08eb60644b5de2018784af58569b251e092db3bc7c0beba8d62dd3e7,0,100,0.0,69,70,False
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,permutation,100,ordered_distance_matrix,a0fb53cb960fc7c60fd7bcf9247bb3fb4f8fabfc8f90b3fe57e702367425f514,0,100,0.0,69,70,False
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,permutation,100,connectivity_only,3f12e59972866b0a34f36de6fa716306f107f9b181b8752609ee9dc7794c4f8b,100,0,1.0,1,1,True
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,permutation,100,uncanonicalized_coordrep,baf7c2720499a7c4a545cc9869bc13ec1ac012ca2f47c9090d1fe78af76da28c,12,88,0.12,12,12,False
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,permutation,100,patched_coordrep,32131d8055de6e6662e680e4b65e82d5c7b10c0fcfcc2f0d911f2b2ba297c59f,100,0,1.0,1,1,True
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,combined,100,raw_cartesian,4088b51f08eb60644b5de2018784af58569b251e092db3bc7c0beba8d62dd3e7,0,100,0.0,100,101,False
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,combined,100,ordered_distance_matrix,a0fb53cb960fc7c60fd7bcf9247bb3fb4f8fabfc8f90b3fe57e702367425f514,0,100,0.0,69,70,False
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,combined,100,connectivity_only,3f12e59972866b0a34f36de6fa716306f107f9b181b8752609ee9dc7794c4f8b,100,0,1.0,1,1,True
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,combined,100,uncanonicalized_coordrep,baf7c2720499a7c4a545cc9869bc13ec1ac012ca2f47c9090d1fe78af76da28c,17,83,0.17,11,11,False
full,581,LONFUR,2,Ni,5,6a62cb70b746e808cfc6cc75b3f3ddd00ad58a6f9ba15dfe078673d130a02a0d,combined,100,patched_coordrep,32131d8055de6e6662e680e4b65e82d5c7b10c0fcfcc2f0d911f2b2ba297c59f,100,0,1.0,1,1,True
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,rigid,100,raw_cartesian,017ec2dc6612dbb079b55f27cecc96886abbf286aa14b916f592d6d4c045f970,0,100,0.0,100,101,False
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,rigid,100,ordered_distance_matrix,2b7f2135058915482c0c0be74ea0218b0ad306e5aaba0369b215233076ec02c2,100,0,1.0,1,1,True
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,rigid,100,connectivity_only,b9f24ff37fa69b5bade27f109429f47440dfabf19b65772e50e8d22b74061122,100,0,1.0,1,1,True
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,rigid,100,uncanonicalized_coordrep,dd4a8684f0c177803ef8e21f1f54beae7632effeb2da6b70b3e166ca634bcd95,100,0,1.0,1,1,True
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,rigid,100,patched_coordrep,026e469a6cae35cb1d8c439874d73ca0036846e7b44e4b0d9cc1f8d1e83f8ed2,100,0,1.0,1,1,True
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,permutation,100,raw_cartesian,017ec2dc6612dbb079b55f27cecc96886abbf286aa14b916f592d6d4c045f970,1,99,0.01,94,94,False
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,permutation,100,ordered_distance_matrix,2b7f2135058915482c0c0be74ea0218b0ad306e5aaba0369b215233076ec02c2,1,99,0.01,94,94,False
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,permutation,100,connectivity_only,b9f24ff37fa69b5bade27f109429f47440dfabf19b65772e50e8d22b74061122,100,0,1.0,1,1,True
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,permutation,100,uncanonicalized_coordrep,dd4a8684f0c177803ef8e21f1f54beae7632effeb2da6b70b3e166ca634bcd95,28,72,0.28,6,6,False
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,permutation,100,patched_coordrep,026e469a6cae35cb1d8c439874d73ca0036846e7b44e4b0d9cc1f8d1e83f8ed2,100,0,1.0,1,1,True
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,combined,100,raw_cartesian,017ec2dc6612dbb079b55f27cecc96886abbf286aa14b916f592d6d4c045f970,0,100,0.0,100,101,False
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,combined,100,ordered_distance_matrix,2b7f2135058915482c0c0be74ea0218b0ad306e5aaba0369b215233076ec02c2,0,100,0.0,91,92,False
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,combined,100,connectivity_only,b9f24ff37fa69b5bade27f109429f47440dfabf19b65772e50e8d22b74061122,100,0,1.0,1,1,True
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,combined,100,uncanonicalized_coordrep,dd4a8684f0c177803ef8e21f1f54beae7632effeb2da6b70b3e166ca634bcd95,24,76,0.24,6,6,False
full,582,MIMXUD,3,Ir,6,d3c9aed22ee92c75dd177bcb6d05642bde5e4fd6b11dbd38db0222cc399e6825,combined,100,patched_coordrep,026e469a6cae35cb1d8c439874d73ca0036846e7b44e4b0d9cc1f8d1e83f8ed2,100,0,1.0,1,1,True
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,rigid,100,raw_cartesian,5068221cec42ebef2ad8a33840c4ff0ab6b198d339e554598aa5e6d5d225aa9e,0,100,0.0,100,101,False
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,rigid,100,ordered_distance_matrix,c1bd32797a4d1cbbaecd91c72522f04c723ee745afbe4545b74a21b46765052c,100,0,1.0,1,1,True
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,rigid,100,connectivity_only,3ee58dfe6cbe70a32926ef2fadc93acd4c0a51cfab704243afc86200be99ba8c,100,0,1.0,1,1,True
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,rigid,100,uncanonicalized_coordrep,edb22353107da2b7eb9e4b4ac6d43714ce30610e0305482d591fb6ce4882f563,100,0,1.0,1,1,True
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,rigid,100,patched_coordrep,0b9f457f45f32c467f3c5ec640c6e604123c4ada809ec230b853201a082134ec,100,0,1.0,1,1,True
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,permutation,100,raw_cartesian,5068221cec42ebef2ad8a33840c4ff0ab6b198d339e554598aa5e6d5d225aa9e,0,100,0.0,70,71,False
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,permutation,100,ordered_distance_matrix,c1bd32797a4d1cbbaecd91c72522f04c723ee745afbe4545b74a21b46765052c,0,100,0.0,70,71,False
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,permutation,100,connectivity_only,3ee58dfe6cbe70a32926ef2fadc93acd4c0a51cfab704243afc86200be99ba8c,100,0,1.0,1,1,True
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,permutation,100,uncanonicalized_coordrep,edb22353107da2b7eb9e4b4ac6d43714ce30610e0305482d591fb6ce4882f563,6,94,0.06,21,21,False
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,permutation,100,patched_coordrep,0b9f457f45f32c467f3c5ec640c6e604123c4ada809ec230b853201a082134ec,100,0,1.0,1,1,True
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,combined,100,raw_cartesian,5068221cec42ebef2ad8a33840c4ff0ab6b198d339e554598aa5e6d5d225aa9e,0,100,0.0,100,101,False
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,combined,100,ordered_distance_matrix,c1bd32797a4d1cbbaecd91c72522f04c723ee745afbe4545b74a21b46765052c,0,100,0.0,71,72,False
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,combined,100,connectivity_only,3ee58dfe6cbe70a32926ef2fadc93acd4c0a51cfab704243afc86200be99ba8c,100,0,1.0,1,1,True
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,combined,100,uncanonicalized_coordrep,edb22353107da2b7eb9e4b4ac6d43714ce30610e0305482d591fb6ce4882f563,9,91,0.09,23,23,False
full,583,WICRUX,3,Ir,5,0604bd6aa37a60b0865dff17c137903e5dc0a29812254aff1cf5d431ad7fd0af,combined,100,patched_coordrep,0b9f457f45f32c467f3c5ec640c6e604123c4ada809ec230b853201a082134ec,100,0,1.0,1,1,True
full,584,GECVUI,4,Zn,5,c65791e7d1088bbcb0b817fb701fb6f8a1cef2e9f3e332ea7775665aa4f2ccb1,rigid,100,raw_cartesian,57273c00ffe17b31a9c71fd3cad2689870b2c2fadb56ea718f56f2204cea42a3,0,100,0.0,100,101,False
full,584,GECVUI,4,Zn,5,c65791e7d1088bbcb0b817fb701fb6f8a1cef2e9f3e332ea7775665aa4f2ccb1,rigid,100,ordered_distance_matrix,85c9cbaa56b3de87153f6f40dfb18ea3d66b7742227eaa8b8c8f0e48e05d5c1e,100,0,1.0,1,1,True
full,584,GECVUI,4,Zn,5,c65791e7d1088bbcb0b817fb701fb6f8a1cef2e9f3e332ea7775665aa4f2ccb1,rigid,100,connectivity_only,39ac788cb0e0ec023f2e52b305b94599d45a912ca1ae8f8c98b846a6826426ba,100,0,1.0,1,1,True
full,584,GECVUI,4,Zn,5,c65791e7d1088bbcb0b817fb701fb6f8a1cef2e9f3e332ea7775665aa4f2ccb1,rigid,100,uncanonicalized_coordrep,48cfe1a3ec09d91470268fe029b8d1671d512fddbcb31128dd64cf4deb7dbb79,100,0,1.0,1,1,True
full,584,GECVUI,4,Zn,5,c65791e7d1088bbcb0b817fb701fb6f8a1cef2e9f3e332ea7775665aa4f2ccb1,rigid,100,patched_coordrep,48cfe1a3ec09d91470268fe029b8d1671d512fddbcb31128dd64cf4deb7dbb79,100,0,1.0,1,1,True
full,584,GECVUI,4,Zn,5,c65791e7d1088bbcb0b817fb701fb6f8a1cef2e9f3e332ea7775665aa4f2ccb1,permutation,100,raw_cartesian,57273c00ffe17b31a9c71fd3cad2689870b2c2fadb56ea718f56f2204cea42a3,3,97,0.03,74,74,False
full,584,GECVUI,4,Zn,5,c65791e7d1088bbcb0b817fb701fb6f8a1cef2e9f3e332ea7775665aa4f2ccb1,permutation,100,ordered_distance_matrix,85c9cbaa56b3de87153f6f40dfb18ea3d66b7742227eaa8b8c8f0e48e05d5c1e,3,97,0.03,74,74,False
full,584,GECVUI,4,Zn,5,c65791e7d1088bbcb0b817fb701fb6f8a1cef2e9f3e332ea7775665aa4f2ccb1,permutation,100,connectivity_only,39ac788cb0e0ec023f2e52b305b94599d45a912ca1ae8f8c98b846a6826426ba,100,0,1.0,1,1,True
full,584,GECVUI,4,Zn,5,c65791e7d1088bbcb0b817fb701fb6f8a1cef2e9f3e332ea7775665aa4f2ccb1,permutation,100,uncanonicalized_coordrep,48cfe1a3ec09d91470268fe029b8d1671d512fddbcb31128dd64cf4deb7dbb79,45,55,0.45,4,4,False
